depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
17.5,Carbon-14,109018,180,560,Gyttja,NA
77.5,Carbon-14,109019,130,2740,Gyttja,NA
127.5,Carbon-14,109020,170,3870,Gyttja,NA
177.5,Carbon-14,109021,120,5330,Gyttja,NA
