depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
92.5,Carbon-14,110678,90,2220,gyttja,NA
192.5,Carbon-14,110679,150,3360,gyttja,NA
262.5,Carbon-14,110680,160,4390,gyttja,NA
347.5,Carbon-14,110681,160,5970,gyttja,NA
386.5,Carbon-14,110682,120,9240,gyttja,NA
436.5,Carbon-14,110683,340,11000,gyttja,NA
