depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
152.5,Carbon-14,109334,120,3080,bulk sediment,NA
332.5,Carbon-14,109335,140,5950,bulk sediment,NA
373.5,Carbon-14,109336,150,7970,bulk sediment,NA
392.5,Carbon-14,109337,130,7490,bulk sediment,NA
