depth (cm),age (yr BP),age14C (yr14C BP),age14Cuncertainty (yr14C BP),fractionModern (unitless),fractionModernUncertainty (unitless),delta13C (permil),delta13Cuncertainty (permil),thickness (cm),labID (unitless),materialDated (unitless),activity (Bq g1),activityUncertainty (Bq g1),supportedActivity (unitless),x210PbModel (unitless),ageUncertainty (yr BP),reservoirAge14C (yr14C BP),reservoirAge14CUncertainty (yr14C BP),useInAgeModel (unitless)
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
