year (AD),age (BP),d18O (permil)
-21710,23660,-45.29
-21730,23680,-43.41
-21750,23700,-41.51
-21770,23720,-44.11
-21790,23740,-43.95
-21810,23760,-43.84
-21830,23780,-44.14
-21850,23800,-44.13
-21870,23820,-43.66
-21890,23840,-43.11
-21910,23860,-43.53
-21930,23880,-42.93
-21950,23900,-44.44
-21970,23920,-43.86
-21990,23940,-40.99
-22010,23960,-42.65
-22030,23980,-42.48
-22050,24000,-44.11
-22070,24020,-44.03
-22090,24040,-44.24
-22110,24060,-42.92
-22130,24080,-44.3
-22150,24100,-43.05
-22170,24120,-44.18
-22190,24140,-42.27
-22210,24160,-44.34
-22230,24180,-44.51
-22250,24200,-44.33
-22270,24220,-43.6
-22290,24240,-43.86
-22310,24260,-41.79
-22330,24280,-43.65
-22350,24300,-43.11
-22370,24320,-44.07
-22390,24340,-43.88
-22410,24360,-44.29
-22430,24380,-42.3
-22450,24400,-42.04
-22470,24420,-44.64
-22490,24440,-43.01
-22510,24460,-42.93
-22530,24480,-43.63
-22550,24500,-43.8
-22570,24520,-42.72
-22590,24540,-42.02
-22610,24560,-43.29
-22630,24580,-42.78
-22650,24600,-45.76
-22670,24620,-43.64
-22690,24640,-44.79
-22710,24660,-42.48
-22730,24680,-42.71
-22750,24700,-43.02
-22770,24720,-44.34
-22790,24740,-43.24
-22810,24760,-45.27
-22830,24780,-44.28
-22850,24800,-43.69
-22870,24820,-44.14
-22890,24840,-44.93
-22910,24860,-44.77
-22930,24880,-43.33
-22950,24900,-41.88
-22970,24920,-43.23
-22990,24940,-42.66
-23010,24960,-42.41
-23030,24980,-43.54
-23050,25000,-42.71
-23070,25020,-43.66
-23090,25040,-44.35
-23110,25060,-44.14
-23130,25080,-44.35
-23150,25100,-43.05
-23170,25120,-42.74
-23190,25140,-43.11
-23210,25160,-43.42
-23230,25180,-42.35
-23250,25200,-44.12
-23270,25220,-43.08
-23290,25240,-43.91
-23310,25260,-43.14
-23330,25280,-44.02
-23350,25300,-43.4
-23370,25320,-42.2
-23390,25340,-43.45
-23410,25360,-43.65
-23430,25380,-45.14
-23450,25400,-44.36
-23470,25420,-45.3
-23490,25440,-44.09
-23510,25460,-42.41
-23530,25480,-41.35
-23550,25500,-42.65
-23570,25520,-45.02
-23590,25540,-43.6
-23610,25560,-43.17
-23630,25580,-43
-23650,25600,-44.91
-23670,25620,-44.45
-23690,25640,-46.11
-23710,25660,-43.74
-23730,25680,-43.94
-23750,25700,-45.14
-23770,25720,-43.34
-23790,25740,-43.46
-23810,25760,-44.1
-23830,25780,-43.96
-23850,25800,-45.11
-23870,25820,-44.4
-23890,25840,-44.55
-23910,25860,-44.51
-23930,25880,-42.56
-23950,25900,-43.2
-23970,25920,-44.36
-23990,25940,-42.59
-24010,25960,-44.19
-24030,25980,-45.64
-24050,26000,-43.37
-24070,26020,-42.39
-24090,26040,-43.78
-24110,26060,-41.93
-24130,26080,-44.14
-24150,26100,-42.56
-24170,26120,-42.46
-24190,26140,-41.67
-24210,26160,-43.1
-24230,26180,-42.19
-24250,26200,-44.16
-24270,26220,-43.22
-24290,26240,-42.92
-24310,26260,-43.21
-24330,26280,-42.18
-24350,26300,-42.76
-24370,26320,-42.87
-24390,26340,-41.74
-24410,26360,-42.75
-24430,26380,-42.85
-24450,26400,-43.4
-24470,26420,-43.25
-24490,26440,-42.75
-24510,26460,-44.69
-24530,26480,-44.44
-24550,26500,-46.5
-24570,26520,-45.54
-24590,26540,-43.31
-24610,26560,-43.22
-24630,26580,-44.2
-24650,26600,-43.05
-24670,26620,-43.1
-24690,26640,-43.63
-24710,26660,-43.09
-24730,26680,-43.5
-24750,26700,-44.54
-24770,26720,-43.78
-24790,26740,-44.37
-24810,26760,-44.73
-24830,26780,-42.85
-24850,26800,-42.83
-24870,26820,-44.65
-24890,26840,-43.44
-24910,26860,-43.13
-24930,26880,-44.22
-24950,26900,-43.1
-24970,26920,-41.77
-24990,26940,-43.73
-25010,26960,-43.44
-25030,26980,-44
-25050,27000,-44.59
-25070,27020,-43.95
-25090,27040,-42.86
-25110,27060,-42.44
-25130,27080,-41.29
-25150,27100,-44.38
-25170,27120,-41.8
-25190,27140,-43.26
-25210,27160,-43.39
-25230,27180,-43.19
-25250,27200,-43.21
-25270,27220,-43.05
-25290,27240,-43.45
-25310,27260,-43.13
-25330,27280,-44.58
-25350,27300,-43.26
-25370,27320,-44.36
-25390,27340,-43.64
-25410,27360,-44.89
-25430,27380,-44.91
-25450,27400,-43.95
-25470,27420,-44.47
-25490,27440,-42.95
-25510,27460,-42.51
-25530,27480,-43.01
-25550,27500,-41.71
-25570,27520,-41.07
-25590,27540,-40.93
-25610,27560,-40.98
-25630,27580,-39.39
-25650,27600,-39.42
-25670,27620,-40.29
-25690,27640,-40.41
-25710,27660,-38.84
-25730,27680,-38.22
-25750,27700,-38.37
-25770,27720,-39.46
-25790,27740,-43.8
-25810,27760,-43.26
-25830,27780,-44.26
-25850,27800,-44.15
-25870,27820,-41.95
-25890,27840,-44.87
-25910,27860,-44.54
-25930,27880,-43.23
-25950,27900,-43.67
-25970,27920,-43.86
-25990,27940,-44.03
-26010,27960,-45
-26030,27980,-44.97
-26050,28000,-44
-26070,28020,-44.8
-26090,28040,-44.92
-26110,28060,-43.77
-26130,28080,-43.94
-26150,28100,-43.08
-26170,28120,-46.28
-26190,28140,-43.68
-26210,28160,-43.65
-26230,28180,-44.78
-26250,28200,-44.58
-26270,28220,-44.91
-26290,28240,-43.64
-26310,28260,-42.04
-26330,28280,-45.54
-26350,28300,-44.62
-26370,28320,-42.71
-26390,28340,-44.9
-26410,28360,-42.91
-26430,28380,-43.38
-26450,28400,-44.1
-26470,28420,-44.35
-26490,28440,-45.03
-26510,28460,-43.34
-26530,28480,-42.38
-26550,28500,-43.96
-26570,28520,-43.12
-26590,28540,-42.98
-26610,28560,-40.88
-26630,28580,-40.77
-26650,28600,-40.52
-26670,28620,-40.21
-26690,28640,-40.17
-26710,28660,-41.1
-26730,28680,-40.14
-26750,28700,-40.78
-26770,28720,-40.49
-26790,28740,-38.62
-26810,28760,-39.1
-26830,28780,-39.6
-26850,28800,-40.05
-26870,28820,-40.01
-26890,28840,-42.08
-26910,28860,-43.87
-26930,28880,-43.58
-26950,28900,-43.1
-26970,28920,-43.32
-26990,28940,-45.38
-27010,28960,-44.58
-27030,28980,-44
-27050,29000,-43.34
-27070,29020,-43.85
-27090,29040,-45.15
-27110,29060,-43.98
-27130,29080,-44.89
-27150,29100,-42.89
-27170,29120,-43.79
-27190,29140,-45.31
-27210,29160,-43.82
-27230,29180,-42.86
-27250,29200,-45.81
-27270,29220,-44.05
-27290,29240,-43.67
-27310,29260,-44.52
-27330,29280,-42.8
-27350,29300,-44.88
-27370,29320,-43.81
-27390,29340,-43.22
-27410,29360,-43.34
-27430,29380,-43.94
-27450,29400,-45.35
-27470,29420,-44.63
-27490,29440,-43.92
-27510,29460,-46.36
-27530,29480,-44.45
-27550,29500,-44.09
-27570,29520,-44.61
-27590,29540,-45.84
-27610,29560,-46.22
-27630,29580,-44.46
-27650,29600,-43.01
-27670,29620,-44.9
-27690,29640,-46.45
-27710,29660,-44.21
-27730,29680,-46.14
-27750,29700,-44.54
-27770,29720,-44.42
-27790,29740,-43.57
-27810,29760,-44.05
-27830,29780,-45.18
-27850,29800,-44.54
-27870,29820,-43.74
-27890,29840,-44.68
-27910,29860,-44.48
-27930,29880,-43.72
-27950,29900,-44.63
-27970,29920,-44.08
-27990,29940,-42.98
-28010,29960,-43.67
-28030,29980,-45.52
-28050,30000,-45.7
-28070,30020,-43.85
-28090,30040,-44.95
-28110,30060,-46.25
-28130,30080,-44.21
-28150,30100,-45.03
-28170,30120,-44.59
-28190,30140,-43.06
-28210,30160,-45.43
-28230,30180,-44.55
-28250,30200,-44.65
-28270,30220,-45.24
-28290,30240,-44.76
-28310,30260,-44.87
-28330,30280,-43.49
-28350,30300,-44.28
-28370,30320,-42.29
-28390,30340,-43.97
-28410,30360,-44.73
-28430,30380,-44.93
-28450,30400,-45.24
-28470,30420,-44.77
-28490,30440,-43.95
-28510,30460,-43.47
-28530,30480,-43.49
-28550,30500,-44.21
-28570,30520,-42.71
-28590,30540,-44.22
-28610,30560,-43.29
-28630,30580,-43.8
-28650,30600,-41.58
-28670,30620,-42.44
-28690,30640,-43.39
-28710,30660,-42.22
-28730,30680,-42.69
-28750,30700,-42.05
-28770,30720,-42.01
-28790,30740,-44.03
-28810,30760,-45.08
-28830,30780,-42.83
-28850,30800,-43.9
-28870,30820,-42.45
-28890,30840,-43.19
-28910,30860,-43.76
-28930,30880,-44.79
-28950,30900,-45.37
-28970,30920,-43.42
-28990,30940,-44.4
-29010,30960,-42.99
-29030,30980,-44.97
-29050,31000,-41.75
-29070,31020,-44.27
-29090,31040,-44.2
-29110,31060,-44.13
-29130,31080,-43.08
-29150,31100,-43.57
-29170,31120,-42.73
-29190,31140,-45.16
-29210,31160,-43.7
-29230,31180,-44.25
-29250,31200,-44.18
-29270,31220,-43.7
-29290,31240,-43.97
-29310,31260,-42.79
-29330,31280,-43.63
-29350,31300,-43.67
-29370,31320,-44.36
-29390,31340,-45.2
-29410,31360,-43.57
-29430,31380,-43.09
-29450,31400,-44.57
-29470,31420,-41.65
-29490,31440,-43.28
-29510,31460,-45.39
-29530,31480,-43.86
-29550,31500,-43.37
-29570,31520,-44.74
-29590,31540,-43.33
-29610,31560,-43.98
-29630,31580,-44.19
-29650,31600,-43.69
-29670,31620,-44.29
-29690,31640,-43.64
-29710,31660,-43.2
-29730,31680,-42.67
-29750,31700,-43.16
-29770,31720,-45.06
-29790,31740,-43.26
-29810,31760,-43.37
-29830,31780,-43.5
-29850,31800,-45.22
-29870,31820,-42.81
-29890,31840,-44.89
-29910,31860,-42.76
-29930,31880,-44.23
-29950,31900,-43.48
-29970,31920,-44.16
-29990,31940,-42.54
-30010,31960,-44.45
-30030,31980,-43.87
-30050,32000,-41.4
-30070,32020,-41.72
-30090,32040,-41.23
-30110,32060,-42.79
-30130,32080,-40.5
-30150,32100,-41.06
-30170,32120,-40.69
-30190,32140,-40.85
-30210,32160,-40.59
-30230,32180,-39.86
-30250,32200,-40.34
-30270,32220,-40.7
-30290,32240,-40.51
-30310,32260,-40.7
-30330,32280,-40.42
-30350,32300,-40.44
-30370,32320,-39.83
-30390,32340,-39.04
-30410,32360,-40.38
-30430,32380,-39.61
-30450,32400,-38.81
-30470,32420,-38.91
-30490,32440,-40.14
-30510,32460,-42.38
-30530,32480,-43.82
-30550,32500,-43.57
-30570,32520,-44.14
-30590,32540,-43.77
-30610,32560,-43.67
-30630,32580,-43.3
-30650,32600,-44.81
-30670,32620,-43.29
-30690,32640,-45.77
-30710,32660,-44.61
-30730,32680,-44.58
-30750,32700,-43.09
-30770,32720,-43.42
-30790,32740,-45.03
-30810,32760,-45.25
-30830,32780,-44.84
-30850,32800,-44.81
-30870,32820,-45.78
-30890,32840,-44.23
-30910,32860,-44.07
-30930,32880,-43.85
-30950,32900,-42.07
-30970,32920,-42.72
-30990,32940,-44.33
-31010,32960,-43.76
-31030,32980,-43.83
-31050,33000,-42.67
-31070,33020,-43.84
-31090,33040,-44.33
-31110,33060,-44.15
-31130,33080,-44.25
-31150,33100,-43.29
-31170,33120,-42.87
-31190,33140,-42.7
-31210,33160,-43.14
-31230,33180,-44.7
-31250,33200,-43.02
-31270,33220,-43.44
-31290,33240,-43.61
-31310,33260,-45.89
-31330,33280,-43.29
-31350,33300,-43.35
-31370,33320,-41.9
-31390,33340,-41.15
-31410,33360,-41.56
-31430,33380,-40.98
-31450,33400,-39.74
-31470,33420,-40.08
-31490,33440,-39.61
-31510,33460,-40.44
-31530,33480,-40.32
-31550,33500,-38.92
-31570,33520,-39.98
-31590,33540,-39.96
-31610,33560,-39.7
-31630,33580,-39.91
-31650,33600,-40.07
-31670,33620,-38.59
-31690,33640,-39.06
-31710,33660,-39.83
-31730,33680,-40.52
-31750,33700,-41.82
-31770,33720,-41.98
-31790,33740,-42.06
-31810,33760,-42.39
-31830,33780,-42.4
-31850,33800,-42.16
-31870,33820,-44.12
-31890,33840,-41.36
-31910,33860,-43.39
-31930,33880,-42.95
-31950,33900,-42.82
-31970,33920,-44.86
-31990,33940,-42.81
-32010,33960,-43.39
-32030,33980,-42.27
-32050,34000,-42.68
-32070,34020,-43.05
-32090,34040,-42.22
-32110,34060,-43.3
-32130,34080,-43.07
-32150,34100,-42.13
-32170,34120,-42.34
-32190,34140,-43.38
-32210,34160,-43.15
-32230,34180,-41.84
-32250,34200,-42.67
-32270,34220,-42.3
-32290,34240,-43.47
-32310,34260,-44.04
-32330,34280,-43.38
-32350,34300,-42.35
-32370,34320,-42.41
-32390,34340,-44.39
-32410,34360,-42.63
-32430,34380,-43.15
-32450,34400,-42.33
-32470,34420,-41.98
-32490,34440,-43.23
-32510,34460,-42.7
-32530,34480,-43.39
-32550,34500,-43.95
-32570,34520,-42.59
-32590,34540,-43.1
-32610,34560,-43.92
-32630,34580,-43.51
-32650,34600,-41.78
-32670,34620,-41.32
-32690,34640,-42.26
-32710,34660,-43.09
-32730,34680,-44.35
-32750,34700,-40.9
-32770,34720,-40.22
-32790,34740,-39.35
-32810,34760,-40.4
-32830,34780,-40.99
-32850,34800,-40.21
-32870,34820,-40.35
-32890,34840,-41.16
-32910,34860,-40.45
-32930,34880,-41.79
-32950,34900,-40.08
-32970,34920,-41.3
-32990,34940,-41.06
-33010,34960,-41.15
-33030,34980,-40.04
-33050,35000,-39.72
-33070,35020,-39.08
-33090,35040,-39.52
-33110,35060,-40.02
-33130,35080,-40.36
-33150,35100,-39.75
-33170,35120,-39.31
-33190,35140,-40.11
-33210,35160,-40.46
-33230,35180,-38.74
-33250,35200,-39.64
-33270,35220,-39.32
-33290,35240,-39.82
-33310,35260,-39.21
-33330,35280,-39.61
-33350,35300,-38.48
-33370,35320,-38.81
-33390,35340,-39.45
-33410,35360,-38.8
-33430,35380,-38.25
-33450,35400,-39.18
-33470,35420,-39.46
-33490,35440,-40.96
-33510,35460,-42.74
-33530,35480,-42.95
-33550,35500,-44.65
-33570,35520,-40.86
-33590,35540,-43.18
-33610,35560,-42.78
-33630,35580,-42.88
-33650,35600,-41.54
-33670,35620,-42.92
-33690,35640,-42.91
-33710,35660,-41.75
-33730,35680,-41.57
-33750,35700,-41.3
-33770,35720,-44.02
-33790,35740,-43.05
-33810,35760,-43.14
-33830,35780,-44.11
-33850,35800,-44.88
-33870,35820,-44.37
-33890,35840,-44.75
-33910,35860,-43.88
-33930,35880,-44.02
-33950,35900,-41.76
-33970,35920,-43.07
-33990,35940,-42.45
-34010,35960,-43.33
-34030,35980,-43.34
-34050,36000,-43.63
-34070,36020,-43.2
-34090,36040,-43.09
-34110,36060,-43.11
-34130,36080,-42.56
-34150,36100,-43.05
-34170,36120,-42.43
-34190,36140,-40.64
-34210,36160,-43.78
-34230,36180,-42.71
-34250,36200,-43.12
-34270,36220,-43.18
-34290,36240,-44.56
-34310,36260,-42.31
-34330,36280,-43.35
-34350,36300,-41.17
-34370,36320,-41.89
-34390,36340,-42.49
-34410,36360,-43.57
-34430,36380,-41.99
-34450,36400,-43.74
-34470,36420,-41.83
-34490,36440,-41.87
-34510,36460,-41.4
-34530,36480,-43.4
-34550,36500,-43
-34570,36520,-43.04
-34590,36540,-42.38
-34610,36560,-41.52
-34630,36580,-41.92
-34650,36600,-39.88
-34670,36620,-40.22
-34690,36640,-41.79
-34710,36660,-41.09
-34730,36680,-40.73
-34750,36700,-41.32
-34770,36720,-41.36
-34790,36740,-41.23
-34810,36760,-41.37
-34830,36780,-39.93
-34850,36800,-41.13
-34870,36820,-41.21
-34890,36840,-41.19
-34910,36860,-41.51
-34930,36880,-41.47
-34950,36900,-42.16
-34970,36920,-41.18
-34990,36940,-41.03
-35010,36960,-40.84
-35030,36980,-41.21
-35050,37000,-41.45
-35070,37020,-40.73
-35090,37040,-40.78
-35110,37060,-41.31
-35130,37080,-40.04
-35150,37100,-40.52
-35170,37120,-40.26
-35190,37140,-39.92
-35210,37160,-39.47
-35230,37180,-39.69
-35250,37200,-39.35
-35270,37220,-40.4
-35290,37240,-39.95
-35310,37260,-39.39
-35330,37280,-38.89
-35350,37300,-39.43
-35370,37320,-40.84
-35390,37340,-40.19
-35410,37360,-40.76
-35430,37380,-39.03
-35450,37400,-39.16
-35470,37420,-38.75
-35490,37440,-38.55
-35510,37460,-39.31
-35530,37480,-39.96
-35550,37500,-38.6
-35570,37520,-38.63
-35590,37540,-38.5
-35610,37560,-39.6
-35630,37580,-39.04
-35650,37600,-38.7
-35670,37620,-39.19
-35690,37640,-38.56
-35710,37660,-38.73
-35730,37680,-39.29
-35750,37700,-38.75
-35770,37720,-39.11
-35790,37740,-38.89
-35810,37760,-39.04
-35830,37780,-39.37
-35850,37800,-38.75
-35870,37820,-39.66
-35890,37840,-39.17
-35910,37860,-38.92
-35930,37880,-39.18
-35950,37900,-38.97
-35970,37920,-38.13
-35990,37940,-39.07
-36010,37960,-38.88
-36030,37980,-38.16
-36050,38000,-38.75
-36070,38020,-39.01
-36090,38040,-38.67
-36110,38060,-38.21
-36130,38080,-37.87
-36150,38100,-38.22
-36170,38120,-38.53
-36190,38140,-37.58
-36210,38160,-39.55
-36230,38180,-42.16
-36250,38200,-41.77
-36270,38220,-42.12
-36290,38240,-42.1
-36310,38260,-42.05
-36330,38280,-42.62
-36350,38300,-43.3
-36370,38320,-43.48
-36390,38340,-41.51
-36410,38360,-43.54
-36430,38380,-39.9
-36450,38400,-41.88
-36470,38420,-43.58
-36490,38440,-41.92
-36510,38460,-41.41
-36530,38480,-44.24
-36550,38500,-43
-36570,38520,-43.1
-36590,38540,-41.8
-36610,38560,-44.31
-36630,38580,-42.12
-36650,38600,-42.77
-36670,38620,-42.74
-36690,38640,-43.76
-36710,38660,-44.41
-36730,38680,-42.34
-36750,38700,-43.42
-36770,38720,-42.78
-36790,38740,-44.18
-36810,38760,-43.23
-36830,38780,-43.39
-36850,38800,-43.54
-36870,38820,-42.41
-36890,38840,-41.67
-36910,38860,-42.86
-36930,38880,-43.23
-36950,38900,-41.34
-36970,38920,-42.51
-36990,38940,-41.68
-37010,38960,-43.85
-37030,38980,-44.43
-37050,39000,-45.16
-37070,39020,-42.13
-37090,39040,-43.08
-37110,39060,-44.58
-37130,39080,-43.24
-37150,39100,-43.68
-37170,39120,-43.45
-37190,39140,-42.28
-37210,39160,-43
-37230,39180,-44.15
-37250,39200,-43.43
-37270,39220,-44.21
-37290,39240,-43.4
-37310,39260,-42.61
-37330,39280,-44.15
-37350,39300,-42.37
-37370,39320,-43.58
-37390,39340,-43.74
-37410,39360,-43.61
-37430,39380,-41.92
-37450,39400,-41.65
-37470,39420,-44.66
-37490,39440,-44.17
-37510,39460,-44.32
-37530,39480,-43.43
-37550,39500,-42.24
-37570,39520,-42.56
-37590,39540,-41.71
-37610,39560,-44.69
-37630,39580,-43.47
-37650,39600,-43.03
-37670,39620,-42.35
-37690,39640,-42.48
-37710,39660,-43.06
-37730,39680,-44.26
-37750,39700,-42.15
-37770,39720,-43.67
-37790,39740,-42.32
-37810,39760,-42.84
-37830,39780,-44.11
-37850,39800,-43.49
-37870,39820,-43.54
-37890,39840,-42.61
-37910,39860,-42.21
-37930,39880,-42.19
-37950,39900,-42.19
-37970,39920,-41.6
-37990,39940,-40.85
-38010,39960,-40.35
-38030,39980,-40.83
-38050,40000,-40.71
-38070,40020,-40.5
-38090,40040,-39.67
-38110,40060,-40.59
-38130,40080,-39.45
-38150,40100,-40.84
-38170,40120,-42.55
-38190,40140,-43.72
-38210,40160,-42.58
-38230,40180,-42.09
-38250,40200,-42.53
-38270,40220,-42.07
-38290,40240,-42.49
-38310,40260,-42.12
-38330,40280,-41.98
-38350,40300,-42.4
-38370,40320,-42.41
-38390,40340,-41.76
-38410,40360,-42.37
-38430,40380,-42.28
-38450,40400,-43
-38470,40420,-42.07
-38490,40440,-42.32
-38510,40460,-41.79
-38530,40480,-41.92
-38550,40500,-42.41
-38570,40520,-43.4
-38590,40540,-43
-38610,40560,-42.58
-38630,40580,-45.42
-38650,40600,-42.57
-38670,40620,-42.49
-38690,40640,-42.86
-38710,40660,-44.29
-38730,40680,-42.54
-38750,40700,-44.53
-38770,40720,-43.86
-38790,40740,-43.19
-38810,40760,-41.04
-38830,40780,-42.59
-38850,40800,-41.46
-38870,40820,-42.63
-38890,40840,-41.98
-38910,40860,-42.35
-38930,40880,-41.3
-38950,40900,-42.16
-38970,40920,-40.41
-38990,40940,-41.18
-39010,40960,-40.8
-39030,40980,-39.59
-39050,41000,-39.83
-39070,41020,-40.35
-39090,41040,-39.6
-39110,41060,-39.22
-39130,41080,-40.36
-39150,41100,-39.7
-39170,41120,-41.25
-39190,41140,-39.25
-39210,41160,-39.36
-39230,41180,-40.13
-39250,41200,-39.84
-39270,41220,-39.94
-39290,41240,-38.34
-39310,41260,-39.47
-39330,41280,-39.41
-39350,41300,-39.97
-39370,41320,-38.94
-39390,41340,-38.82
-39410,41360,-38.56
-39430,41380,-38.36
-39450,41400,-39.79
-39470,41420,-41.75
-39490,41440,-43.22
-39510,41460,-42.27
-39530,41480,-41.32
-39550,41500,-43.49
-39570,41520,-42.76
-39590,41540,-42.71
-39610,41560,-41.75
-39630,41580,-42.31
-39650,41600,-41.7
-39670,41620,-43.61
-39690,41640,-42.91
-39710,41660,-41.92
-39730,41680,-41.67
-39750,41700,-43.75
