depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
194.5,Carbon-14,110011,80,3760,gyttja,NA
228.5,Carbon-14,110012,100,5830,gyttja,NA
295.5,Carbon-14,110013,90,8570,gyttja,NA
