depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
0,-30,15.486,-0.129,7.33,1768.571
4,2.5,15.371,-0.3,7.149,1685.143
12,67.5,15.414,-0.971,6.857,1838.429
16,100,15.8,0.243,7.655,1543
20,109.4,15.8,-0.314,7.311,1548.143
25,121.2,15.471,-0.057,7.29,1624.143
30,132.9,15.729,-0.6,7.182,1612.857
35,144.7,15.871,-0.186,7.448,1591.571
40,156.4,15.5,-1.457,6.667,1307.429
45,168.2,15.543,-0.1,7.368,1241.286
50,180,15.929,0.814,7.837,1692.857
70,227,15.8,-0.314,7.311,1548.143
90,274.1,15.714,0.357,7.64,1535.714
110,321.1,15.686,-0.557,7.18,1696.429
130,368.1,15.657,0.6,7.763,1311
155,426.9,15.529,-0.729,7.037,1753.857
170,462.2,15.8,-0.314,7.311,1548.143
190,509.3,15.043,-1.086,6.535,1721.857
210,1019.8,15.943,-0.2,7.452,1462.429
230,1872.9,15.114,-1.414,6.452,1320.857
255,2911.6,15.157,-0.671,6.725,1452.143
270,3343.5,15.4,0.8,7.655,1397.857
290,3919.3,15.914,-0.014,7.625,1208.714
310,4495.2,16.257,0.943,8.17,1415.143
330,5071.1,15.114,1.4,7.658,1567.286
350,5646.9,16.429,1.057,8.318,1306.286
370,6137.9,16.471,1.786,8.857,1435.286
390,6374.2,16.3,1.3,8.417,1249.571
410,6610.6,15.6,-0.086,7.407,1327.429
430,6846.9,16.814,2.329,9.182,1216.429
450,7083.2,17.486,3.6,9.87,1043
470,7319.6,24,9.357,16.311,518.429
490,7555.9,24.043,6.543,14.713,809.143
510,7904.5,16.529,1.529,8.593,1291.429
530,8377.1,22.643,6.971,14.394,769.571
550,8849.8,16.7,3.357,9.554,1270.429
570,9307.2,22.786,7.157,14.565,769.286
590,9718.9,29,7.1,17.913,368.714
610,10130.5,14.871,2.2,7.963,1573.429
630,10542.1,16.843,3.371,9.683,1411.857
650,11374.5,NA,NA,NA,NA
660,11801.8,NA,NA,NA,NA
670,12229.1,NA,NA,NA,NA
675,12442.7,NA,NA,NA,NA
685,12870,NA,NA,NA,NA
690,12958.5,NA,NA,NA,NA
695,13047,NA,NA,NA,NA
700,13135.5,NA,NA,NA,NA
720,13489.5,NA,NA,NA,NA
740,13843.5,NA,NA,NA,NA
760,14197.5,NA,NA,NA,NA
775,14463,NA,NA,NA,NA
785,14640,NA,NA,NA,NA
800,14989.4,NA,NA,NA,NA
820,15520.1,NA,NA,NA,NA
840,16050.8,NA,NA,NA,NA
860,16581.5,NA,NA,NA,NA
880,17026.1,NA,NA,NA,NA
900,17212.1,NA,NA,NA,NA
920,17398.2,NA,NA,NA,NA
940,17548.5,NA,NA,NA,NA
960,17591.9,NA,NA,NA,NA
980,17635.2,NA,NA,NA,NA
1000,17678.6,NA,NA,NA,NA
1020,17721.9,NA,NA,NA,NA
1040,17765.3,NA,NA,NA,NA
1060,17808.6,NA,NA,NA,NA
1080,17851.9,NA,NA,NA,NA
1100,17895.3,NA,NA,NA,NA
1120,17938.6,NA,NA,NA,NA
1140,17982,NA,NA,NA,NA
1150,18003.7,NA,NA,NA,NA
1160,18050.1,NA,NA,NA,NA
1170,18195.4,NA,NA,NA,NA
1180,18340.7,NA,NA,NA,NA
1190,18486,NA,NA,NA,NA
1200,18631.3,NA,NA,NA,NA
1210,18776.6,NA,NA,NA,NA
1220,18921.9,NA,NA,NA,NA
1230,19067.2,NA,NA,NA,NA
1240,19212.5,NA,NA,NA,NA
1250,19357.8,NA,NA,NA,NA
1260,19503.1,NA,NA,NA,NA
1270,19648.4,NA,NA,NA,NA
1280,19793.7,NA,NA,NA,NA
1320,20375,NA,NA,NA,NA
1340,20672.4,NA,NA,NA,NA
1350,20831.3,NA,NA,NA,NA
1360,20990.2,NA,NA,NA,NA
1370,21149.1,NA,NA,NA,NA
1380,21308,NA,NA,NA,NA
1390,21466.9,NA,NA,NA,NA
1400,21625.9,NA,NA,NA,NA
1410,21784.8,NA,NA,NA,NA
1420,21943.7,NA,NA,NA,NA
1430,22102.6,NA,NA,NA,NA
1450,22420.4,NA,NA,NA,NA
1460,22579.3,NA,NA,NA,NA
1470,22738.2,NA,NA,NA,NA
1490,23056.1,NA,NA,NA,NA
1500,23215,NA,NA,NA,NA
1510,23373.9,NA,NA,NA,NA
1520,23532.8,NA,NA,NA,NA
1530,23691.7,NA,NA,NA,NA
1540,23850.6,NA,NA,NA,NA
