depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
21,Carbon-14,110236,140,2240,gyttja,NA
65,Carbon-14,110237,120,3010,gyttja,NA
95,Carbon-14,110238,120,5190,gyttja,NA
138,Carbon-14,110239,140,6100,gyttja,NA
