depth (cm),ageType (),labID (),age14Cuncertainty (yr 14C),age14C (yr 14C BP),measurementMaterial (),notes ()
227.5,Carbon-14,110643,155,5145,Gyttja,NA
322.5,Carbon-14,110644,235,5745,Gyttja,NA
427.5,Carbon-14,110645,270,8230,Gyttja,NA
442.5,Carbon-14,110646,385,9205,Gyttja,NA
451.5,Carbon-14,110647,190,9670,Gyttja,NA
