d18O (permil),year (AD)
-21.5599865714286,1995
-22.8212948,1994
-23.2560188571429,1993
-21.6846438571429,1992
-22.2671128125,1991
-23.2596133181818,1990
-22.0303131,1989
-21.4405313636364,1988
-23.124403,1987
-23.141527,1986
-22.7624193695652,1985
-21.0634473518519,1984
-21.8823566428571,1983
-21.858095675,1982
-21.5914654482759,1981
-22.0825370714286,1980
-22.69512805,1979
-23.0346666666667,1978
-21.2044151304348,1977
-22.787584775,1976
-20.647934,1975
-21.5058362391304,1974
-23.3331038333333,1973
-22.0923028157895,1972
-21.9222698,1971
-22.6166877105263,1970
-22.9148198846154,1969
-22.5017346,1968
-22.0465462727273,1967
-23.9000116666667,1966
-22.2700758333333,1965
-22.220987,1964
-22.1518067222222,1963
-22.5919660555556,1962
-22.7672525666667,1961
-22.9943927,1960
-23.1658595,1959
-21.528891,1958
-23.0646071333333,1957
-21.8099093333333,1956
-22.3089598157895,1955
-21.926531875,1954
-21.51276321875,1953
-22.990596,1952
-22.1041475384615,1951
-21.3597166875,1950
-22.251963,1949
-21.89486645,1948
-22.6932821666667,1947
-23.2407342142857,1946
-22.8317148076923,1945
-22.704646,1944
-22.0261750714286,1943
-21.6227542916667,1942
-22.3035177142857,1941
-22.9746348571429,1940
-21.74686775,1939
-23.1843571153846,1938
-21.94604005,1937
-23.3034910789474,1936
-22.5538305,1935
-23.0832966153846,1934
-22.5867042352941,1933
-21.6192694210526,1932
-21.1341912941176,1931
-22.4982374,1930
-22.5082216666667,1929
-21.5650781111111,1928
-22.8366621428571,1927
-22.2605344736842,1926
-22.8908153529412,1925
-22.6066527333333,1924
-22.2861477058824,1923
-22.2194115714286,1922
-23.0225207692308,1921
-22.5876564642857,1920
-21.8156552857143,1919
-22.258615125,1918
-21.0790003333333,1917
-23.1988484444444,1916
-21.5640948333333,1915
-22.5153704615385,1914
-22.4840816666667,1913
-22.3485045384615,1912
-22.2058473076923,1911
-22.2982330769231,1910
-21.7819726428571,1909
-22.4767873333333,1908
-22.1143671071429,1907
-22.4874114615385,1906
-21.9122783333333,1905
-23.425201,1904
-22.8419649318182,1903
-21.167805,1902
-22.5500358,1901
-21.4715273636364,1900
-22.122891125,1899
-20.6450661470588,1898
-22.9052920384615,1897
-23.2721153888889,1896
-21.89495375,1895
-21.1924777352941,1894
-21.768024,1893
-23.052297,1892
-22.2806365384615,1891
-23.2764011666667,1890
-22.8711745,1889
-22.7318617222222,1888
-23.0482896818182,1887
-22.4450616818182,1886
-21.9785158333333,1885
-21.5824327,1884
-23.8538475,1883
-22.1529753,1882
-23.7110737388693,1881
-21.659570551371,1880
-21.8917801001532,1879
-22.2973123573998,1878
-23.2624270559053,1877
-22.2756136617278,1876
-23.4602374390856,1875
-22.8618470484703,1874
-23.218222177525,1873
-23.6717318205835,1872
-21.1403236764127,1871
-22.0641281908806,1870
-22.8522797704374,1869
-21.7031915703907,1868
-22.1859605605157,1867
-21.45444512913,1866
-23.9160071924614,1865
-22.4108270839329,1864
-22.2641990571235,1863
-22.6738823477218,1862
-20.6519729839007,1861
-22.7527394778455,1860
-21.5226191592393,1859
-21.9672343055479,1858
-22.0636342223288,1857
-22.1561960063578,1856
-22.5706147840958,1855
-21.8732924681505,1854
-22.2118215974725,1853
-22.0687921613632,1852
-21.0121853831235,1851
-22.9017254582425,1850
-21.9661108425098,1849
-20.6483252558203,1848
-21.1922626754347,1847
-22.3591040800456,1846
-22.3536496326477,1845
-21.0635330699773,1844
-21.3967058869742,1843
-23.1600436698752,1842
-24.1515651667666,1841
-23.0127392518896,1840
-22.6620725852229,1839
-22.935279511379,1838
-22.744807627958,1837
-22.9508012177016,1836
-22.8066759952989,1835
-22.0054495693499,1834
-21.7471003630007,1833
-21.7976933969427,1832
-21.2227212780334,1831
-22.9890832689836,1830
-21.3248759952989,1829
-21.386687664588,1828
-22.3747755766759,1827
-22.1097302960581,1826
-22.4444684185563,1825
-21.8292948074452,1824
-22.4607593286322,1823
-23.5870675347179,1822
-21.9589538983543,1821
-23.0763520325266,1820
-21.7889336963341,1819
-22.600896659297,1818
-23.3844114741118,1817
-23.4339448074452,1816
-22.4609865700401,1815
-22.7297948074452,1814
-21.7962739741118,1813
-22.0985423318918,1812
-21.7682720801724,1811
-23.0832485111489,1810
-21.8229336963341,1809
-22.7333044134789,1808
-23.8195209979214,1807
-23.0125805217309,1806
-22.2516850712377,1805
-22.7127352836356,1804
-24.5510448074452,1803
-22.2185537730767,1802
-22.5675586963341,1801
-21.9867392518896,1800
-21.9691024997529,1799
-22.7461555181548,1798
-23.3572563459067,1797
-21.8502493528997,1796
-22.7257948074452,1795
-22.1825191545184,1794
-22.4667352836357,1793
-22.5466281407785,1792
-21.5230926619656,1791
-22.0831024997529,1790
-21.8121948074452,1789
-22.5327281407785,1788
-23.0537912316458,1787
-22.9285355481859,1786
-22.2782670296674,1785
-23.4692948074452,1784
-21.1532210801456,1783
-21.5947190498694,1782
-23.0051432922937,1781
-22.2875031407785,1780
-21.9952643478179,1779
-22.0807781407785,1778
-22.1252781407785,1777
-22.1434892518896,1776
-21.6144055181548,1775
-20.5410924264928,1774
-22.7640355481859,1773
-22.1208251104755,1772
-21.9968148841878,1771
-21.8483483788737,1770
-21.6906134348962,1769
-21.5046265316688,1768
-21.8567709979214,1767
-21.3837114741118,1766
-22.5586915892258,1765
