d18O (permil),year (AD),depth (cm)
-21.26,1977,NA
-22.46,1975,NA
-24.95,1782,NA
-24.9,1571,NA
-24.04,1546,NA
-23.55,1484,NA
-24.85,1482,NA
-24.2,1473,NA
-23.9,1211,NA
-23.59,1115,NA
-23.42,1012,NA
-25.31,981,NA
-23.43,940,NA
-24.51,911,NA
-25.11,880,NA
-24.89,840,NA
-23.87,692,NA
-24.14,630,NA
-25.04,494,NA
-23.47,379,NA
-23.52,375,NA
-25.49,333,NA
-24.45,308,NA
-24.93,272,NA
-24.44,-24,NA
-24.45,-74,NA
-24.87,-114,NA
-23.04,-178,NA
-23.58,-275,NA
-25.27,-804,NA
-24.93,-1228,NA
-25.85,-1252,NA
-24.81,-1980,NA
-25.98,-2674,NA
-25.88,-3996,NA
-26.53,-4014,NA
-28.18,-4104,NA
-26.76,-4154,NA
-25.26,-4296,NA
-25.82,-5300,NA
