d18O (permil),year (AD),depth (cm)
-11.11,1985,629.5
-13.74,1984.93,633.5
-15.13,1984.86,637.5
-15.11,1984.79,641.5
-14.95,1984.71,646
-15.02,1984.64,650
-15.79,1984.57,654
-15.97,1984.5,658
-16,1984.43,662
-16.02,1984.36,666
-16.15,1984.29,671
-16.47,1984.21,675
-16.75,1984.14,679
-16.38,1984.07,683
-16.33,1984,687
-16.67,1983.91,691
-17.49,1983.82,695
-14.45,1983.73,699
-12.98,1983.64,703
-10.02,1983.55,707
-14.13,1983.45,711
-13.14,1983.36,715
-13.31,1983.27,719
-13.81,1983.18,723
-14.92,1983.09,727
-16.09,1983,731
-16.99,1982.92,735
-17.51,1982.85,739
-17.93,1982.77,743
-18.04,1982.69,747
-18.19,1982.62,751
-18.56,1982.54,755
-18.64,1982.46,760
-18.46,1982.38,764
-18.21,1982.31,770
-17.79,1982.23,774
-15.94,1982.15,777
-15.94,1982.08,782
-15.2,1982,786
-16,1981.92,790
-16.98,1981.85,794
-17.5,1981.77,798
-17.96,1981.69,802
-18.39,1981.62,807
-19.09,1981.54,811
-19.49,1981.46,815
-18.47,1981.38,819
-18.05,1981.31,824
-17.45,1981.23,828
-15.93,1981.15,832
-15.31,1981.08,837
-15.28,1981,842
-15.67,1980.91,847
-15.71,1980.82,851.5
-14.97,1980.73,855.5
-15.88,1980.64,860.5
-18.24,1980.55,865
-16.19,1980.45,869.5
-16.03,1980.36,874
-15.95,1980.27,878.5
-16.01,1980.18,883
-16.78,1980.09,887.5
-13,1980,892
-14.4,1979.92,896
-15.77,1979.85,900
-16.53,1979.77,904
-17.17,1979.69,908
-17.94,1979.62,912
-17.6,1979.54,917
-18.13,1979.46,921
-18.44,1979.38,925
-18.32,1979.31,929
-18.58,1979.23,933
-18.56,1979.15,938
-18.05,1979.08,942
-18.24,1979,946
-17.72,1978.9,950
-18.12,1978.8,954
-17.84,1978.7,958
-17.05,1978.6,962
-17.35,1978.5,966
-17.7,1978.4,970
-16.72,1978.3,974
-17.51,1978.2,978
-15.27,1978.1,982
-15.27,1978,986
-15.44,1977.9,990
-15.55,1977.8,994
-15.6,1977.7,998
-16.22,1977.6,1002
-16.19,1977.5,1006
-16.23,1977.4,1010
-16.52,1977.3,1015
-16.73,1977.2,1019
-17.12,1977.1,1024
-17.42,1977,1028
-18.31,1976.9,1033
-18.15,1976.8,1037
-17.06,1976.7,1042
-16.09,1976.6,1046
-16.2,1976.5,1050
-16.26,1976.4,1054
-16.51,1976.3,1058
-16.07,1976.2,1062
-14.64,1976.1,1066
-11.77,1976,1070
-14.56,1975.89,1074
-16.77,1975.78,1078
-12.26,1975.67,1082
-13.23,1975.56,1086
-13.22,1975.44,1090
-13.34,1975.33,1094
-13.21,1975.22,1099
-13.36,1975.11,1103
-13.49,1975,1107
-13.81,1974.89,1112
-13.02,1974.78,1116
-12.29,1974.67,1120
-12.1,1974.56,1124
-11.69,1974.44,1128
-11.78,1974.33,1132
-11.5,1974.22,1136
-13.46,1974.11,1140
-11.24,1974,1144
-16.32,1973.86,1148
-18.82,1973.71,1152
-17.72,1973.57,1156
-16.63,1973.43,1160
-16.44,1973.29,1164.5
-14.43,1973.14,1169
-13.16,1973,1173.5
-15.99,1972.9,1178
-14.98,1972.8,1182.5
-14.99,1972.7,1186.5
-15.34,1972.6,1191
-15.46,1972.5,1195.5
-16.39,1972.4,1200
-17,1972.3,1204
-17.47,1972.2,1208.5
-17.64,1972.1,1212.5
-16.91,1972,1216.5
-17.68,1971.9,1220.5
-17.74,1971.8,1224.5
-17.54,1971.7,1228.5
-17.6,1971.6,1232.5
-17.05,1971.5,1236.5
-17.22,1971.4,1240.5
-16.73,1971.3,1244.5
-16.64,1971.2,1248.5
-16.76,1971.1,1252.5
-13.83,1971,1256.5
-16.13,1970.91,1260.5
-13.63,1970.82,1264.5
-13.35,1970.73,1268.5
-14.48,1970.64,1273
-17.25,1970.55,1277
-18.05,1970.45,1281
-16.46,1970.36,1285
-16.64,1970.27,1289
-16.66,1970.18,1294
-15.76,1970.09,1298
-15.24,1970,1302
-15.51,1969.89,1306
-15.65,1969.78,1311
-14.87,1969.67,1315
-15.55,1969.56,1319
-14.73,1969.44,1323
-15.78,1969.33,1327
-16.21,1969.22,1331
-15.52,1969.11,1335
-15.54,1969,1339
-17,1968.9,1343
-17.05,1968.8,1347
-17.15,1968.7,1352
-16.83,1968.6,1357
-17.06,1968.5,1362
-17.08,1968.4,1367
-17.39,1968.3,1371
-17.78,1968.2,1376
-17.51,1968.1,1381
-17.81,1968,1386
-18.71,1967.91,1391
-20.25,1967.82,1396
-21.01,1967.73,1400
-21.55,1967.64,1404
-21.41,1967.55,1408
-21.61,1967.45,1412
-21.42,1967.36,1417
-20.96,1967.27,1421
-20.8,1967.18,1425
-19.88,1967.09,1430
-19.49,1967,1434
-19.64,1966.88,1438
-18.99,1966.75,1442
-18.91,1966.63,1446
-18.49,1966.5,1450
-18.22,1966.38,1455
-17.83,1966.25,1459
-17.1,1966.13,1464
-17.7,1966,1468
-17.56,1965.9,1472
-17.33,1965.8,1476
-17.16,1965.7,1480
-17.21,1965.6,1485
-17.51,1965.5,1489
-15.49,1965.4,1493
-16.68,1965.3,1497
-15.93,1965.2,1501
-16.7,1965.1,1505
-14.54,1965,1509
-16.99,1964.89,1513
-17.67,1964.78,1517
-16.65,1964.67,1521
-16.85,1964.56,1525
-16.82,1964.44,1529
-16.78,1964.33,1533
-16.58,1964.22,1538
-16.69,1964.11,1542
-16.7,1964,1546
-16.59,1963.92,1550
-16.74,1963.85,1554
-16.81,1963.77,1558
-16.8,1963.69,1562
-16.73,1963.62,1566
-18.28,1963.54,1570
-16.09,1963.46,1575
-16.69,1963.38,1579
-16.47,1963.31,1583
-16.59,1963.23,1588
-16.73,1963.15,1592
-16.59,1963.08,1592
-16.52,1963,1600
-16.63,1962.94,1604
-17.33,1962.89,1608
-16.05,1962.83,1612
-16.5,1962.78,1616
-16.11,1962.72,1620
-16.67,1962.67,1624
-15.51,1962.61,1628
-15.56,1962.56,1632
-16.78,1962.5,1636
-18.86,1962.44,1641
-17.89,1962.39,1645
-18.2,1962.33,1650
-18.69,1962.28,1654
-17.91,1962.22,1658
-17.7,1962.17,1663
-17.36,1962.11,1667
-15.78,1962.06,1672
-14.19,1962,1676
-18.39,1961.93,1680
-16.54,1961.87,1685
-19.05,1961.8,1689
-19.38,1961.73,1693
-19.48,1961.67,1697
-19.72,1961.6,1701
-19.03,1961.53,1705
-18.89,1961.47,1709
-18.99,1961.4,1713
-18.71,1961.33,1717
-18.01,1961.27,1721
-18.67,1961.2,1725
-16.84,1961.13,1730
-15.96,1961.07,1734
-15.79,1961,1738
-16.76,1960.95,1742
-17.11,1960.9,1746
-17.32,1960.85,1750
-17.54,1960.8,1754
-17.52,1960.75,1758
-18.56,1960.7,1762
-18.99,1960.65,1766
-18,1960.6,1771
-18.4,1960.55,1775
-18.62,1960.5,1780
-19.07,1960.45,1784
-17.42,1960.4,1788
-19.27,1960.35,1793
-20.07,1960.3,1797
-19.92,1960.25,1802
-20.81,1960.2,1806
-18.9,1960.15,1810
-19.98,1960.1,1814
-16.91,1960.05,1819
-16.48,1960,1823
-16.39,1959.92,1827
-16.13,1959.85,1831
-15.98,1959.77,1835
-17.56,1959.69,1839
-16.24,1959.62,1843
-15.98,1959.54,1847
-15.93,1959.46,1851
-15.15,1959.38,1855
-16.54,1959.31,1859
-15.51,1959.23,1864
-15.55,1959.15,1868
-15.19,1959.08,1873
-15.18,1959,1878
-15.13,1958.95,1882
-15.23,1958.89,1886
-15.34,1958.84,1891
-15.6,1958.79,1895
-15.36,1958.74,1900
-15.64,1958.68,1904
-15.46,1958.63,1908
-15.59,1958.58,1913
-15.42,1958.53,1917
-14.91,1958.47,1922
-16.61,1958.42,1927
-17.46,1958.37,1934
-17.77,1958.32,1935
-17.11,1958.26,1939
-17.47,1958.21,1943
-17.19,1958.16,1947
-17.08,1958.11,1951
-16.91,1958.05,1955
-16.5,1958,1959
-16.71,1957.94,1964
-16.48,1957.89,1968
-16.4,1957.83,1972
-16.19,1957.78,1976
-16.1,1957.72,1981
-15.97,1957.67,1985
-15.98,1957.61,1989
-16.1,1957.56,1994
-16.2,1957.5,1998
-17.64,1957.44,2003
-18.25,1957.39,2007.5
-17.51,1957.33,2012
-17.6,1957.28,2016.5
-20.49,1957.22,2020.5
-23.7,1957.17,2025.5
-20.27,1957.11,2030
-14.63,1957.06,2034.5
-14.14,1957,2039
-14.46,1956.95,2043.5
-14.59,1956.89,2047
-14.8,1956.84,2052
-16.37,1956.79,2057
-17.16,1956.74,2062
-16.31,1956.68,2066
-16.52,1956.63,2071
-16.92,1956.58,2076
-16.06,1956.53,2080
-17.28,1956.47,2084
-18.42,1956.42,2088
-19.6,1956.37,2092
-20.21,1956.32,2096
-20.5,1956.26,2100
-21.19,1956.21,2104
-26.61,1956.16,2108
-25.95,1956.11,2112
-20.77,1956.05,2116
-20.45,1956,2120
-21.13,1955.95,2124
-20.91,1955.89,2128
-21.06,1955.84,2132
-20.7,1955.79,2136
-20.61,1955.74,2140
-20.4,1955.68,2144
-20.46,1955.63,2148
-20.23,1955.58,2152
-20.58,1955.53,2157
-20.87,1955.47,2161
-21.35,1955.42,2166
-21.71,1955.37,2171
-21.47,1955.32,2175
-21.4,1955.26,2179
-20.83,1955.21,2184
-20.87,1955.16,2188
-20.44,1955.11,2192
-19.89,1955.05,2196
-18.77,1955,2200
-18.13,1954.92,2205
-18.12,1954.85,2209
-17.52,1954.77,2214
-17.69,1954.69,2216
-17.99,1954.62,2220
-16.75,1954.54,2225
-16.19,1954.46,2230
-13.84,1954.38,2234
-13.54,1954.31,2238
-13.66,1954.23,2242
-15.89,1954.15,2246
-13.9,1954.08,2250
-13.78,1954,2254
-14.87,1953.94,2258
-14.48,1953.88,2262
-17.06,1953.82,2266
-12.4,1953.76,2270
-12.71,1953.71,2275
-13.51,1953.65,2280
-14.28,1953.59,2285
-14.08,1953.53,2290
-14.4,1953.47,2295
-15.53,1953.41,2300
-15.85,1953.35,2305
-16.32,1953.29,2310
-16.21,1953.24,2315
-17,1953.18,2319
-17,1953.12,2323
-17.77,1953.06,2327
-18.65,1953,2331
-18.85,1952.92,2335
-18.08,1952.83,2339
-18.5,1952.75,2343
-18.42,1952.67,2347
-18.21,1952.58,2352
-17.89,1952.5,2356
-17.61,1952.42,2360
-17.07,1952.33,2364
-16.65,1952.25,2368
-16.43,1952.17,2372
-16.29,1952.08,2377
-10.99,1952,2381
-16.61,1951.92,2385
-17.37,1951.83,2389
-18.34,1951.75,2393
-18.66,1951.67,2397
-18.72,1951.58,2402
-18.82,1951.5,2406
-18.96,1951.42,2410
-18.64,1951.33,2415
-18.07,1951.25,2420
-18.09,1951.17,2425
-17.69,1951.08,2430
-16.94,1951,2434
-17,1950.92,2439
-17.11,1950.83,2447
-16.94,1950.75,2451
-17.02,1950.67,2455
-17.05,1950.58,2459
-18,1950.5,2463
-18.83,1950.42,2468
-17.89,1950.33,2473
-17.19,1950.25,2478
-16.4,1950.17,2482
-16.73,1950.08,2485
-17.38,1950,2489
-17.61,1949.92,2493
-17.83,1949.85,2497
-18.68,1949.77,2501
-18.34,1949.69,2505
-18.12,1949.62,2510
-18.07,1949.54,2514
-18.51,1949.46,2518
-18.3,1949.38,2523
-18.56,1949.31,2527
-15.32,1949.23,2531
-14.24,1949.15,2535
-14.3,1949.08,2539
-14.33,1949,2544
-14.2,1948.94,2548
-14.31,1948.88,2552
-15.41,1948.82,2556
-15.57,1948.76,2561
-16,1948.71,2565
-15.98,1948.65,2569
-16.7,1948.59,2573
-17.35,1948.53,2577
-17.56,1948.47,2581
-18.43,1948.41,2585
-18.72,1948.35,2589
-18.73,1948.29,2593
-18.81,1948.24,2597
-18.46,1948.18,2601
-18.17,1948.12,2605
-17.86,1948.06,2609
-16.77,1948,2613
-16.53,1947.94,2617
-15.53,1947.88,2625
-15.24,1947.81,2629
-15.17,1947.75,2633
-15.91,1947.69,2637
-17.12,1947.63,2641
-18.94,1947.56,2645
-19.93,1947.5,2649
-19.81,1947.44,2654
-19.54,1947.38,2658
-19.19,1947.31,2662
-18.92,1947.25,2666
-18.58,1947.19,2671
-18.26,1947.13,2675.5
-17.79,1947.06,2680
-16.18,1947,2684.5
-16.88,1946.94,2689
-17.3,1946.89,2693.5
-16.04,1946.83,2698
-16.57,1946.78,2702.5
-17.78,1946.72,2707
-15.9,1946.67,2711.5
-15.73,1946.61,2716
-17.29,1946.56,2720.5
-18.42,1946.5,2724.5
-18.84,1946.44,2728.5
-18.94,1946.39,2732.5
-18.78,1946.33,2736.5
-18.75,1946.28,2741
-18.62,1946.22,2745
-18.57,1946.17,2750
-18.19,1946.11,2754
-18.23,1946.06,2759
-17.86,1946,2764
-17.39,1945.91,2768.5
-16.95,1945.82,2773
-15.93,1945.73,2777.5
-17.37,1945.64,2782
-16.76,1945.55,2786.5
-18.19,1945.45,2791
-16.94,1945.36,2795.5
-16.4,1945.27,2800
-16.39,1945.18,2804.5
-16.54,1945.09,2809
-15.32,1945,2813
-17.07,1944.89,2817
-17.18,1944.78,2821
-17.5,1944.67,2825
-17.65,1944.56,2829
-17.99,1944.44,2833
-18.95,1944.33,2837
-19.15,1944.22,2841
-19.27,1944.11,2845
-17.02,1944,2849
-19.06,1943.93,2853.5
-19.62,1943.86,2858
-18.88,1943.79,2862.5
-19.19,1943.71,2867
-20.03,1943.64,2871.5
-19.57,1943.57,2876
-19.64,1943.5,2880.5
-21.16,1943.43,2885
-20.86,1943.36,2889
-22.19,1943.29,2893
-23.27,1943.21,2897
-17.46,1943.14,2901
-14.46,1943.07,2906
-14.2,1943,2910
-14.85,1942.89,2914
-16.99,1942.78,2918
-19.34,1942.67,2922
-14.78,1942.56,2927
-17.65,1942.44,2932
-16.01,1942.33,2937
-17.83,1942.22,2941.5
-16.12,1942.11,2946
-17.3,1942,2950.5
-19.1,1941.92,2955
-19.61,1941.83,2959.5
-19.71,1941.75,2964
-18.68,1941.67,2968.5
-18.62,1941.58,2973
-19.28,1941.5,2977.5
-18.87,1941.42,2982
-18.36,1941.33,2986.5
-16.69,1941.25,2991
-15.55,1941.17,2995.5
-15.31,1941.08,3000
-15.26,1941,3004.5
-16.41,1940.92,3009
-16.52,1940.83,3012
-16.29,1940.75,3016
-16.17,1940.67,3020
-16.38,1940.58,3024
-17.36,1940.5,3028
-15.72,1940.42,3032
-15.28,1940.33,3036
-15.52,1940.25,3040
-16.32,1940.17,3044
-15.86,1940.08,3048
-15.11,1940,3052
-17.31,1939.91,3056
-19.98,1939.82,3060
-21.43,1939.73,3064.5
-20.38,1939.64,3068.5
-20.06,1939.55,3073
-19.65,1939.45,3077
-19.47,1939.36,3082
-19.94,1939.27,3086
-20.99,1939.18,3090
-19.95,1939.09,3095
-19.4,1939,3099
-19.57,1938.92,3104
-20.76,1938.83,3108
-19.61,1938.75,3112
-21.16,1938.67,3116
-19.26,1938.58,3120
-19.99,1938.5,3124
-16.98,1938.42,3128
-17.93,1938.33,3132.5
-17.9,1938.25,3137
-17.99,1938.17,3142
-17.17,1938.08,3147
-15.98,1938,3152
-17.84,1937.91,3157
-18.47,1937.82,3161
-16.01,1937.73,3166
-16.79,1937.64,3170
-17.26,1937.55,3174
-17.33,1937.45,3179
-19.39,1937.36,3183
-17.76,1937.27,3187
-17.16,1937.18,3191
-15.99,1937.09,3196
-15.83,1937,3200
-15.97,1936.9,3205
-16.18,1936.8,3209
-16.32,1936.7,3213
-15.99,1936.6,3217.5
-19.02,1936.5,3222
-18.73,1936.4,3226.5
-16.48,1936.3,3231
-16.36,1936.2,3235.5
-16.33,1936.1,3240
-15.52,1936,3244.5
-16.03,1935.93,3249
-16.87,1935.87,3253
-18.18,1935.8,3257
-18.75,1935.73,3261
-18.99,1935.67,3265
-18.93,1935.6,3269
-18.89,1935.53,3273
-18.67,1935.47,3277
-18.62,1935.4,3281
-18.26,1935.33,3285
-17.98,1935.27,3289
-17.77,1935.2,3293
-17.32,1935.13,3297
-16.95,1935.07,3301
-15.37,1935,3305
-16.28,1934.94,3309
-16.9,1934.88,3313
-17.5,1934.81,3317
-17.89,1934.75,3321
-18.21,1934.69,3325
-20.49,1934.63,3329
-20.72,1934.56,3333
-20.86,1934.5,3337
-20.91,1934.44,3341
-20.95,1934.38,3345
-21.06,1934.31,3349
-21.29,1934.25,3353
-21.19,1934.19,3357
-20.68,1934.13,3361
-19.42,1934.06,3365
-18.49,1934,3369
-18.51,1933.94,3373
-18.26,1933.88,3377
-18.23,1933.81,3381
-18.15,1933.75,3385
-17.56,1933.69,3389
-17.13,1933.63,3393
-17.66,1933.56,3397
-17.91,1933.5,3401
-17.91,1933.44,3405
-17.98,1933.38,3409.5
-18.15,1933.31,3414
-17.87,1933.25,3418.5
-17.73,1933.19,3423
-15.99,1933.13,3427.5
-15.69,1933.06,3432
-15.34,1933,3436.5
-17.54,1932.92,3441
-19.14,1932.83,3445.5
-19.64,1932.75,3450
-19.69,1932.67,3454.5
-19.65,1932.58,3459
-19.59,1932.5,3463.5
-17.66,1932.42,3467.5
-19.47,1932.33,3472
-18.01,1932.25,3476
-17.84,1932.17,3480.5
-17.78,1932.08,3485
-17.26,1932,3489
-17.93,1931.92,3493.5
-17.11,1931.83,3498
-15.41,1931.75,3502.5
-14.45,1931.67,3507
-13.3,1931.58,3511
-14.64,1931.5,3516
-13.9,1931.42,3520
-14.66,1931.33,3524
-14.6,1931.25,3528
-14.5,1931.17,3533
-14.13,1931.08,3537
-13.9,1931,3541
-14.22,1930.88,3545
-14.01,1930.75,3549
-15.31,1930.63,3553
-17.92,1930.5,3557
-16.98,1930.38,3561
-17.28,1930.25,3565
-16.63,1930.13,3569
-16.93,1930,3573
-18.47,1929.91,3577
-18.05,1929.82,3581
-17.67,1929.73,3585
-15.94,1929.64,3589
-15.05,1929.55,3593
-14.95,1929.45,3597
-14.93,1929.36,3601
-14.09,1929.27,3604.5
-13.33,1929.18,3608
-13.7,1929.09,3611.5
-13.69,1929,3615
-14.67,1928.9,3619
-15.74,1928.8,3623
-16.56,1928.7,3627
-16.93,1928.6,3632
-16.72,1928.5,3636
-18.61,1928.4,3640
-13.42,1928.3,3644
NA,1928.2,3648
-13.74,1928.1,3652
-16.65,1928,3657
-17.91,1927.91,3661
-15.71,1927.82,3665
-14.89,1927.73,3669
-19.99,1927.64,3674
-17.96,1927.55,3678
-17.78,1927.45,3682
-17.76,1927.36,3687
-17.76,1927.27,3692
-17.77,1927.18,3697
-16.93,1927.09,3702
-10.24,1927,3707
-13.43,1926.89,3712
-14.22,1926.78,3717
-14.47,1926.67,3722
-14.41,1926.56,3725.5
-14.52,1926.44,3729
-13.93,1926.33,3732.5
-14.64,1926.22,3736
-14.68,1926.11,3739.5
-15.02,1926,3743
-15.17,1925.91,3746.5
-15.22,1925.82,3750
-15.44,1925.73,3753.5
-15.37,1925.64,3758
-15.29,1925.55,3762
-15.09,1925.45,3766
-15.34,1925.36,3770
-15.34,1925.27,3774
-17.57,1925.18,3778
-11.51,1925.09,3782
-10.95,1925,3786
-11.03,1924.93,3790
-11.18,1924.86,3794
-11.59,1924.79,3798
-11.46,1924.71,3802
-11.74,1924.64,3806
-11.91,1924.57,3810
-12.89,1924.5,3814
-12.69,1924.43,3818
-13.28,1924.36,3822
-14.01,1924.29,3826
-14.95,1924.21,3830
-15.09,1924.14,3834
-15.28,1924.07,3839
-15.48,1924,3843
-15.58,1923.91,3847
-16.49,1923.82,3851
-15.62,1923.73,3855
-15.59,1923.64,3860
-16.91,1923.55,3864
-19.85,1923.45,3868
-20.28,1923.36,3872
-20.32,1923.27,3876
-17.64,1923.18,3880
-21.41,1923.09,3885
-17.36,1923,3889
-19.21,1922.93,3893
-21.51,1922.87,3898
-21.74,1922.8,3902
-20.89,1922.73,3906
-20.97,1922.67,3910
-21.03,1922.6,3915
-20.97,1922.53,3919
-20.98,1922.47,3924
-20.83,1922.4,3928.5
-20.63,1922.33,3933
-20.23,1922.27,3938
-19.99,1922.2,3943
-19.59,1922.13,3948
-15.79,1922.07,3953
-15.04,1922,3957.5
-15.1,1921.94,3962
-15.06,1921.88,3966.5
-15.18,1921.81,3971
-15.08,1921.75,3975.5
-15.09,1921.69,3980
-13.96,1921.63,3984.5
-14.21,1921.56,3989
-15.48,1921.5,3993.5
-15.94,1921.44,3998
-16.35,1921.38,4002.5
-15.81,1921.31,4007
-16.72,1921.25,4011.5
-17.12,1921.19,4016
-17.47,1921.13,4020.5
-16.32,1921.06,4025
-16.27,1921,4029.5
-16.31,1920.92,4034
-17.06,1920.83,4038.5
-17.7,1920.75,4043
-17.93,1920.67,4047.5
-17.9,1920.58,4052
-17.78,1920.5,4056.5
-17.81,1920.42,4060.5
-17.68,1920.33,4065
-18.16,1920.25,4069.5
-18.48,1920.17,4074
-18.38,1920.08,4078
-18.55,1920,4082
-18.88,1919.93,4086
-16.85,1919.87,4090
-16.84,1919.8,4094
-12.63,1919.73,4098
-11.56,1919.67,4102
-14.61,1919.6,4106
-15.54,1919.53,4110
-15.59,1919.47,4115
-15.78,1919.4,4119
-16.3,1919.33,4123
-16.32,1919.27,4127
-16.29,1919.2,4132
-16.39,1919.13,4136
-16.24,1919.07,4140
-16.03,1919,4144
-15.56,1918.92,4148.5
-15.59,1918.83,4153
-15.95,1918.75,4157.5
-20.68,1918.67,4162
-20.87,1918.58,4166.5
-21.3,1918.5,4171
-21.78,1918.42,4175.5
-22.07,1918.33,4180
-22.66,1918.25,4185
-23.35,1918.17,4190
-15.51,1918.08,4195
-13.33,1918,4200
-16.65,1917.91,4205
-17.86,1917.82,4210
-18.18,1917.73,4214
-17.97,1917.64,4219
-17.78,1917.55,4223
-17.72,1917.45,4227
-17.43,1917.36,4231
-17.08,1917.27,4235
-16.9,1917.18,4239
-16.74,1917.09,4243
-15.97,1917,4247
-16.61,1916.91,4251
-17.02,1916.82,4256
-18.81,1916.73,4260
-19.4,1916.64,4268
-19.62,1916.55,4273
-19.66,1916.45,4277
-19.98,1916.36,4281
-18.03,1916.27,4285
-18.05,1916.18,4289.5
-16.65,1916.09,4294
-12.39,1916,4298.5
-14.03,1915.92,4303
-16.02,1915.85,4307.5
-16.46,1915.77,4312
-16.7,1915.69,4316.5
-17.16,1915.62,4321
-17.23,1915.54,4325
-16.75,1915.46,4329.5
-17.39,1915.38,4334
-17.57,1915.31,4338.5
-17.75,1915.23,4343
-17.73,1915.15,4347.5
-17.76,1915.08,4352
-9.66,1915,4356.5
-15.69,1914.93,4361
-15.52,1914.86,4365.5
-16.64,1914.79,4370
-17.23,1914.71,4374.5
-19.16,1914.64,4379
-19.34,1914.57,4383.5
-19.18,1914.5,4388
-19.03,1914.43,4392.5
-19.1,1914.36,4397
-19.38,1914.29,4401.5
-19.27,1914.21,4406
-18.37,1914.14,4410.5
-20.06,1914.07,4415
-17.43,1914,4419.5
-17.77,1913.9,4424
-17.99,1913.8,4428.5
-17.97,1913.7,4433
-18.38,1913.6,4437
-19.4,1913.5,4445
-19.53,1913.4,4449
-21.22,1913.3,4453
-20.79,1913.2,4457
-17.42,1913.1,4460
-16.95,1913,4464
-17.2,1912.92,4468
-17.62,1912.83,4471
-17.41,1912.75,4475
-17.32,1912.67,4479
-17.08,1912.58,4483
-17,1912.5,4487
-16.46,1912.42,4491
-16.02,1912.33,4495
-15.85,1912.25,4500
-15.5,1912.17,4504
-14.25,1912.08,4508
-14.06,1912,4512
-14.73,1911.94,4516
-15.91,1911.89,4520
-16.53,1911.83,4524
-16.66,1911.78,4528
-15.21,1911.72,4532
-15.85,1911.67,4536
-15.93,1911.61,4540
-15.77,1911.56,4544
-16.06,1911.5,4548
-16.06,1911.44,4552
-16.05,1911.39,4557
-16.01,1911.33,4562
-15.72,1911.28,4567
-16.53,1911.22,4572
-16.58,1911.17,4577
-16.23,1911.11,4582
-15.76,1911.06,4587
