d18O (permil),year (AD),depth (cm)
0.32,1996,1
0.31,1987,3
0.39,1979,5
0.37,1970,7
0.22,1962,9
0.47,1953,11
0.35,1945,13
0.43,1936,15
0.33,1928,17
0.52,1919,19
0.38,1910,21
0.37,1902,23
0.43,1893,25
0.51,1885,27
0.6,1876,29
0.65,1868,31
0.61,1859,33
0.68,1851,35
0.6,1842,37
0.31,1834,39
0.56,1825,41
0.47,1817,43
0.66,1808,45
0.73,1800,47
0.51,1791,49
0.55,1783,51
0.6,1778,53
0.5,1774,55
0.36,1770,57
0.51,1765,59
0.42,1761,61
0.59,1757,63
0.44,1753,65
0.45,1748,67
0.66,1744,69
0.5,1740,71
0.33,1736,73
0.23,1731,75
0.38,1727,77
0.36,1718,81
0.33,1714,83
0.43,1710,85
0.44,1706,87
0.59,1701,89
0.48,1697,91
0.63,1693,93
0.34,1689,95
0.66,1684,97
0.43,1680,99
0.51,1676,101
0.39,1671,103
0.41,1667,105
0.53,1663,107
0.68,1659,109
0.57,1654,111
0.5,1650,113
0.54,1642,117
0.47,1637,119
0.52,1633,121
0.48,1629,123
0.48,1625,125
0.48,1620,127
0.33,1616,129
0.4,1612,131
0.35,1607,133
0.53,1603,135
0.46,1599,137
0.54,1595,139
0.44,1591,141
0.55,1588,143
0.49,1585,145
0.58,1583,147
0.44,1580,149
0.47,1577,151
0.55,1574,153
0.45,1571,155
0.46,1568,157
0.48,1565,159
0.3,1563,161
0.39,1560,163
0.49,1557,165
0.51,1554,167
0.32,1551,169
0.45,1548,171
0.47,1545,173
0.71,1541,175
0.52,1537,177
0.61,1532,179
0.41,1528,181
0.33,1524,183
0.61,1520,185
0.44,1516,187
0.34,1511,189
0.52,1507,191
0.49,1503,193
0.53,1499,195
0.48,1495,197
0.44,1490,199
0.35,1485,201
0.33,1480,203
0.29,1475,205
0.41,1471,207
0.57,1466,209
0.43,1461,211
0.53,1456,213
0.48,1451,215
0.38,1446,217
0.38,1441,219
0.48,1437,221
0.53,1432,223
0.22,1427,225
0.41,1422,227
0.45,1417,229
0.53,1412,231
0.45,1407,233
0.39,1398,237
0.59,1393,239
0.55,1388,241
0.4,1383,243
0.29,1378,245
0.38,1373,247
0.44,1363,249
0.4,1348,251
0.42,1333,253
0.45,1318,255
0.51,1303,257
0.49,1288,259
0.42,1273,261
0.37,1258,263
0.44,1243,265
0.55,1228,267
0.44,1213,269
0.27,1198,271
0.38,1183,273
0.44,1168,275
0.44,1153,277
0.54,1138,279
0.54,1122,281
0.4,1107,283
0.54,1092,285
0.44,1077,287
0.52,1062,289
0.44,1047,291
0.45,1032,293
0.55,1017,295
0.59,1002,297
0.49,987,299
0.52,972,301
0.41,957,303
0.26,942,305
0.38,927,307
0.47,912,309
0.4,897,311
0.29,882,313
0.45,866,315
0.44,851,317
0.24,836,319
0.38,821,321
0.44,806,323
0.39,791,325
0.43,776,327
0.58,761,329
0.46,746,331
0.36,731,333
0.43,724,335
0.24,718,337
0.64,711,339
0.5,705,341
0.46,698,343
0.36,692,345
0.53,685,347
0.34,679,349
0.62,672,351
0.37,666,353
0.43,659,355
0.38,653,357
0.45,646,359
0.43,640,361
0.53,633,363
0.53,627,365
0.44,620,367
0.34,614,369
0.38,607,371
0.38,601,373
0.4,594,375
0.42,588,377
0.46,581,379
0.41,575,381
0.49,568,383
0.56,562,385
0.51,555,387
0.27,549,389
0.26,542,391
0.32,536,393
0.31,529,395
0.51,523,397
0.33,516,399
0.5,510,401
0.55,503,403
0.39,497,405
0.39,490,407
0.5,484,409
0.51,477,411
0.53,471,413
0.32,445,415
0.55,419,417
0.34,393,419
0.52,367,421
0.39,316,425
0.21,290,427
0.48,264,429
0.57,238,431
0.39,212,433
0.68,186,435
0.69,160,437
0.46,135,439
0.58,109,441
0.43,83,443
0.54,57,445
0.58,31,447
0.41,5,449
0.44,-21,451
0.51,-46,453
0.44,-72,455
0.24,-98,457
0.38,-124,459
0.48,-150,461
0.58,-176,463
0.43,-202,465
0.35,-228,467
0.53,-253,469
0.34,-279,471
0.42,-305,473
0.44,-331,475
0.52,-357,477
0.43,-383,479
0.24,-409,481
0.34,-435,483
0.44,-460,485
0.3,-486,487
0.38,-512,489
0.38,-538,491
0.46,-564,493
0.32,-590,495
0.38,-616,497
0.44,-642,499
0.56,-667,501
0.4,-693,503
0.35,-719,505
0.4,-745,507
0.41,-771,509
0.41,-797,511
0.31,-823,513
0.36,-848,515
0.29,-874,517
0.42,-926,521
0.5,-952,523
0.31,-978,525
0.48,-1004,527
0.4,-1030,529
0.36,-1055,531
0.43,-1081,533
0.53,-1107,535
0.4,-1159,539
