d18O (permil),year (AD),depth (cm)
2.37,1981.5,3
2.13,1973.2,4
2.54,1964.6,5
1.83,1956.1,6
2.4,1931.3,8
2.94,1919.6,9
2.82,1898.9,11
2.97,1887.2,12
3.24,1875.1,13
1.99,1863.7,14
2.24,1853.1,15
2.57,1842.8,16
2.34,1830.7,17
2.47,1817.8,18
3.07,1805.1,19
2.97,1793,20
2.18,1781,21
2.73,1769.4,22
2.8,1757.6,23
2.64,1745.4,24
1.84,1733.3,25
2.44,1721.9,26
3.13,1710.9,27
2.62,1699.2,28
2.68,1687.3,29
2.34,1676.3,30
2.49,1665.4,31
2.69,1654.2,32
2.58,1642.4,33
2.2,1630.6,34
2.8,1619.1,35
2.79,1607.5,36
3.05,1596.1,37
1.84,1583.7,38
2.9,1570.7,39
2.43,1557.8,40
2.87,1545.9,41
2.53,1533.4,42
3.14,1521.1,43
2.71,1510.2,44
2.66,1498.8,45
2.59,1487.5,46
2.3,1475.7,47
1.52,1463.5,48
2.45,1451.9,49
2.61,1440.3,50
2.49,1430.1,51
2.95,1418.3,52
2.47,1407.1,53
2.35,1395.6,54
2.2,1383.8,55
2.76,1372.9,56
2.41,1361.6,57
2.04,1350,58
2.88,1338.4,59
2.05,1327.2,60
1.6,1316.6,61
2.42,1305.7,62
2.69,1294.5,63
2.49,1282.8,64
2.06,1271.7,65
2.26,1260,66
2.71,1249.1,67
1.83,1237.5,68
2.24,1225.9,69
2.21,1214.5,70
2.38,1203.3,71
2.5,1194.1,72
2.45,1184.4,73
2.56,1174.3,74
2.48,1163.9,75
2.54,1153.6,76
2.27,1142.4,77
1.87,1130.1,78
2.6,1116.7,79
2.56,1103.9,80
3.08,1092.6,81
2.61,1079.1,82
2.86,1067.2,83
2.32,1055.9,84
2.82,1045.2,85
2.52,1035.1,86
2.91,1021.4,87
2.84,1007,88
2.75,992.6,89
2.64,978.6,90
3.07,965.2,91
2.42,946.2,92
2.73,926.5,93
2.92,907.5,94
2.75,889.2,95
2.92,871.6,96
2.87,852.2,97
3.2,831.6,98
3.01,810.9,99
2.22,791.3,100
2.33,771.9,101
2.95,755.7,102
3.28,737.7,103
2.75,717.8,104
3.26,696.6,105
3.11,676,106
2.48,661.7,107
2.45,648,108
2.09,636.4,109
2.57,625.6,110
2.4,615.9,111
2.48,602.2,112
2.58,588.9,113
2.52,576.2,114
2.74,564.2,115
2.71,553.4,116
2.99,539.8,117
2.58,526.2,118
2.12,512.5,119
2.4,486.2,121
2.54,473,122
2.62,459.3,123
2.94,445.7,124
2.4,432.3,125
2.37,418.8,126
1.96,405.6,127
2.03,392,128
2.69,378.3,129
2.71,364.6,130
2.61,351.2,131
2.08,327.2,133
2.09,314.5,134
2.05,301.4,135
2.09,287.8,136
2.75,276.5,137
2.33,264.4,138
2.74,251.1,139
2.82,224.3,141
2.23,213.4,142
2.73,192.6,144
2.22,182.4,145
1.64,172.5,146
1.68,161.3,147
2.4,150.2,148
2.18,128.1,150
2.79,117.4,151
2.54,89.751,153
2.82,19.353,159
2.5,7.62,160
2.4,-15.846,162
3.31,-109.71,170
3.29,-121.443,171
3.11,-191.841,177
3.12,-215.307,179
2.61,-250.506,182
2.17,-262.239,183
