d18O (permil),year (AD)
-43.5,1997
-39.96,1996
-42.33,1995
-45.57,1994
-48.34,1993
-46.81,1992
-41.07,1991
-43.94,1990
-46.24,1989
-45.39,1988
-46.13,1987
-43.57,1986
-43.57,1985
-45.73,1984
-46.92,1983
-43.38,1982
-43.32,1981
-42.26,1980
-42.15,1979
-45.12,1978
-43.18,1977
-43.67,1976
-43.39,1975
-44.21,1974
-44.99,1973
-44.22,1972
-44.64,1971
-45.92,1970
-42.91,1969
-42.61,1968
-45.25,1967
-44.61,1966
-44.51,1965
-45.32,1964
-42.92,1963
-42.66,1962
-42.35,1961
-44.73,1960
-44.52,1959
-42.27,1958
-43.78,1957
-43.37,1956
-43.07,1955
-45.46,1954
-42.75,1953
-44.53,1952
-47.23,1951
-45.27,1950
-44.08,1949
-46.09,1948
-45.21,1947
-45.03,1946
-44.53,1945
-45.88,1944
-46.23,1943
-46.05,1942
-45.1,1941
-45.46,1940
-46.03,1939
-44.75,1938
-46.17,1937
-46.03,1936
-43.63,1935
-41.93,1934
-46.48,1933
-45.26,1932
-44.64,1931
-46.88,1930
-46.95,1929
-46,1928
-45.33,1927
-46.82,1926
-46.84,1925
-44.13,1924
-46.25,1923
-45.32,1922
-44.11,1921
-44.4,1920
-44.01,1919
-44.26,1918
-43.99,1917
-44.01,1916
-45.38,1915
-46.86,1914
-45.84,1913
-44.33,1912
-44.29,1911
-43.61,1910
-44.66,1909
-44.77,1908
-44.46,1907
-44.52,1906
-44.19,1905
-44.66,1904
-45.07,1903
-45.01,1902
-44.92,1901
-44.75,1900
-44.18,1899
-44.2,1898
-44.38,1897
-42.99,1896
-42.12,1895
-43.04,1894
-43.69,1893
-44.18,1892
-44.33,1891
-44.38,1890
-45.55,1889
-45.2,1888
-45.12,1887
-45.97,1886
-46.26,1885
-46.52,1884
-47.31,1883
-46.62,1882
-45.73,1881
-44.26,1880
-45.6,1879
-45.36,1878
-45.26,1877
-45.58,1876
-44.93,1875
-43.53,1874
-44.2,1873
-45.03,1872
-43.69,1871
-44.27,1870
-45.53,1869
-45.99,1868
-45.98,1867
-46.07,1866
-44.53,1865
-46.55,1864
-46.67,1863
-45.39,1862
-45.16,1861
-45.02,1860
-45.81,1859
-46.68,1858
-44.81,1857
-43.82,1856
-43.91,1855
-44.4,1854
-44.7,1853
-44.86,1852
-44.91,1851
-44.85,1850
-44.86,1849
-43.81,1848
-43.48,1847
-44.05,1846
-45.02,1845
-45.19,1844
-45.56,1843
-44.81,1842
-45.38,1841
-46.95,1840
-45.12,1839
-43.91,1838
-44.59,1837
-45.1,1836
-44.23,1835
-43.12,1834
-44.25,1833
-46.72,1832
-44.81,1831
-44.77,1830
-43.82,1829
-45.94,1828
-47.28,1827
-46,1826
-43.94,1825
-42.21,1824
-43.19,1823
-44.32,1822
-44.51,1821
-44.27,1820
-44.4,1819
-44.32,1818
-43.55,1817
-43.88,1816
-44.14,1815
-44.78,1814
-44.13,1813
-42.46,1812
-42.32,1811
-43.67,1810
-44.22,1809
-43.9,1808
-44.15,1807
-44.03,1806
-44.79,1805
-44.56,1804
-43.59,1803
-43.93,1802
-43.96,1801
-45.1,1800
-45.2,1799
-45.14,1798
-45.35,1797
-45.08,1796
-43.99,1795
-45.37,1794
-45.5,1793
-45.31,1792
-44.99,1791
-45.67,1790
-45.95,1789
-45.66,1788
-45,1787
-44.63,1786
-44.91,1785
-44.92,1784
-45.79,1783
-46.49,1782
-47.09,1781
-47,1780
-46.84,1779
-46.45,1778
-46.59,1777
-46.68,1776
-46.07,1775
-45.03,1774
-44.27,1773
-44.13,1772
-44.33,1771
-44.25,1770
-44.53,1769
-44.53,1768
-45.28,1767
-45.79,1766
-46.15,1765
-47.08,1764
-46.91,1763
-46.29,1762
-45.87,1761
-45.9,1760
-46.42,1759
-45.92,1758
