d18O (permil),year (AD),depth (cm)
-35.13,1960,NA
-35.55,1940,NA
-35.16,1920,NA
-35.59,1900,NA
-35.24,1880,NA
-35.31,1860,NA
-34.79,1840,NA
-35.14,1820,NA
-35.39,1800,NA
-34.93,1780,NA
-35.56,1760,NA
-35.11,1740,NA
-35.11,1720,NA
-35.41,1700,NA
-35.63,1680,NA
-34.9,1660,NA
-35.43,1640,NA
-35.19,1620,NA
-35.29,1600,NA
-34.97,1580,NA
-35.17,1560,NA
-35.08,1540,NA
-35.02,1520,NA
-34.99,1500,NA
-35.56,1480,NA
-35.3,1460,NA
-34.87,1440,NA
-35.71,1420,NA
-34.98,1400,NA
-35.39,1380,NA
-35.84,1360,NA
-35.74,1340,NA
-35.58,1320,NA
-35.18,1300,NA
-35.14,1280,NA
-35.5,1260,NA
-35.56,1240,NA
-34.85,1220,NA
-35.32,1200,NA
-35.5,1180,NA
-35.52,1160,NA
-35.71,1140,NA
-35.15,1120,NA
-36.02,1100,NA
-35.1,1080,NA
-35.33,1060,NA
-35.46,1040,NA
-35.29,1020,NA
-35.29,1000,NA
-35.61,980,NA
-34.56,960,NA
-34.87,940,NA
-35.09,920,NA
-34.9,900,NA
-35.5,880,NA
-35.5,860,NA
-35.41,840,NA
-35.07,820,NA
-35.6,800,NA
-35.01,780,NA
-34.94,760,NA
-34.39,740,NA
-35.14,720,NA
-35.11,700,NA
-35.44,680,NA
-35.26,660,NA
-35.06,640,NA
-35.16,620,NA
-35.1,600,NA
-35.47,580,NA
-35.4,560,NA
-34.8,540,NA
-35.62,520,NA
-35.67,500,NA
-35.68,480,NA
-35.14,460,NA
-35.1,440,NA
-35.16,420,NA
-34.86,400,NA
-34.99,380,NA
-34.95,360,NA
-35.62,340,NA
-35.28,320,NA
-35.22,300,NA
-35.48,280,NA
-35.09,260,NA
-35.18,240,NA
-35.43,220,NA
-35.34,200,NA
-35.15,180,NA
-35.65,160,NA
-34.92,140,NA
-35.18,120,NA
-34.75,100,NA
-34.86,80,NA
-34.56,60,NA
-34.96,40,NA
-34.71,20,NA
-35.16,0,NA
-35.03,-20,NA
-34.57,-40,NA
-35.59,-60,NA
-35.44,-80,NA
-34.9,-100,NA
-34.8,-120,NA
-35.66,-140,NA
-34.81,-160,NA
-34.96,-180,NA
-35.4,-200,NA
-35.5,-220,NA
-34.82,-240,NA
-34.53,-260,NA
-34.57,-280,NA
-34.93,-300,NA
-35.09,-320,NA
-35.49,-340,NA
-34.98,-360,NA
-35.01,-380,NA
-34.65,-400,NA
-34.41,-420,NA
-35.45,-440,NA
-34.7,-460,NA
-35.09,-480,NA
-34.74,-500,NA
-35.06,-520,NA
-34.07,-540,NA
-34.33,-560,NA
-34.9,-580,NA
-35.03,-600,NA
-34.76,-620,NA
-34.8,-640,NA
-35.05,-660,NA
-34.83,-680,NA
