d18O (permil),year (AD),depth (cm)
-3.54,-6848,101.4
-3.49,-6873,101.6
-3.47,-6898,101.8
-3.34,-6924,102
-3.21,-6949,102.2
-3.4,-6974,102.4
-2.98,-7000,102.6
-3.36,-7025,102.8
-3.57,-7051,103
-3.5,-7076,103.2
-3.48,-7101,103.4
-3.61,-7127,103.6
-3.63,-7152,103.8
-3.48,-7178,104
-3.83,-7203,104.2
-3.63,-7228,104.4
-3.55,-7253,104.6
-3.67,-7279,104.8
-3.64,-7304,105
-3.7,-7329,105.2
-3.9,-7354,105.4
-3.96,-7379,105.6
-4.02,-7405,105.8
-4.04,-7430,106
-4.28,-7454,106.2
-3.97,-7479,106.4
-4.05,-7504,106.6
-4,-7529,106.8
-3.93,-7554,107
-4.06,-7578,107.2
-4.04,-7603,107.4
-3.87,-7628,107.6
-4.22,-7652,107.8
-4.33,-7676,108
-4.29,-7701,108.2
-4.23,-7725,108.4
-4.84,-7749,108.6
-4.43,-7773,108.8
-4.39,-7797,109
-4.33,-7821,109.2
-4.44,-7844,109.4
-4.28,-7868,109.6
-4.56,-7891,109.8
-4.24,-7915,110
-4.09,-7938,110.2
-3.9,-7961,110.4
-3.62,-7984,110.6
-3.8,-8007,110.8
-3.65,-8030,111
-3.89,-8052,111.2
-3.68,-8075,111.4
-4.11,-8097,111.6
-4.05,-8119,111.8
-3.6,-8164,112.2
-3.81,-8185,112.4
-3.94,-8207,112.6
-3.91,-8228,112.8
-3.85,-8250,113
-3.85,-8271,113.2
-3.69,-8292,113.4
-3.94,-8313,113.6
-3.98,-8334,113.8
-4.1,-8354,114
-3.97,-8375,114.2
-4.17,-8395,114.4
-4.14,-8415,114.6
-3.93,-8435,114.8
-3.95,-8455,115
-3.98,-8474,115.2
-3.82,-8494,115.4
-3.95,-8513,115.6
-3.87,-8532,115.8
-4.1,-8551,116
-3.58,-8569,116.2
-3.42,-8588,116.4
-3.5,-8606,116.6
-3.6,-8624,116.8
-3.6,-8642,117
-3.09,-8660,117.2
-3.68,-8677,117.4
-3.86,-8695,117.6
-4.01,-8712,117.8
-3.86,-8729,118
-3.82,-8746,118.2
-3.74,-8762,118.4
-3.8,-8779,118.6
-3.83,-8795,118.8
-3.88,-8811,119
-3.83,-8827,119.2
-4.05,-8843,119.4
-4.19,-8858,119.6
-4.19,-8888,120
-4.15,-8903,120.2
-4.18,-8918,120.4
-4.22,-8933,120.6
-4.36,-8947,120.8
-4.34,-8961,121
-4.23,-8975,121.2
-4.04,-8989,121.4
-4.16,-9003,121.6
-4.23,-9016,121.8
-4.33,-9029,122
-4.3,-9042,122.2
-4.22,-9055,122.4
-4.16,-9068,122.6
-3.99,-9081,122.8
-3.96,-9093,123
-3.81,-9105,123.2
-3.8,-9117,123.4
-3.8,-9129,123.6
-3.79,-9141,123.8
-3.76,-9152,124
-3.78,-9164,124.2
-3.82,-9175,124.4
-3.91,-9186,124.6
-3.91,-9197,124.8
-4,-9208,125
-4.09,-9219,125.2
-4.11,-9230,125.4
-4.09,-9240,125.6
-4.21,-9250,125.8
-3.79,-9261,126
-4.04,-9271,126.2
-3.78,-9281,126.4
-3.4,-9291,126.6
-3.6,-9301,126.8
-3.7,-9310,127
-2.75,-9320,127.2
-3.17,-9329,127.4
-3.2,-9339,127.6
-3.26,-9348,127.8
-3.22,-9358,128
-3.16,-9367,128.2
-3.05,-9376,128.4
-2.94,-9385,128.6
-3.17,-9394,128.8
-3.19,-9403,129
-4.3,-9412,129.2
-3.28,-9422,129.4
-3.43,-9431,129.6
-3.57,-9440,129.8
-2.93,-9449,130
-3.23,-9458,130.2
-3.15,-9467,130.4
-3.17,-9476,130.6
-3.31,-9485,130.8
-3.28,-9494,131
-3.49,-9503,131.2
-3.48,-9512,131.4
-3.55,-9522,131.6
-3.92,-9531,131.8
-3.52,-9540,132
-3.64,-9550,132.2
-3.75,-9560,132.4
-3.64,-9569,132.6
-3.93,-9579,132.8
-3.69,-9589,133
-3.69,-9610,133.4
-3.42,-9620,133.6
-4.19,-9631,133.8
-4.26,-9642,134
-4.42,-9653,134.2
-4.73,-9664,134.4
-4.17,-9676,134.6
-4.04,-9687,134.8
-4.11,-9699,135
-4.23,-9711,135.2
-3.84,-9724,135.4
-3.97,-9737,135.6
-4.18,-9750,135.8
-4.29,-9763,136
-3.92,-9777,136.2
-4.05,-9791,136.4
-4.17,-9805,136.6
-3.83,-9820,136.8
-3.24,-9835,137
-3.65,-9850,137.2
-3.45,-9866,137.4
-3.49,-9882,137.6
-3.55,-9899,137.8
-4.4,-9916,138
-3.33,-9933,138.2
-3.49,-9951,138.4
-3.38,-9970,138.6
-3.35,-9989,138.8
-3.38,-10009,139
-3.09,-10029,139.2
-3.48,-10070,139.6
-3.65,-10092,139.8
-3.9,-10115,140
-4.08,-10137,140.2
