d18O (permil),year (AD)
-29.11342,2006
-27.74891,2005.8
-30.06349,2005.6
-33.48912,2005.4
-33.18652,2005.2
-32.0939,2005
-30.83673,2004.93
-29.18768,2004.86
-29.19814,2004.79
-30.01774,2004.71
-27.59857,2004.64
-27.55087,2004.57
-27.71201,2004.5
-26.39885,2004.43
-25.27812,2004.36
-25.0445,2004.29
-25.80344,2004.21
-26.55562,2004.14
-27.23844,2004.07
-27.46746,2004
-27.84799,2003.92
-27.66277,2003.83
-26.61124,2003.75
-26.20453,2003.67
-25.92385,2003.58
-25.92217,2003.5
-26.13333,2003.42
-26.6683,2003.33
-27.45145,2003.25
-30.8854,2003.17
-30.17637,2003.08
-28.12398,2003
-26.91149,2002.93
-30.19956,2002.87
-31.19083,2002.8
-30.76007,2002.73
-29.33544,2002.67
-29.10787,2002.6
-28.78759,2002.53
-28.47198,2002.47
-26.31082,2002.4
-26.03213,2002.33
-26.19449,2002.27
-26.41827,2002.2
-28.75245,2002.13
-29.83663,2002.07
-30.41437,2002
-30.29314,2001.94
-30.41716,2001.88
-30.79662,2001.81
-31.37155,2001.75
-31.42839,2001.69
-31.7651,2001.63
-30.85224,2001.56
-27.79611,2001.5
-27.52838,2001.44
-28.20821,2001.38
-29.4699,2001.31
-29.6154,2001.25
-30.27315,2001.19
-30.37089,2001.13
-31.13122,2001.06
-32.45969,2001
-34.05834,2000.93
-34.83734,2000.87
-34.64932,2000.8
-34.89516,2000.73
-34.96573,2000.67
-33.90749,2000.6
-31.67684,2000.53
-30.12865,2000.47
-29.57577,2000.4
-30.62895,2000.33
-31.21035,2000.27
-31.47828,2000.2
-31.93266,2000.13
-32.47126,2000.07
-31.64676,2000
-31.90885,1999.95
-33.3696,1999.89
-33.64054,1999.84
-33.38595,1999.79
-33.47024,1999.74
-34.04778,1999.68
-33.46635,1999.63
-32.54215,1999.58
-31.29999,1999.53
-31.07565,1999.47
-29.99842,1999.42
-28.89305,1999.37
-27.34664,1999.32
-27.02913,1999.26
-26.07348,1999.21
-26.12364,1999.16
-26.55284,1999.11
-27.37037,1999.05
-30.19377,1999
-32.86384,1998.91
-33.34438,1998.82
-31.53782,1998.73
-28.91983,1998.64
-27.40033,1998.55
-27.30717,1998.45
-27.90641,1998.36
-28.88198,1998.27
-29.03318,1998.18
-28.33919,1998.09
-28.6352,1998
-29.28269,1997.94
-29.59511,1997.88
-29.52374,1997.81
-29.24379,1997.75
-28.36214,1997.69
-26.56275,1997.63
-24.46933,1997.56
-20.49827,1997.5
-20.41842,1997.44
-21.54132,1997.38
-24.27748,1997.31
-25.92691,1997.25
-29.31716,1997.19
-32.07587,1997.13
-34.0513,1997.06
-34.9204,1997
-34.56374,1996.92
-34.11775,1996.85
-34.26327,1996.77
-33.97936,1996.69
-32.82203,1996.62
-30.96477,1996.54
-29.51947,1996.46
-30.50315,1996.38
-29.40985,1996.31
-32.17584,1996.23
-32.19151,1996.15
-32.04556,1996.08
-32.08259,1996
-32.72686,1995.91
-32.5792,1995.82
-31.53533,1995.73
-29.76746,1995.64
-28.48172,1995.55
-29.1547,1995.45
-31.01625,1995.36
-33.1454,1995.27
-34.60747,1995.18
-35.51286,1995.09
-35.48945,1995
-32.15131,1994.93
-29.65559,1994.86
-26.60532,1994.79
-24.56934,1994.71
-24.5945,1994.64
-25.44161,1994.57
-25.59894,1994.5
-26.99516,1994.43
-28.26198,1994.36
-29.35904,1994.29
-30.4411,1994.21
-29.79942,1994.14
-28.20246,1994.07
-27.58248,1994
-27.66054,1993.91
-28.07103,1993.82
-28.11125,1993.73
-27.89821,1993.64
-27.3847,1993.55
-26.972,1993.45
-27.27534,1993.36
-27.82981,1993.27
-28.48473,1993.18
-28.90669,1993.09
-28.98338,1993
-28.80018,1992.94
-29.04467,1992.88
-29.08683,1992.81
-29.11083,1992.75
-29.48454,1992.69
-30.12359,1992.63
-31.29816,1992.56
-31.25955,1992.5
-29.77838,1992.44
-27.6302,1992.38
-26.41483,1992.31
-25.13861,1992.25
-24.63745,1992.19
-24.76308,1992.13
-26.28237,1992.06
-27.86624,1992
-29.9955,1991.92
-32.75474,1991.83
-31.94322,1991.75
-32.91903,1991.67
-31.86203,1991.58
-30.06207,1991.5
-28.83091,1991.42
-28.16815,1991.33
-28.06871,1991.25
-28.37107,1991.17
-28.8603,1991.08
-29.46251,1991
-29.91591,1990.93
-30.78735,1990.86
-31.09201,1990.79
-31.35402,1990.71
-30.88364,1990.64
-30.65134,1990.57
-28.48188,1990.5
-28.70938,1990.29
-30.439330000000002,1990.21
-30.7696,1990.14
-31.65401,1990.07
-31.91965,1990
-32.11578,1989.93
-32.12925,1989.86
-31.57226,1989.79
-31.07911,1989.71
-30.91415,1989.64
-29.91842,1989.57
-29.92485,1989.5
-30.70472,1989.43
-30.76672,1989.36
-30.45225,1989.29
-30.23782,1989.21
-30.97328,1989.14
-31.9125,1989.07
-33.78159,1989
-34.2238,1988.92
-33.81373,1988.83
-32.96171,1988.75
-31.10264,1988.67
-29.53419,1988.58
-28.45797,1988.5
-29.32141,1988.42
-28.5541,1988.33
-28.95526,1988.25
-29.70486,1988.17
-30.08033,1988.08
-30.08797,1988
-29.99988,1987.93
-30.26081,1987.87
-30.43948,1987.8
-31.80292,1987.73
-31.8443,1987.67
-32.16207,1987.6
-32.06126,1987.53
-30.25073,1987.47
-29.79045,1987.4
-28.60282,1987.33
-27.48492,1987.27
-26.49498,1987.2
-25.50569,1987.13
-25.2123,1987.07
-26.21256,1987
-26.71169,1986.95
-26.89883,1986.9
-26.63997,1986.85
-26.13658,1986.8
-26.36432,1986.75
-26.56421,1986.7
-27.97785,1986.65
-29.77939,1986.6
-31.73288,1986.55
-33.45861,1986.5
-33.70941,1986.45
-33.77594,1986.4
-33.60235,1986.35
-32.66923,1986.3
-31.31731,1986.25
-30.49788,1986.2
-30.00141,1986.15
-29.92876,1986.1
-30.68166,1986.05
-31.31618,1986
-31.8077,1985.91
-31.5547,1985.82
-31.26993,1985.73
-29.98165,1985.64
-28.54629,1985.55
-27.81292,1985.45
-27.99836,1985.36
-28.92616,1985.27
-30.40258,1985.18
-29.22863,1985.09
-29.89217,1985
-30.99941,1984.86
-31.9014,1984.71
-31.92825,1984.57
-29.4219,1984.43
-29.52888,1984.29
-30.22952,1984.14
-30.6777,1984
-30.57444,1983.9
-30.41527,1983.8
-28.75783,1983.7
-28.26815,1983.6
-28.29668,1983.5
-29.20801,1983.4
-30.21549,1983.3
-31.60492,1983.2
-32.42141,1983.1
-32.35117,1983
-32.08867,1982.93
-31.87996,1982.87
-31.95972,1982.8
-32.61197,1982.73
-33.01054,1982.67
-32.93796,1982.6
-32.43225,1982.53
-31.47727,1982.47
-29.6797,1982.4
