d18O (permil),year (AD),depth (cm)
-14.97,2008,0
-15.31,2002,0.25
-15.93,1997,0.5
-15.98,1991,0.75
-15.49,1985,1
-16.02,1979,1.25
-15.63,1974,1.5
-15.88,1968,1.75
-15.72,1962,2
-16.11,1956,2.25
-16.62,1951,2.5
-16.9,1945,2.75
-16.61,1939,3
-17.42,1934,3.25
-17.01,1928,3.5
-17.34,1922,3.75
-17.3,1916,4
-17.34,1911,4.25
-17.52,1905,4.5
-17.61,1899,4.75
-17.13,1893,5
-17.41,1871,6
-16.85,1848,7
-17.35,1825,8
-16.94,1802,9
-16.77,1779,10
-16.62,1767,10.5
-17.01,1759,11
-16.99,1749,11.5
-16.82,1740,12
-16.58,1731,12.5
-16.75,1721,13
-16.66,1712,13.5
-15.92,1703,14
-16.82,1693,14.5
-16.9,1684,15
-17.03,1674,15.5
-17.56,1664,16
-17.66,1655,16.5
-16.83,1645,17
-16.64,1636,17.5
-17.08,1626,18
-17.69,1616,18.5
-17.42,1606,19
-17.19,1597,19.5
-16.8,1587,20
-17.13,1577,20.5
-17.05,1567,21
-17,1557,21.5
-16.89,1548,22
-16.8,1538,22.5
-17.05,1528,23
-16.81,1518,23.5
-16.68,1508,24
-16.57,1498,24.5
-16.7,1488,25
-17.09,1477,25.5
-17.75,1467,26
-16.69,1457,26.5
-16.69,1447,27
-17.37,1437,27.5
-16.97,1427,28
-16.86,1416,28.5
-16.63,1406,29
-16.61,1396,29.5
-16.22,1385,30
-16.37,1375,30.5
-16.48,1364,31
-16.4,1354,31.5
-16.64,1344,32
-16.3,1333,32.5
-15.9,1323,33
-16.02,1312,33.5
-16.26,1301,34
-16.7,1291,34.5
-16.4,1280,35
-15.81,1270,35.5
-16.16,1259,36
-16.5,1248,36.5
-15.77,1237,37
-15.76,1227,37.5
-15.85,1216,38
-15.9,1205,38.5
-15.96,1194,39
-15.99,1183,39.5
-16.34,1172,40
-16.84,1161,40.5
-17.14,1150,41
-17.72,1139,41.5
-17.48,1128,42
-16.67,1117,42.5
-16.23,1106,43
-16.13,1095,43.5
-15.82,1084,44
-15.91,1073,44.5
-16.04,1062,45
-16.11,1050,45.5
-16.25,1039,46
-15.79,1028,46.5
-15.75,1016,47
-16,1005,47.5
-16.44,994,48
-16.2,982,48.5
-16.52,971,49
-16.73,959,49.5
-16.12,948,50
-15.45,925,51
-15.63,902,52
-15.48,878,53
-15.51,855,54
-15.54,832,55
-15.97,808,56
-15.59,784,57
-16.03,760,58
-15.86,736,59
-15.41,712,60
-15.96,688,61
-15.75,664,62
-16.11,639,63
-15.54,615,64
-16.23,590,65
-16.32,565,66
-16.03,541,67
-15.74,516,68
-16,491,69
-15.71,465,70
-15.6,440,71
-16.2,415,72
-15.62,389,73
-16.41,363,74
-16.78,338,75
-16.31,312,76
-15.65,286,77
-16.27,260,78
-16.81,233,79
-16.57,207,80
-15.35,181,81
-17.15,154,82
-16.97,127,83
-16.14,101,84
-16.98,74,85
-16.91,47,86
-16.11,19,87
-15.72,-8,88
-15.47,-35,89
-15.12,-63,90
-15.32,-90,91
-15.2,-118,92
-15.39,-146,93
-16.56,-174,94
-15.6,-202,95
-16.53,-230,96
-16.69,-258,97
-16.94,-286,98
-17.74,-315,99
-17.22,-344,100
-16.37,-372,101
-16.17,-401,102
-16.57,-430,103
-16.03,-459,104
-15.75,-488,105
-15.57,-518,106
-15.62,-547,107
-16.25,-576,108
-15.78,-606,109
-16.04,-636,110
-15.62,-666,111
-15.57,-696,112
-15.61,-726,113
-15.32,-756,114
-15.84,-786,115
-16.01,-817,116
-15.98,-847,117
-16.27,-878,118
-16.56,-909,119
-15.68,-939,120
-15.88,-970,121
-15.87,-1001,122
-15.6,-1033,123
-15.55,-1064,124
-15.54,-1095,125
-15.14,-1127,126
-15.48,-1159,127
-15.85,-1190,128
-16.33,-1222,129
-16.33,-1254,130
-16.6,-1286,131
-16.87,-1319,132
-15.94,-1351,133
-15.78,-1383,134
-15.46,-1416,135
-15.6,-1449,136
-15.43,-1481,137
-15.15,-1514,138
-15.29,-1547,139
-15.55,-1581,140
-15.47,-1614,141
-15.41,-1647,142
-15.5,-1681,143
-15.63,-1714,144
-15.4,-1748,145
-15.15,-1782,146
-15.11,-1816,147
-14.98,-1850,148
-14.86,-1884,149
-15.39,-1918,150
-15.52,-1952,151
-15.16,-1987,152
-15.27,-2022,153
-15.45,-2056,154
-15.2,-2126,156
-15.8,-2196,158
-14.96,-2267,160
-14.98,-2338,162
-15.18,-2410,164
-15.31,-2482,166
-15.3,-2554,168
-15.43,-2627,170
-15.35,-2701,172
-14.88,-2774,174
-14.91,-2849,176
-15.15,-2923,178
-15.2,-2999,180
-15.41,-3074,182
-15.04,-3150,184
-14.81,-3227,186
-15.02,-3304,188
-15.02,-3381,190
-15.08,-3459,192
-14.69,-3538,194
-15.5,-3617,196
-14.71,-3696,198
-14.71,-3776,200
-15.1,-3856,202
-14.99,-3936,204
-15.36,-4018,206
-15.04,-4099,208
-14.95,-4181,210
-14.58,-4264,212
-14.54,-4346,214
-14.37,-4430,216
-15.08,-4514,218
-15.07,-4598,220
-14.65,-4683,222
-15.17,-4768,224
-14.5,-4853,226
-14.79,-4940,228
-14.71,-5026,230
-14.72,-5113,232
-14.33,-5200,234
-14.52,-5288,236
-14.73,-5377,238
-14.42,-5466,240
-14.6,-5555,242
-15.06,-5644,244
-15.15,-5735,246
-14.62,-5825,248
-14.9,-5916,250
-14.99,-6008,252
-14.67,-6100,254
-14.46,-6192,256
-15.07,-6285,258
-14.99,-6378,260
-15.07,-6378,260
-14.77,-6472,262
-14.75,-6566,264
-15.04,-6661,266
-13.82,-6756,268
-14.23,-6852,270
-13.93,-6948,272
-14.51,-7044,274
-14.52,-7141,276
-14.51,-7239,278
-14.73,-7337,280
-14.55,-7435,282
-14.64,-7534,284
-14.55,-7633,286
-14.84,-7732,288
-14.55,-7833,290
-14.45,-7933,292
-14.32,-8034,294
-14.15,-8136,296
-14.44,-8238,298
-14.52,-8340,300
