d18O (permil),year (AD)
-46.84,1996
-47.95,1995
-49.66,1994
-48.54,1993
-49.41,1992
-52.63,1991
-50.6,1990
NA,1989
NA,1988
NA,1987
-48.21,1986
-49.79,1985
-50.45,1984
-53.24,1983
-47.49,1982
-47.49,1981
NA,1980
-47.82,1979
-48.33,1978
-47.86,1977
-48.89,1976
-47.59,1975
-45.96,1974
-47.69,1973
-49.74,1972
-46.77,1971
-48.11,1970
-50.27,1969
-49.7,1968
-49.75,1967
-50.27,1966
-48.71,1965
-49.97,1964
-50.89,1963
-51.58,1962
-49.51,1961
-47.13,1960
-48.69,1959
-49.68,1958
-48.26,1957
-50.91,1956
-49.25,1955
-49.8,1954
-51.69,1953
-51.15,1952
-50.15,1951
-50.08,1950
-50.55,1949
-48.49,1948
-50.1,1947
-47.4,1946
-48.48,1945
-49.03,1944
-46.79,1943
-46.66,1942
-48.38,1941
-45.89,1940
-43.86,1939
-42.4,1938
-45.61,1937
-47.63,1936
-46.32,1935
-50.86,1934
-50.66,1933
-50.71,1932
-49.88,1931
-48.66,1930
-48.74,1929
-49.31,1928
-50.05,1927
-50.8,1926
-50.18,1925
-50.23,1924
-50.37,1923
-51.68,1922
-50.3,1921
-48.32,1920
-47.92,1919
-47.44,1918
-50.36,1917
-51.32,1916
-53.46,1915
-53.57,1914
-50.42,1913
-48.33,1912
-50.75,1911
-51.09,1910
-49.65,1909
-51.29,1908
-50.75,1907
-50.39,1906
-50.1,1905
-51.17,1904
-51.87,1903
-50.9,1902
-48.31,1901
-49.91,1900
