d18O (permil),year (AD),depth (cm)
-1.40893208,2008,0
-1.246623902,2006.2349,1
-0.9641612047,2004.4698,2
-1.581529733,2002.7047,3
-1.667496641,2000.9396,4
-2.079739497,1999.1745,5
-4.40117793,1997.4094,6
-4.912996355,1995.6443,7
-5.72520108,1993.8792,8
-5.233297768,1992.1141,9
-4.98336309,1990.349,10
-5.051406396,1988.5839,11
-4.795497183,1986.8188,12
-5.169569404,1985.0537,13
-4.673019233,1983.2886,14
-5.397265539,1981.5235,15
-4.865532,1979.7584,16
-4.386573513,1977.9933,17
-3.881725378,1976.2282,18
-4.399518337,1974.4631,19
-4.487808675,1972.698,20
-4.831676307,1969.8673,21
-5.073313021,1965.6086,22
-5.129407258,1961.3499,23
-5.534333183,1957.0912,24
-6.580887136,1952.8325,25
-7.089386376,1948.5738,26
-6.616070504,1944.3151,27
-6.182916779,1940.0564,28
-7.119259046,1935.7977,29
-8.097754971,1931.539,30
-8.423699001,1927.2803,31
-7.51590173,1923.0216,32
-7.039598591,1918.7629,33
-7.091045968,1914.5042,34
-6.477328544,1910.2455,35
-6.252287758,1905.9868,36
-5.979782618,1901.7281,37
-5.332541419,1897.4694,38
-4.518345183,1893.2107,39
-5.710928581,1888.952,40
-5.285740901,1884.6933,41
-4.51203873,1880.4346,42
-4.85159142,1876.1759,43
-5.068666161,1871.9172,44
-4.790518405,1867.6585,45
-4.963447976,1863.3998,46
-5.285740901,1859.1411,47
-5.114470923,1854.8824,48
-5.12675191,1850.6237,49
-5.045099943,1846.365,50
-4.660940966,1842.1063,51
-5.174880101,1837.8476,52
-5.815814847,1833.5889,53
-7.018687722,1829.3302,54
-6.138107773,1825.0715,55
-5.007648959,1820.8128,56
-5.294702703,1816.5541,57
-4.81474846,1812.2954,58
-5.1659183,1808.0367,59
-4.488804431,1803.778,60
-3.431311887,1799.5193,61
-4.194724583,1795.2606,62
-3.898653225,1791.0019,63
-4.612278136,1786.7432,64
-5.32487862,1782.4845,65
