d18O (permil),year (AD)
-27.4,3
-27.77,8
-26.14,13
-26.52,18
-27.77,23
-27.6,28
-26.85,33
-26.62,38
-27.41,43
-26.91,48
-26.78,53
-27.23,58
-27.92,63
-26.27,68
-26.39,73
-26.68,78
-27.9,83
-28.29,88
-27.37,93
-27.36,98
-27.86,103
-27.32,108
-27.12,113
-27.04,118
-26.5,123
-26.87,128
-26.71,133
-26.04,138
-27.67,143
-26.82,148
-27.44,153
-27.08,158
-25.54,163
-27.98,168
-27.01,173
-27.01,178
-28.61,183
-27.17,188
-27.03,193
-26.91,198
-27.56,203
-27.41,208
-27.34,213
-27.68,218
-28.1,223
-27.83,228
-27.25,233
-27.32,238
-27.99,243
-27.3,248
-26.73,253
-27.3,258
-27.12,263
-27.65,268
-28.52,273
-27.06,278
-27.14,283
-27.01,288
-26.69,293
-26.32,298
-27.34,303
-28.22,308
-28.15,313
-27.21,318
-27.05,323
-26.51,328
-27.13,333
-26.75,338
-26.53,343
-27.69,348
-27.11,353
-27.7,358
-27.69,363
-27.07,368
-27.24,373
-27.03,378
-27.67,383
-26.85,388
-26.72,393
-27.19,398
-26.37,403
-27.05,408
-26.56,413
-25.83,418
-26.92,423
-26.59,428
-26.59,433
-26.73,438
-27.36,443
-27.07,448
-26.58,453
-26.87,458
-27.37,463
-27.85,468
-28.38,473
-27.83,478
-28.14,483
-27.14,488
-27.41,493
-26.13,498
-26.84,503
-26.82,508
-26.87,513
-27.33,518
-27.12,523
-27.62,528
-27.08,533
-27.25,538
-27.44,543
-26.4,548
-26.92,553
-26.83,558
-27.03,563
-26.31,568
-27.56,573
-27.18,578
-27.24,583
-28.07,588
-27.28,593
-27.26,598
-27.41,603
-27.47,608
-26.86,613
-27.41,618
-27.62,623
-26.85,628
-26.8,633
-27.01,638
-27.82,643
-27.52,648
-27.61,653
-27.16,658
-26.84,663
-28.22,668
-27.13,673
-26.94,678
-27.57,683
-28.2,688
-27.3,693
-27.61,698
-27.41,703
-27.56,708
-27.57,713
-27.14,718
-27.83,723
-26.03,728
-27.83,733
-27.11,738
-27.24,743
-26.7,748
-27.12,753
-26.76,758
-26.32,763
-26.74,768
-25.95,773
-27.03,778
-28.11,783
-27.35,788
-27.68,793
-28.38,798
-27.46,803
-28.14,808
-26.99,813
-27.49,818
-26.97,823
-26.7,828
-27.58,833
-26.37,838
-26.48,843
-27.34,848
-27.64,853
-26.66,858
-27.18,863
-26.93,868
-26.67,873
-27.5,878
-26.36,883
-27.43,888
-26.43,893
-27.44,898
-26.44,903
-27.58,908
-28.23,913
-27.29,918
-26.96,923
-27.15,928
-27.79,933
-26.73,938
-27.86,943
-26.81,948
-26.98,953
-27.53,958
-26.84,963
-27,968
-26.72,973
-26.67,978
-26.78,983
-27.46,988
-27.45,993
-26.92,998
-25.97,1003
-27.4,1008
-27.95,1013
-27.25,1018
-28.25,1023
-27.41,1028
-26.97,1033
-27.06,1038
-27.2,1043
-27.03,1048
-27.53,1053
-27.65,1058
-28.09,1063
-28.1,1068
-27.83,1073
-27.02,1078
-27.48,1083
-27.65,1088
-27.51,1093
-27.01,1098
-27.16,1103
-27.04,1108
-27.06,1113
-27.18,1118
-27.99,1123
-27.53,1128
-27.19,1133
-27.13,1138
-26.78,1143
-27.13,1148
-27.48,1153
-27.45,1158
-26.16,1163
-25.73,1168
-27.65,1173
-26.64,1178
-27.54,1183
-27.48,1188
-27.18,1193
-27.82,1198
-27.45,1203
-26.49,1208
-26.68,1213
-27.3,1218
-27.16,1223
-28.12,1228
-26.97,1233
-27.02,1238
-27.58,1243
-27.79,1248
-28.46,1253
-27.4,1258
-28.63,1263
-27.32,1268
-27.23,1273
-26.82,1278
-27.78,1283
-27.62,1288
-27.41,1293
-28.03,1298
-27.71,1303
-26.89,1308
-27.44,1313
-26.68,1318
-27.88,1323
-25.95,1328
-26.75,1333
-27.49,1338
-27.51,1343
-28.48,1348
-27.17,1353
-27.55,1358
-27.42,1363
-27.71,1368
-28.44,1373
-26.78,1378
-27.05,1383
-26.48,1388
-27.15,1393
-26.33,1398
-27.32,1403
-26.71,1408
-26.35,1413
-26.5,1418
-27.67,1423
-27.45,1428
-28.13,1433
-27.12,1438
-26.73,1443
-27.54,1448
-26.51,1453
-25.98,1458
-28.44,1463
-27.42,1468
-27.06,1473
-27.14,1478
-28.31,1483
-26.79,1488
-26.52,1493
-27.65,1498
-27.01,1503
-27.35,1508
-27.62,1513
-27.99,1518
-27.26,1523
-26.36,1528
-27.82,1533
-26.77,1538
-27.47,1543
-26.65,1548
-27.23,1553
-27.07,1558
-27.21,1563
-27.66,1568
-27.76,1573
-27.85,1578
-27.06,1583
-27.61,1588
-27.16,1593
-27.52,1598
-27.47,1603
-28.26,1608
-27.55,1613
-26.99,1618
-27.28,1623
-27.35,1628
-28.03,1633
-27.9,1638
-27.21,1643
-27.62,1648
-28.04,1653
-26.52,1658
-27.8,1663
-27.18,1668
-27.66,1673
-26.23,1678
-27,1683
-27.07,1688
-27.11,1693
-27.1,1698
-28.27,1703
-28.3,1708
-27.31,1713
-28.29,1718
-27.97,1723
-28.35,1728
-26.88,1733
-27.53,1738
-27.96,1743
-27.45,1748
-27.6,1753
-28.04,1758
-27.32,1763
-27.46,1768
-27.16,1773
-27.98,1778
-27.87,1783
-26.86,1788
-27.01,1793
-27.81,1798
-27.61,1803
-27.48,1808
-27.67,1813
-27.26,1818
-28.22,1823
-27.36,1828
-26.97,1833
-28.64,1838
-27.74,1843
-27.36,1848
-28.21,1853
-27.64,1858
-26.3,1863
-27.49,1868
-27.13,1873
-28.13,1878
-27.54,1883
-28.33,1888
-27.67,1893
-27.16,1898
-27.65,1903
-28.06,1908
-27.89,1913
-27.78,1918
-27.35,1923
-26.97,1928
-26.51,1933
-26.96,1938
-26.83,1943
-26.2,1948
-26.86,1953
-27.03,1958
-27.1,1963
-27.25,1968
-27.05,1973
-27.2,1978
-27.75,1983
