d18O (permil),year (AD),depth (cm)
-14.62,1255,NA
-14.29,1265,NA
-14.06,1275,NA
-13.89,1285,NA
-15.12,1295,NA
-14.02,1305,NA
-15.48,1315,NA
-15.72,1325,NA
-14.4,1335,NA
-13.35,1345,NA
-14.88,1355,NA
-15.14,1365,NA
-14.19,1375,NA
-15.52,1385,NA
-13.05,1395,NA
-13.84,1405,NA
-15.21,1415,NA
-14.46,1425,NA
-13.78,1435,NA
-15.11,1445,NA
-16.98,1455,NA
-14.18,1465,NA
-16.58,1475,NA
-14.58,1485,NA
-13.74,1495,NA
-13.71,1505,NA
-15.31,1515,NA
-16.22,1525,NA
-15.1,1535,NA
-14.51,1545,NA
-15.36,1555,NA
-14.2,1565,NA
-14.26,1575,NA
-13.76,1585,NA
-14.65,1595,NA
-13.73,1605,NA
-14.44,1615,NA
-14.15,1625,NA
-13.95,1635,NA
-13.99,1645,NA
-14.49,1655,NA
-15.14,1665,NA
-15.06,1675,NA
-14.57,1685,NA
-15.54,1695,NA
-15.38,1705,NA
-15.64,1715,NA
-14.74,1725,NA
-15.19,1735,NA
-16.3,1745,NA
-15.15,1755,NA
-14.99,1765,NA
-13.95,1775,NA
-13.8,1785,NA
-13.23,1795,NA
-13.59,1805,NA
-13.97,1815,NA
-14.89,1825,NA
-14.15,1835,NA
-14.02,1845,NA
-14.67,1855,NA
-13.39,1865,NA
-13.67,1875,NA
-13.21,1885,NA
-12.38,1895,NA
-12.98,1905,NA
-13.42,1915,NA
-13.56,1925,NA
-13.58,1935,NA
-12.43,1945,NA
-12.69,1955,NA
-12.6,1965,NA
-11.95,1975,NA
