d18O (permil),year (AD)
-33.47,1997
-27.23,1996
-32.31,1995
-30.77,1994
-30.16,1993
-33.05,1992
-29.99,1991
-31.85,1990
-30.55,1989
-31.16,1988
-32.65,1987
-32.57,1986
-31.41,1985
-31.64,1984
-31.79,1983
-31.2,1982
-32.68,1981
-33.54,1980
-33.55,1979
-33.63,1978
-26.84,1977
-28.13,1976
-32.6,1975
-33.99,1974
-35.14,1973
-29.03,1972
-33.78,1971
-29.73,1970
-32.98,1969
-33.74,1968
-31.95,1967
-34.03,1966
-33.98,1965
-32.19,1964
-32.13,1963
-29.66,1962
-29.95,1961
-32.45,1960
-35.17,1959
-31.42,1958
-32.87,1957
-33.15,1956
-33.05,1955
-32.62,1954
-33.19,1953
-33.2,1952
-32.65,1951
-32.03,1950
-33.39,1949
-34.46,1948
-35.17,1947
-32.81,1946
-31.7,1945
-32.69,1944
-34.04,1943
-34.37,1942
-32.01,1941
-31.27,1940
-33.79,1939
-35.4,1938
-34.07,1937
-34.17,1936
-30.86,1935
-33.05,1934
-34.08,1933
-34.68,1932
-31.9,1931
-31.17,1930
-31.37,1929
-32.33,1928
-32.71,1927
-32.69,1926
-32.8,1925
-32.25,1924
-31.69,1923
-31.86,1922
-33.78,1921
-34.44,1920
-31.65,1919
-33.34,1918
-31.96,1917
-31.27,1916
-33,1915
-33.91,1914
-34.71,1913
-32.49,1912
-31.28,1911
-31.67,1910
-33.82,1909
-34.15,1908
-32.94,1907
-32.59,1906
-33.05,1905
-32.15,1904
-30.8,1903
-31.5,1902
-32.88,1901
-33.49,1900
-34.29,1899
-33.69,1898
-32.45,1897
-31.42,1896
-33.13,1895
-34.03,1894
-32.55,1893
-32.64,1892
-34.1,1891
-31.97,1890
-30.79,1889
-30.77,1888
-31.43,1887
-33.27,1886
-32.69,1885
-32.41,1884
-34.07,1883
-33.88,1882
-34.02,1881
