d18O (permil),year (AD)
-23.7938,1997
-10.8787,1996
-10.1687,1995
-19.9422,1994
-14.9119,1993
-15.2181,1992
-13.7183,1991
-16.9614,1990
-12.9846,1989
-13.7709,1988
-10.9121,1987
-11.0541,1986
-14.743,1985
-15.0652,1984
-13.5626,1983
-16.301,1982
-13.6822,1981
-8.10567,1980
-10.8833,1979
-14.2252,1978
-15.491,1977
-12.4848,1976
-14.4353,1975
-14.9086,1974
-12.2883,1973
-12.764,1972
-8.76112,1971
-14.2445,1970
-11.5017,1969
-15.1457,1968
-15.7838,1967
-22.2886,1966
-19.042,1965
-22.7989,1964
-14.4113,1963
-17.9993,1962
-17.9887,1961
-14.0249,1960
-12.9356,1959
-17.8294,1958
-13.6498,1957
-12.3863,1956
-15.8726,1955
-13.1469,1954
-18.2014,1953
-8.50211,1952
-12.1314,1951
-9.59316,1950
-9.04701,1949
-19.6621,1948
-14.2144,1947
-13.4739,1946
-16.2142,1945
-17.0297,1944
-17.5251,1943
-13.5944,1942
-15.0453,1941
-11.8435,1940
-12.4347,1939
-12.9351,1938
-12.1218,1937
-9.38183,1936
-12.286,1935
-13.8511,1934
-14.5446,1933
-8.52099,1932
-7.78928,1931
-11.8828,1930
-8.66598,1929
-12.2521,1928
-11.3049,1927
-12.0603,1926
-12.3011,1925
-9.30934,1924
-6.50707,1923
-12.5511,1922
-14.5492,1921
-18.4796,1920
-18.7499,1919
-21.4835,1918
-12.5585,1917
-15.8774,1916
-17.45,1915
-14.7085,1914
-13.899,1913
-14.5537,1912
-18.8863,1911
-11.5275,1910
-13.5977,1909
-12.5751,1908
-12.2617,1907
-12.5171,1906
-14.1044,1905
-13.9828,1904
-12.6116,1903
-12.243,1902
-14.4993,1901
-15.9106,1900
-15.9288,1899
-16.9761,1898
-13.2749,1897
-14.7462,1896
-13.298400000000001,1895
-13.97,1894
-15.1449,1893
-14.5899,1892
-16.6033,1891
-18.4983,1890
-16.9199,1889
-18.4894,1888
-17.3813,1887
-19.5337,1886
-18.0677,1885
-15.6796,1884
-13.3009,1883
-18.5,1882
-18.8541,1881
-21.5718,1880
-22.1385,1879
-22.0204,1878
-23.5299,1877
-19.7346,1876
-15.7785,1875
-14.0911,1874
-15.7762,1873
-16.5178,1872
-21.6574,1871
-19.0288,1870
-23.8349,1869
-19.4429,1868
-14.7337,1867
-15.4748,1866
-13.4886,1865
-12.6191,1864
-14.8427,1863
-22.3923,1862
-13.7019,1861
-12.8184,1860
-12.8127,1859
-18.9,1858
-21.9683,1857
-14.3792,1856
-14.5917,1855
-25.8919,1854
-23.3592,1853
-22.8971,1852
-23.6791,1851
-16.6303,1850
-28.2977,1849
-19.7006,1848
-15.7176,1847
-19.1592,1846
-15.2836,1845
-14.5537,1844
-13.4748,1843
-15.4961,1842
-13.1276,1841
-16.4558,1840
-18.9999,1839
-19.4705,1838
-16.5619,1837
-15.8971,1836
-13.0246,1835
-12.7051,1834
-14.124,1833
-13.199,1832
-15.5323,1831
-18.398,1830
-15.43,1829
-16.2375,1828
-19.2679,1827
-20.233,1826
-15.4795,1825
-26.721,1824
-20.6438,1823
-20.6686,1822
-14.7299,1821
-22.2061,1820
-17.6255,1819
-15.7294,1818
-11.9225,1817
-15.6824,1816
-17.2807,1815
-18.1126,1814
-15.0873,1813
-17.3801,1812
-14.6401,1811
-15.6578,1810
-15.5739,1809
-15.9318,1808
-16.5955,1807
-16.1712,1806
-19.1275,1805
-17.2718,1804
-20.9579,1803
-17.096800000000002,1802
-16.3803,1801
-16.1123,1800
-17.365,1799
-18.9191,1798
-19.7878,1797
-17.7875,1796
-17.0433,1795
-14.8942,1794
-17.843,1793
-15.8064,1792
-17.5621,1791
-17.7664,1790
-18.7439,1789
-16.7443,1788
-21.1754,1787
-19.8442,1786
-22.4259,1785
-20.8908,1784
-17.5576,1783
-14.3503,1782
-17.1883,1781
-14.7638,1780
-17.6951,1779
-20.8254,1778
-19.5262,1777
-17.8996,1776
-15.5708,1775
-16.0783,1774
-15.2446,1773
-18.318,1772
-15.3216,1771
-14.1369,1770
-16.1831,1769
-19.6757,1768
-17.7773,1767
-23.2701,1766
-15.2374,1765
-11.2375,1764
-11.1624,1763
-13.5569,1762
-16.3803,1761
-16.0488,1760
-18.3674,1759
-18.0061,1758
-14.6813,1757
-10.2366,1756
-9.75185,1755
-15.2763,1754
-17.1747,1753
-19.3404,1752
-14.1958,1751
-14.889,1750
-17.233,1749
-18.0295,1748
-17.9835,1747
-16.1861,1746
-19.9983,1745
-15.8195,1744
-14.3838,1743
-14.0795,1742
-10.7765,1741
-14.4404,1740
-16.1168,1739
-15.1314,1738
-15.9559,1737
-17.9489,1736
-14.99,1735
-14.2297,1734
-11.8164,1733
-14.642,1732
-14.3611,1731
-15.3141,1730
-18.2043,1729
-13.3085,1728
-16.3719,1727
-20.2873,1726
-18.2128,1725
-20.6317,1724
-11.0414,1723
-7.27277,1722
-12.0605,1721
-6.07288,1720
-14.8776,1719
-15.2054,1718
-13.8071,1717
-15.8671,1716
-12.5386,1715
-18.4966,1714
-18.27,1713
-18.0454,1712
-16.8787,1711
-17.2359,1710
-15.8895,1709
-16.5495,1708
-14.365,1707
-12.7837,1706
-15.6964,1705
-14.8973,1704
-12.6764,1703
-13.5124,1702
-20.3077,1701
-16.2756,1700
-15.0462,1699
-14.9516,1698
-14.7058,1697
-17.2728,1696
-14.5961,1695
-18.7051,1694
-16.9731,1693
-12.9083,1692
-11.839,1691
-14.6035,1690
-11.9372,1689
-12.9355,1688
-14.6753,1687
-16.8927,1686
-12.8116,1685
-16.0813,1684
-15.6841,1683
-15.3602,1682
-13.6,1681
-16.3854,1680
-15.2703,1679
-17.513,1678
-17.4035,1677
-20.5486,1676
-17.1682,1675
-15.4814,1674
-13.603,1673
-15.4848,1672
-13.7893,1671
-17.826,1670
-21.5661,1669
-16.2106,1668
-20.1106,1667
-14.9631,1666
-15.0407,1665
-13.7557,1664
-13.9418,1663
-15.5104,1662
-12.0396,1661
-12.8614,1660
-14.0394,1659
-14.5598,1658
-18.6789,1657
-16.3433,1656
-15.3358,1655
-14.3823,1654
-18.3011,1653
-17.9325,1652
-17.3682,1651
-10.5381,1650
-11.2289,1649
-11.1956,1648
-13.2293,1647
-17.1027,1646
-11.5,1645
-12.8246,1644
-16.033,1643
-13.2617,1642
-15.0641,1641
-20.1197,1640
-19.0305,1639
-14.983,1638
-17.5988,1637
-21.2599,1636
-22.5663,1635
-16.9807,1634
-19.9543,1633
-16.0563,1632
-18.7795,1631
-18.0038,1630
-15.9086,1629
-12.5378,1628
-13.923400000000001,1627
-14.6366,1626
-11.9135,1625
-15.1978,1624
-13.765,1623
-14.1799,1622
-11.5928,1621
-11.668,1620
-13.4312,1619
-13.0397,1618
-13.3262,1617
-14.2584,1616
-11.8934,1615
-17.6131,1614
-17.109,1613
-17.5719,1612
-16.6378,1611
-12.2928,1610
-14.9841,1609
-16.7284,1608
-15.7362,1607
-17.0146,1606
-18.3006,1605
-15.0407,1604
-18.1556,1603
-15.6592,1602
-18.978,1601
-19.6191,1600
-17.1543,1599
-14.1527,1598
-15.4259,1597
-20.7155,1596
-14.1074,1595
-13.5161,1594
-15.675,1593
-14.3928,1592
-17.0705,1591
-17.7388,1590
-14.5899,1589
-16.8802,1588
-15.5165,1587
-13.9013,1586
-15.5278,1585
-13.9896,1584
-13.9602,1583
-18.142,1582
-14.8731,1581
-15.1993,1580
-11.978,1579
-13.353,1578
-10.2427,1577
-14.6126,1576
-14.6013,1575
-14.2818,1574
-17.5598,1573
-18.0967,1572
-18.287,1571
-14.4699,1570
-8.44623,1569
-8.23329,1568
-13.532,1567
-8.46436,1566
-13.1816,1565
-14.2705,1564
-11.5815,1563
-9.06695,1562
-12.4265,1561
