d18O (permil),year (AD),depth (cm)
-2.5,2001,NA
-4.3,1999,NA
-4.1,1997,NA
-4.5,1995,NA
-3.4,1993,NA
-3.3,1991,NA
-3.4,1990,NA
-4.2,1989,NA
-3.7,1988,NA
-4.8,1987,NA
-2.8,1986,NA
-2.5,1985,NA
-2.2,1984,NA
-2,1983,NA
-1.9,1982,NA
-1.8,1981,NA
-2,1980,NA
-1.7,1979,NA
-1.7,1978,NA
-1.3,1977,NA
-1.5,1976,NA
-1.1,1975,NA
-1.3,1974,NA
-1.5,1973,NA
-1.6,1972,NA
-0.7,1971,NA
-0.9,1970,NA
-1.1,1969,NA
-1.4,1968,NA
-0.5,1967,NA
-0.7,1966,NA
-0.1,1965,NA
0.3,1964,NA
0.3,1963,NA
0.1,1962,NA
0.8,1961,NA
0.8,1960,NA
0.9,1959,NA
0.8,1958,NA
0.6,1957,NA
0.7,1956,NA
0.1,1955,NA
0.5,1954,NA
-0.1,1953,NA
0,1952,NA
0.8,1951,NA
0.9,1950,NA
0.9,1949,NA
0.2,1948,NA
0.4,1947,NA
0.1,1946,NA
0.3,1945,NA
0.4,1944,NA
0.3,1943,NA
0.3,1942,NA
0.6,1941,NA
1.1,1940,NA
0.5,1939,NA
0.4,1938,NA
1.1,1937,NA
0.8,1936,NA
0.5,1935,NA
0.5,1934,NA
0.4,1933,NA
0.6,1932,NA
0.3,1931,NA
0.8,1930,NA
0.2,1929,NA
0.4,1928,NA
0.2,1927,NA
0.4,1926,NA
0.2,1925,NA
-0.2,1924,NA
-0.6,1923,NA
-0.6,1922,NA
-0.6,1921,NA
-0.3,1920,NA
-0.9,1919,NA
-0.8,1918,NA
-0.4,1917,NA
-0.6,1916,NA
-1,1915,NA
-1.3,1914,NA
-1.5,1913,NA
-1.4,1912,NA
-1.2,1911,NA
-1.5,1910,NA
-1.7,1909,NA
-0.6,1908,NA
-0.9,1907,NA
-0.8,1906,NA
-1,1905,NA
-1,1904,NA
-1,1903,NA
-0.6,1902,NA
-1,1901,NA
-1.2,1900,NA
-0.6,1899,NA
-0.7,1898,NA
-0.5,1897,NA
-1,1896,NA
-0.6,1895,NA
-0.1,1894,NA
-0.1,1893,NA
0.4,1892,NA
0,1891,NA
0.8,1890,NA
0.5,1889,NA
0.2,1888,NA
0,1887,NA
0.4,1886,NA
-0.1,1885,NA
0,1884,NA
-0.1,1883,NA
-0.4,1882,NA
-0.1,1881,NA
0.2,1880,NA
-0.3,1879,NA
-0.3,1878,NA
-0.2,1877,NA
0.5,1876,NA
0.5,1875,NA
0.7,1874,NA
0.5,1873,NA
1.2,1872,NA
1,1871,NA
0.5,1870,NA
0.7,1869,NA
0.3,1868,NA
0.8,1867,NA
1.3,1866,NA
0.9,1865,NA
0.8,1864,NA
0.9,1863,NA
1.3,1862,NA
1.5,1861,NA
1.6,1860,NA
1,1859,NA
0.5,1858,NA
1.4,1857,NA
0.3,1856,NA
0.1,1855,NA
-0.2,1854,NA
0.1,1853,NA
0,1852,NA
-0.1,1851,NA
-0.4,1850,NA
-0.3,1849,NA
-0.7,1848,NA
0,1847,NA
-0.4,1846,NA
-0.3,1845,NA
0.3,1844,NA
-0.2,1843,NA
0.2,1842,NA
0.3,1841,NA
0,1840,NA
0.3,1839,NA
0.6,1838,NA
0.5,1837,NA
0.6,1836,NA
0.2,1835,NA
0.8,1834,NA
0.7,1833,NA
0.3,1832,NA
-0.1,1831,NA
0.9,1830,NA
0.4,1829,NA
0.7,1828,NA
0.3,1827,NA
0.3,1826,NA
0.4,1825,NA
0.1,1824,NA
0.1,1823,NA
0.1,1822,NA
0,1821,NA
-0.3,1820,NA
-0.5,1819,NA
-0.5,1818,NA
-0.2,1817,NA
-0.5,1816,NA
0,1815,NA
-0.3,1814,NA
-0.4,1813,NA
-0.5,1812,NA
-0.6,1811,NA
-1.1,1810,NA
-0.5,1809,NA
-0.7,1808,NA
-0.6,1807,NA
-0.8,1806,NA
-0.7,1805,NA
-0.7,1804,NA
-0.9,1803,NA
-0.9,1802,NA
-0.9,1801,NA
-1.3,1800,NA
-1.2,1799,NA
-1.1,1798,NA
