d18O (permil),year (AD),depth (cm)
-7.49,1935,NA
-7.41,1932,NA
-7.36,1930,NA
-7.15,1929,NA
-7.28,1929,NA
-6.99,1928,NA
-6.96,1928,NA
-7.27,1927,NA
-7.58,1927,NA
-7.6,1926,NA
-7.62,1926,NA
-7.74,1925,NA
-7.71,1924,NA
-7.66,1924,NA
-7.39,1923,NA
-7.28,1923,NA
-7.23,1922,NA
-7.24,1922,NA
-7.81,1921,NA
-7.92,1921,NA
-7.51,1920,NA
-7.54,1919,NA
-7.59,1918,NA
-7.95,1917,NA
-7.78,1916,NA
-7.57,1914,NA
-7.19,1913,NA
-7.64,1912,NA
-7.36,1911,NA
-7.46,1910,NA
-7.4,1908,NA
-7.29,1907,NA
-7.01,1905,NA
-7.16,1903,NA
-7.6,1902,NA
-7.5,1900,NA
-7.64,1898,NA
-7.51,1896,NA
-7.84,1894,NA
-7.72,1892,NA
-7.47,1890,NA
-7.45,1888,NA
-7.24,1885,NA
-7.32,1883,NA
-7.12,1880,NA
-7.02,1878,NA
-7.08,1876,NA
-7.27,1874,NA
-7.14,1872,NA
-7.2,1870,NA
-7.05,1868,NA
-7.26,1865,NA
-7.27,1863,NA
-7.25,1860,NA
-7.37,1858,NA
-7.39,1855,NA
-7.41,1853,NA
-7.47,1850,NA
-7.52,1848,NA
-7.39,1845,NA
-7.35,1843,NA
-7.28,1840,NA
-7.26,1838,NA
-7.34,1835,NA
-7.6,1833,NA
-7.54,1830,NA
-7.7,1828,NA
-7.69,1825,NA
-7.63,1823,NA
-7.72,1820,NA
-7.55,1818,NA
-7.38,1815,NA
-7.26,1813,NA
-7.19,1810,NA
-7.32,1807,NA
-7.33,1803,NA
-7.22,1800,NA
-7.14,1798,NA
-7.08,1795,NA
-6.95,1793,NA
-7.15,1790,NA
-7.31,1787,NA
-7.16,1783,NA
-7.07,1780,NA
-7.07,1778,NA
-7.09,1775,NA
-7.34,1773,NA
-7.34,1770,NA
-7.23,1768,NA
-7.18,1765,NA
-7.26,1763,NA
-7.5,1760,NA
-7.3,1758,NA
-7.5,1755,NA
-7.28,1753,NA
-7.6,1750,NA
-7.33,1748,NA
-7.21,1746,NA
-7.25,1744,NA
-7.42,1742,NA
-7.73,1740,NA
-7.65,1738,NA
-7.33,1735,NA
-7.23,1733,NA
-7.29,1730,NA
-7.12,1728,NA
-7.16,1725,NA
-7.22,1723,NA
-7.21,1720,NA
-7.08,1718,NA
-6.89,1716,NA
-6.89,1714,NA
-7,1712,NA
-7.34,1710,NA
-7.33,1708,NA
-7.11,1706,NA
-7.19,1704,NA
-7.16,1702,NA
-7.1,1700,NA
-7.06,1698,NA
-6.88,1695,NA
-7.14,1693,NA
-7.39,1690,NA
-7.19,1688,NA
-6.8,1686,NA
-6.89,1684,NA
-7.06,1682,NA
-7.02,1680,NA
-6.82,1678,NA
-6.92,1676,NA
-7.05,1674,NA
-7.35,1672,NA
-7.41,1670,NA
-7.25,1668,NA
-7.39,1666,NA
-7.51,1664,NA
-7.53,1662,NA
-7.37,1660,NA
-7.36,1658,NA
-7.5,1657,NA
-7.78,1656,NA
-7.23,1653,NA
-7.17,1652,NA
-7.44,1650,NA
-7.35,1648,NA
-7.02,1646,NA
-7.24,1644,NA
-7.22,1642,NA
-7.62,1640,NA
-7.67,1638,NA
-7.51,1637,NA
-7.63,1636,NA
-7.13,1633,NA
-7.12,1632,NA
-7.32,1630,NA
-6.98,1628,NA
-7.27,1626,NA
-7.46,1624,NA
-7.53,1622,NA
-7.67,1620,NA
-7.7,1618,NA
-8.01,1617,NA
-7.62,1616,NA
-7.21,1613,NA
-7.31,1612,NA
-6.91,1610,NA
-6.95,1608,NA
-7.09,1606,NA
-7.11,1604,NA
-6.94,1602,NA
-7.04,1600,NA
-7.14,1598,NA
-7.38,1597,NA
-7.53,1596,NA
-7.55,1593,NA
-7.35,1592,NA
-7.37,1590,NA
-7.33,1588,NA
-7.3,1586,NA
-7.51,1584,NA
-7.78,1582,NA
-7.92,1580,NA
-7.5,1578,NA
-7.17,1577,NA
-7.21,1576,NA
-7.25,1573,NA
-7.21,1572,NA
-7.27,1570,NA
-7.33,1568,NA
-7.35,1566,NA
-7.43,1564,NA
-7.65,1562,NA
-7.7,1560,NA
-7.66,1558,NA
-7.73,1556,NA
-7.74,1554,NA
-7.72,1552,NA
-7.75,1550,NA
-7.87,1548,NA
-7.67,1546,NA
-7.38,1544,NA
-7.09,1542,NA
-7.55,1540,NA
-7.73,1538,NA
-7.64,1536,NA
-7.58,1534,NA
-7.45,1532,NA
-7.4,1530,NA
-7.18,1528,NA
-7.25,1526,NA
-7.3,1524,NA
-7.28,1522,NA
-7.3,1520,NA
-7.54,1518,NA
-7.39,1515,NA
-7.44,1513,NA
-7.4,1510,NA
-7.44,1508,NA
-7.88,1505,NA
-7.77,1503,NA
-7.34,1500,NA
-7.23,1498,NA
-7.03,1495,NA
-6.96,1493,NA
-7.07,1490,NA
-7.13,1488,NA
-7.42,1485,NA
-7.33,1483,NA
-7.38,1480,NA
-7.39,1478,NA
-7.21,1476,NA
-6.95,1474,NA
-7.06,1472,NA
-7.18,1470,NA
-6.99,1468,NA
-7.04,1465,NA
-7.37,1463,NA
-7.33,1460,NA
-7.12,1457,NA
-7.06,1453,NA
-7.26,1450,NA
-6.85,1448,NA
-6.9,1445,NA
-6.98,1443,NA
-7.13,1440,NA
-7.36,1438,NA
-7.23,1435,NA
-7.28,1433,NA
-7.36,1430,NA
-7.04,1428,NA
-7.05,1425,NA
-7.08,1423,NA
-6.96,1420,NA
-6.98,1417,NA
-7.25,1413,NA
-7.25,1410,NA
-7.55,1408,NA
-7.44,1405,NA
-7.46,1403,NA
-7.41,1400,NA
-7.34,1397,NA
-7.26,1393,NA
-7.29,1390,NA
-7.4,1387,NA
-7.52,1383,NA
-7.5,1380,NA
-7.56,1377,NA
-7.53,1373,NA
-7.65,1370,NA
-7.58,1368,NA
-7.56,1365,NA
-7.57,1363,NA
-7.6,1360,NA
-7.59,1357,NA
-7.46,1353,NA
-7.55,1350,NA
-7.59,1347,NA
-7.57,1343,NA
-7.54,1340,NA
-7.51,1337,NA
-7.61,1333,NA
-7.56,1330,NA
-7.61,1327,NA
-7.61,1323,NA
-7.77,1320,NA
-7.79,1317,NA
-7.74,1313,NA
-7.63,1310,NA
-7.74,1307,NA
-7.65,1303,NA
-7.72,1300,NA
-7.86,1297,NA
-7.6,1293,NA
-7.6,1290,NA
-7.63,1285,NA
-7.79,1280,NA
-7.43,1277,NA
-7.72,1273,NA
-7.53,1270,NA
-7.24,1267,NA
-7.64,1263,NA
-8,1260,NA
-7.77,1257,NA
-8.08,1253,NA
-8.02,1250,NA
-8.19,1245,NA
-8.06,1240,NA
-8.3,1237,NA
-7.96,1233,NA
-7.76,1230,NA
-7.55,1227,NA
-7.58,1223,NA
-7.51,1220,NA
-7.49,1215,NA
-7.62,1210,NA
-7.63,1207,NA
-7.58,1203,NA
-7.49,1200,NA
-7.4,1197,NA
-7.59,1193,NA
-7.86,1190,NA
-7.94,1185,NA
-7.55,1180,NA
-7.82,1177,NA
-7.89,1173,NA
-7.87,1170,NA
-7.75,1165,NA
-7.83,1160,NA
-7.83,1157,NA
-8.01,1153,NA
-7.85,1150,NA
-7.68,1145,NA
-7.61,1140,NA
-7.97,1137,NA
-7.88,1133,NA
-7.63,1130,NA
-7.65,1125,NA
-7.85,1120,NA
-7.9,1117,NA
-7.9,1113,NA
-7.68,1110,NA
-7.69,1105,NA
-7.5,1100,NA
-7.68,1097,NA
-7.75,1093,NA
-7.75,1090,NA
-8.02,1085,NA
-8.1,1080,NA
-7.85,1077,NA
-7.67,1073,NA
-7.63,1070,NA
-7.69,1065,NA
-7.88,1060,NA
-7.86,1057,NA
-7.98,1053,NA
-7.63,1050,NA
-7.75,1045,NA
-7.84,1040,NA
-7.9,1035,NA
-8.21,1030,NA
-8.28,1025,NA
-8.15,1020,NA
-7.85,1015,NA
-7.8,1010,NA
