d18O (permil),year (AD),depth (cm)
-4.25,1992.75,NA
-4.54,1992.5,NA
-4.74,1992.25,NA
-4.51,1992,NA
-4.17,1991.75,NA
-4.34,1991.5,NA
-4.68,1991.25,NA
-4.51,1991,NA
-4.19,1990.75,NA
-4.47,1990.5,NA
-4.8,1990.25,NA
-4.59,1990,NA
-4.26,1989.75,NA
-4.63,1989.5,NA
-4.71,1989.25,NA
-4.56,1989,NA
-4.2,1988.75,NA
-4.38,1988.5,NA
-4.49,1988.25,NA
-4.29,1988,NA
-4.03,1987.75,NA
-4.34,1987.5,NA
-4.57,1987.25,NA
-4.41,1987,NA
-4.05,1986.75,NA
-4.28,1986.5,NA
-4.72,1986.25,NA
-4.61,1986,NA
-3.96,1985.75,NA
-4.36,1985.5,NA
-4.63,1985.25,NA
-4.42,1985,NA
-3.97,1984.75,NA
-4.37,1984.5,NA
-4.62,1984.25,NA
-4.4,1984,NA
-4.11,1983.75,NA
-4.53,1983.5,NA
-4.79,1983.25,NA
-4.63,1983,NA
-4.06,1982.75,NA
-4.43,1982.5,NA
-4.78,1982.25,NA
-4.45,1982,NA
-4.04,1981.75,NA
-4.43,1981.5,NA
-4.8,1981.25,NA
-4.34,1981,NA
-4.09,1980.75,NA
-4.52,1980.5,NA
-4.85,1980.25,NA
-4.39,1980,NA
-4,1979.75,NA
-4.44,1979.5,NA
-4.85,1979.25,NA
-4.61,1979,NA
-3.92,1978.75,NA
-4.3,1978.5,NA
-4.59,1978.25,NA
-4.3,1978,NA
-4.09,1977.75,NA
-4.6,1977.5,NA
-4.71,1977.25,NA
-4.73,1977,NA
-4.14,1976.75,NA
-4.46,1976.5,NA
-4.8,1976.25,NA
-4.71,1976,NA
-4.16,1975.75,NA
-4.64,1975.5,NA
-4.99,1975.25,NA
-4.57,1975,NA
-4.12,1974.75,NA
-4.65,1974.5,NA
-4.65,1974.25,NA
-4.45,1974,NA
-4.2,1973.75,NA
-4.5,1973.5,NA
-4.89,1973.25,NA
-4.68,1973,NA
-4.2,1972.75,NA
-4.36,1972.5,NA
-4.82,1972.25,NA
-4.61,1972,NA
-4.07,1971.75,NA
-4.64,1971.5,NA
-4.78,1971.25,NA
-4.52,1971,NA
-4.15,1970.75,NA
-4.66,1970.5,NA
-4.87,1970.25,NA
-4.4,1970,NA
-4.05,1969.75,NA
-4.44,1969.5,NA
-4.73,1969.25,NA
-4.63,1969,NA
-4.14,1968.75,NA
-4.5,1968.5,NA
-4.69,1968.25,NA
-4.46,1968,NA
-4.13,1967.75,NA
-4.49,1967.5,NA
-4.76,1967.25,NA
-4.44,1967,NA
-3.98,1966.75,NA
-4.06,1966.5,NA
-4.48,1966.25,NA
-4.49,1966,NA
-3.95,1965.75,NA
-4.14,1965.5,NA
-4.52,1965.25,NA
-4.56,1965,NA
-4.2,1964.75,NA
-4.33,1964.5,NA
-4.73,1964.25,NA
-4.68,1964,NA
-4.19,1963.75,NA
-4.26,1963.5,NA
-4.74,1963.25,NA
-4.62,1963,NA
-4.17,1962.75,NA
-4.23,1962.5,NA
-4.92,1962.25,NA
-4.39,1962,NA
-4.21,1961.75,NA
-4.47,1961.5,NA
-4.72,1961.25,NA
-4.54,1961,NA
-4.26,1960.75,NA
-4.23,1960.5,NA
-4.58,1960.25,NA
-4.61,1960,NA
-4.06,1959.75,NA
-4.25,1959.5,NA
-4.67,1959.25,NA
-4.6,1959,NA
-4.37,1958.75,NA
-4.34,1958.5,NA
-4.76,1958.25,NA
-4.66,1958,NA
-4.22,1957.75,NA
-4.21,1957.5,NA
-4.93,1957.25,NA
-4.74,1957,NA
-4.31,1956.75,NA
-4.57,1956.5,NA
-4.82,1956.25,NA
-4.82,1956,NA
-4.27,1955.75,NA
-4.51,1955.5,NA
-4.76,1955.25,NA
-4.68,1955,NA
-4.5,1954.75,NA
-4.41,1954.5,NA
-4.91,1954.25,NA
-4.76,1954,NA
-4.26,1953.75,NA
-4.26,1953.5,NA
-4.7,1953.25,NA
-4.63,1953,NA
-4.31,1952.75,NA
-4.66,1952.5,NA
-4.73,1952.25,NA
-4.36,1952,NA
-4.32,1951.75,NA
-4.52,1951.5,NA
-4.73,1951.25,NA
-4.66,1951,NA
-4.26,1950.75,NA
-4.51,1950.5,NA
-4.69,1950.25,NA
-4.66,1950,NA
-4.3,1949.75,NA
-4.5,1949.5,NA
-4.84,1949.25,NA
-4.42,1949,NA
-4.22,1948.75,NA
-4.72,1948.5,NA
-4.74,1948.25,NA
-4.36,1948,NA
-4.25,1947.75,NA
-4.55,1947.5,NA
-4.68,1947.25,NA
-4.47,1947,NA
-4.13,1946.75,NA
-4.6,1946.5,NA
-4.8,1946.25,NA
-4.41,1946,NA
-4.16,1945.75,NA
-4.54,1945.5,NA
-4.82,1945.25,NA
-4.59,1945,NA
-4.05,1944.75,NA
-4.41,1944.5,NA
-4.57,1944.25,NA
-4.57,1944,NA
-3.8,1943.75,NA
-4.34,1943.5,NA
-4.58,1943.25,NA
-4.33,1943,NA
-4.1,1942.75,NA
-4.13,1942.5,NA
-4.34,1942.25,NA
-3.89,1942,NA
-3.79,1941.75,NA
-4.46,1941.5,NA
-4.52,1941.25,NA
-4.13,1941,NA
-4.14,1940.75,NA
-4.15,1940.5,NA
-4.65,1940.25,NA
-4.71,1940,NA
-4.13,1939.75,NA
-4.19,1939.5,NA
-4.55,1939.25,NA
-4.41,1939,NA
-4,1938.75,NA
-4.39,1938.5,NA
-4.56,1938.25,NA
-4.28,1938,NA
-4.01,1937.75,NA
-4.24,1937.5,NA
-4.49,1937.25,NA
-4.28,1937,NA
-4.01,1936.75,NA
-4.38,1936.5,NA
-4.53,1936.25,NA
-4.11,1936,NA
-3.99,1935.75,NA
-4.31,1935.5,NA
-4.57,1935.25,NA
-4.42,1935,NA
-3.93,1934.75,NA
-4.18,1934.5,NA
-4.51,1934.25,NA
-4.35,1934,NA
-4.12,1933.75,NA
-4.27,1933.5,NA
-4.58,1933.25,NA
-4.24,1933,NA
-3.99,1932.75,NA
-4.46,1932.5,NA
-4.54,1932.25,NA
-4.36,1932,NA
-3.95,1931.75,NA
-4.05,1931.5,NA
-4.31,1931.25,NA
-4.14,1931,NA
-3.79,1930.75,NA
-4.18,1930.5,NA
-4.56,1930.25,NA
-4.46,1930,NA
-4.02,1929.75,NA
-4.26,1929.5,NA
-4.5,1929.25,NA
-4.22,1929,NA
-3.82,1928.75,NA
-3.93,1928.5,NA
-4.44,1928.25,NA
-4.49,1928,NA
-3.97,1927.75,NA
-4.13,1927.5,NA
-4.59,1927.25,NA
-4.26,1927,NA
-3.7,1926.75,NA
-4.29,1926.5,NA
-4.45,1926.25,NA
-4.18,1926,NA
-4.04,1925.75,NA
-4.45,1925.5,NA
-4.62,1925.25,NA
-4.4,1925,NA
-3.88,1924.75,NA
-4.34,1924.5,NA
-4.61,1924.25,NA
-4.53,1924,NA
-3.86,1923.75,NA
-4.09,1923.5,NA
-4.56,1923.25,NA
-4.47,1923,NA
-3.95,1922.75,NA
-4.39,1922.5,NA
-4.51,1922.25,NA
-4.37,1922,NA
-3.84,1921.75,NA
-4.1,1921.5,NA
-4.32,1921.25,NA
-4.38,1921,NA
-4.09,1920.75,NA
-4.17,1920.5,NA
-4.67,1920.25,NA
-4.38,1920,NA
-4.01,1919.75,NA
-4.41,1919.5,NA
-4.68,1919.25,NA
-4.45,1919,NA
-4.02,1918.75,NA
-4.51,1918.5,NA
-4.61,1918.25,NA
-4.53,1918,NA
-4.05,1917.75,NA
-4.26,1917.5,NA
-4.45,1917.25,NA
-4.2,1917,NA
-3.91,1916.75,NA
-4.16,1916.5,NA
-4.42,1916.25,NA
-4.43,1916,NA
-3.88,1915.75,NA
-4.18,1915.5,NA
-4.48,1915.25,NA
-4.44,1915,NA
-3.91,1914.75,NA
-4.11,1914.5,NA
-4.31,1914.25,NA
-4.28,1914,NA
-3.89,1913.75,NA
-4.26,1913.5,NA
-4.41,1913.25,NA
-4.29,1913,NA
-3.81,1912.75,NA
-3.88,1912.5,NA
-4.42,1912.25,NA
-4.17,1912,NA
-3.87,1911.75,NA
-4.27,1911.5,NA
-4.61,1911.25,NA
-4.26,1911,NA
-3.94,1910.75,NA
-4.26,1910.5,NA
-4.59,1910.25,NA
-4.22,1910,NA
-3.8,1909.75,NA
-4.3,1909.5,NA
-4.55,1909.25,NA
-4.46,1909,NA
-4.37,1908.75,NA
-4.35,1908.5,NA
-4.4,1908.25,NA
-4.2,1908,NA
-3.54,1907.75,NA
-3.96,1907.5,NA
-4.39,1907.25,NA
-4.05,1907,NA
-3.71,1906.75,NA
-4.05,1906.5,NA
-4.37,1906.25,NA
-3.87,1906,NA
-3.61,1905.75,NA
-3.94,1905.5,NA
-4.07,1905.25,NA
-4.01,1905,NA
-3.77,1904.75,NA
-4.05,1904.5,NA
-4.33,1904.25,NA
-4.06,1904,NA
-3.7,1903.75,NA
-4.3,1903.5,NA
-4.46,1903.25,NA
-4.27,1903,NA
-3.47,1902.75,NA
-3.97,1902.5,NA
-4.14,1902.25,NA
-4.01,1902,NA
-3.61,1901.75,NA
-4.19,1901.5,NA
-4.35,1901.25,NA
-4.23,1901,NA
-3.9,1900.75,NA
-3.98,1900.5,NA
-4.18,1900.25,NA
-4.23,1900,NA
-3.84,1899.75,NA
-3.98,1899.5,NA
-4.27,1899.25,NA
-4.37,1899,NA
-3.92,1898.75,NA
-4.26,1898.5,NA
-4.59,1898.25,NA
-4.37,1898,NA
-3.85,1897.75,NA
-4.42,1897.5,NA
-4.56,1897.25,NA
-4.41,1897,NA
-3.68,1896.75,NA
-4.09,1896.5,NA
-4.67,1896.25,NA
-4.37,1896,NA
-3.75,1895.75,NA
-4.63,1895.5,NA
-4.85,1895.25,NA
-4.33,1895,NA
-4.2,1894.75,NA
-4.78,1894.5,NA
-4.82,1894.25,NA
-4.55,1894,NA
-4.35,1893.75,NA
-4.68,1893.5,NA
-4.92,1893.25,NA
-4.52,1893,NA
-4.06,1892.75,NA
-4.55,1892.5,NA
-4.67,1892.25,NA
-4.5,1892,NA
-4.1,1891.75,NA
-4.18,1891.5,NA
-4.7,1891.25,NA
-4.49,1891,NA
-4.05,1890.75,NA
-4.52,1890.5,NA
-4.64,1890.25,NA
-4.42,1890,NA
-4.09,1889.75,NA
-4.27,1889.5,NA
-4.47,1889.25,NA
-4.47,1889,NA
-4.06,1888.75,NA
-4.31,1888.5,NA
-4.62,1888.25,NA
-4.21,1888,NA
