d18O (permil),year (AD)
-43.32,1994
-42.15,1993
-43.04,1992
-45.51,1991
-44.34,1990
-42.8,1989
-43.51,1988
-41.98,1987
-44.09,1986
-46.42,1985
-47.57,1984
-47.85,1983
NA,1982
-42.72,1981
-42.88,1980
-45.72,1979
-45.91,1978
-42.57,1977
-44.41,1976
-45.34,1975
-45.29,1974
-45.39,1973
-46.73,1972
-43.7,1971
-41.69,1970
-43.65,1969
-43.97,1968
-43.42,1967
-44.98,1966
-45.78,1965
-47.64,1964
-44.66,1963
-43.54,1962
-45.86,1961
-46.92,1960
-45.94,1959
-42.61,1958
-42.83,1957
-45.16,1956
-44.98,1955
-45.51,1954
-47.16,1953
-44.6,1952
-45.45,1951
-44.8,1950
-43.99,1949
-45.06,1948
-45.31,1947
-44.79,1946
-44.74,1945
-44.64,1944
-44.98,1943
-47.15,1942
-45.61,1941
-43.93,1940
-43.8,1939
-43.77,1938
-45.78,1937
-43.17,1936
-43.3,1935
-44.24,1934
-45.79,1933
-43.59,1932
-44.9,1931
-43.51,1930
-43.85,1929
-46.59,1928
-47.23,1927
-46.04,1926
-44.99,1925
-43.12,1924
-42.41,1923
-42.76,1922
-43,1921
-42.89,1920
-43.56,1919
-44.2,1918
-45.61,1917
-44.46,1916
-43.31,1915
-43.66,1914
-45.08,1913
-45.87,1912
-46.18,1911
-47.12,1910
-47.3,1909
-47.61,1908
-46.91,1907
-45.16,1906
-44.46,1905
-45.18,1904
-45.29,1903
-45.86,1902
-45.35,1901
-44.51,1900
-44.19,1899
-44.62,1898
-44.72,1897
-46.76,1896
-46.97,1895
-46.05,1894
-45.07,1893
-44.46,1892
-44.82,1891
-44.56,1890
-44.81,1889
-46.23,1888
-46.06,1887
-46.19,1886
-46.98,1885
-47.16,1884
-44.98,1883
-43.88,1882
-46.1,1881
-44.46,1880
-44.5,1879
-45.43,1878
NA,1877
-44.03,1876
-43.97,1875
-45.38,1874
-45.82,1873
-43.91,1872
-44.34,1871
-45.15,1870
-44.82,1869
-44.71,1868
-44.24,1867
-43.65,1866
-45.04,1865
-46.27,1864
-45.93,1863
-45.49,1862
-45.69,1861
-46.5,1860
-46.47,1859
-45.22,1858
-45.74,1857
-46.02,1856
-46.27,1855
-47.17,1854
-47.2,1853
-46,1852
-45.91,1851
-46.02,1850
-45.95,1849
-45.8,1848
-45.7,1847
-45.84,1846
-46.46,1845
-46.83,1844
-46.82,1843
-46.09,1842
-44.94,1841
-45.12,1840
-45.8,1839
-45.26,1838
-44.86,1837
-45.11,1836
-45.21,1835
-44.51,1834
-43.96,1833
-44.33,1832
-44.09,1831
-42.82,1830
-42.77,1829
-45.59,1828
-46.56,1827
-45.62,1826
-45.27,1825
-45.06,1824
-46.05,1823
-46.12,1822
-46.06,1821
-45.36,1820
-44.04,1819
-44.05,1818
-45.03,1817
-45.72,1816
-45.82,1815
-45.01,1814
-44.4,1813
-44.28,1812
-44.07,1811
-43.72,1810
-43.07,1809
-42.81,1808
-44.08,1807
-44.5,1806
-45.17,1805
-44.45,1804
-43.69,1803
-44.18,1802
-44.02,1801
-44.46,1800
-44.55,1799
-44.83,1798
-43.31,1797
-42.29,1796
-45.47,1795
-46.7,1794
-46.53,1793
-45.69,1792
-44.35,1791
-43.99,1790
-45.05,1789
-45.28,1788
-44.3,1787
-43.16,1786
-45.19,1785
-46.67,1784
-47.13,1783
-45.76,1782
-45.02,1781
-46.28,1780
-47.23,1779
-46.92,1778
-45.85,1777
-46.34,1776
-46.25,1775
-46.59,1774
-46.4,1773
-45.1,1772
-44.59,1771
-45.12,1770
-44.4,1769
-42.24,1768
-42.08,1767
-42.94,1766
-44.56,1765
-45.29,1764
-45.21,1763
-44.83,1762
-45.4,1761
-45.9,1760
-45.53,1759
-42.89,1758
-43.23,1757
-45.08,1756
-45.74,1755
-45.07,1754
-43.16,1753
-43.7,1752
-44.79,1751
-45.47,1750
-46.62,1749
-47.02,1748
-46.07,1747
-44.5,1746
-43.12,1745
-43.52,1744
-44.6,1743
-46.24,1742
-46.58,1741
-45.75,1740
-44.63,1739
-44.01,1738
-44.68,1737
-45.1,1736
-44.81,1735
-45.16,1734
-46.39,1733
-46.68,1732
-45.56,1731
-45.21,1730
-44.97,1729
-44.24,1728
-43.32,1727
-43.93,1726
-46.05,1725
-47.06,1724
-47.74,1723
-47.77,1722
-46.42,1721
-44.7,1720
-43.6,1719
-43.49,1718
-43.5,1717
-43.85,1716
-45.8,1715
-46.18,1714
-45.66,1713
-45.35,1712
-45.32,1711
-45.47,1710
-45.7,1709
-45.46,1708
-44.4,1707
-44.25,1706
-45.11,1705
-45.36,1704
-45.32,1703
-45.23,1702
-46.12,1701
-46.14,1700
-46.02,1699
-45.58,1698
-44.99,1697
-44.75,1696
-45.05,1695
-45.54,1694
-45.76,1693
-46.29,1692
-45.77,1691
-44.52,1690
-44.11,1689
-44.54,1688
-44.87,1687
-44.99,1686
-45,1685
-44.97,1684
-44.7,1683
-44.77,1682
-44.85,1681
-44.05,1680
-43.74,1679
-43.52,1678
-42.85,1677
-42.92,1676
-43.98,1675
-45,1674
-45.82,1673
-45.35,1672
-44.82,1671
-44.44,1670
-44.19,1669
-43.76,1668
-43.88,1667
-44.62,1666
-45.51,1665
-46.17,1664
-45.89,1663
-44.25,1662
-44.41,1661
-45.27,1660
-45.32,1659
-44.71,1658
-44.92,1657
-46.51,1656
-47.38,1655
-47.91,1654
-47.87,1653
-46.83,1652
-45.57,1651
-45.71,1650
-46.41,1649
-45.98,1648
-45.26,1647
-45.75,1646
-45.68,1645
-45.68,1644
-45.72,1643
-45.67,1642
-45.06,1641
-44.78,1640
-45.9,1639
-46.47,1638
-45.8,1637
-45.12,1636
-44.45,1635
-44.21,1634
-44.83,1633
-45.31,1632
-44.69,1631
-44.18,1630
-43.97,1629
-45.02,1628
-45.99,1627
-45.69,1626
-45.41,1625
-45.28,1624
-45.2,1623
-45.11,1622
-45.21,1621
-46.3,1620
-46.75,1619
-46.14,1618
-45.82,1617
-45.66,1616
-46.37,1615
-46.53,1614
-46.9,1613
-46.8,1612
-45.81,1611
-44.69,1610
