d18O (permil),year (AD)
-34.3334,2008.5698
-34.599,2008.1396
-35.189,2007.9335
-35.7031,2007.8351
-36.2483,2007.7367
-37.1066,2007.6383
-38.7973,2007.5398
-41.656,2007.4414
-43.3446,2007.343
-44.3488,2007.2446
-44.132,2007.1462
-42.6588,2007.0477
-40.5514,2006.9474
-37.8044,2006.8454
-34.3664,2006.7433
-32.4062,2006.6413
-32.1864,2006.5392
-33.1377,2006.4372
-35.9454,2006.3351
-39.411,2006.2331
-41.0366,2006.131
-40.9672,2005.9855
-43.0192,2005.806
-44.3144,2005.6264
-44.4393,2005.4468
-43.6362,2005.2673
-42.2122,2005.0877
-41.0112,2004.909
-41.1163,2004.7312
-42.8496,2004.5534
-44.6518,2004.3756
-44.1679,2004.1978
-42.8021,2004.0761
-41.3207,2003.7141
-40.7216,2003.5938
-41.6625,2003.4178
-43.1133,2003.2418
-44.7027,2003.0659
-45.2775,2002.8997
-44.9856,2002.7393
-44.4857,2002.5789
-44.6407,2002.4185
-44.9713,2002.2581
-45.1865,2002.0977
-45.2365,2001.9343
-44.5073,2001.7662
-43.3262,2001.5981
-42.1468,2001.4299
-41.0435,2001.2618
-39.9868,2001.0937
-39.1591,2000.9587
-38.8205,2000.8312
-39.4521,2000.7741
-40.3044,2000.717
-41.0064,2000.6299
-41.4911,2000.5429
-41.6766,2000.4559
-41.6877,2000.3688
-41.6871,2000.2818
-41.8072,2000.1948
-42.2917,2000.1077
-42.8625,2000.0207
-43.517,1999.9387
-43.5696,1999.8584
-42.8986,1999.778
-42.2935,1999.6976
-41.9386,1999.6173
-42.5169,1999.5369
-43.184,1999.4566
-43.4625,1999.3762
-43.8915,1999.2958
-44.1926,1999.2155
-44.3613,1999.1351
-44.4442,1999.0547
-43.9639,1998.9552
-43.0539,1998.8148
-42.5617,1998.6744
-42.0465,1998.5339
-42.1016,1998.3935
-42.1167,1998.2531
-42.0989,1998.1127
-41.9511,1997.9788
-41.9071,1997.8714
-41.8587,1997.764
-42.595,1997.6566
-42.9768,1997.5333
-43.2411,1997.4619
-43.5192,1997.3904
-43.5682,1997.319
-43.4921,1997.2475
-43.1121,1997.1761
-42.2539,1997.1047
-41.3728,1997.0332
-40.2989,1996.9603
-39.3191,1996.8861
-38.5577,1996.812
-37.9539,1996.7378
-37.9449,1996.6636
-38.3561,1996.5895
-38.9722,1996.5153
-40.0381,1996.4411
-40.8413,1996.367
-41.4084,1996.2928
-41.5733,1996.2186
-41.3365,1996.1445
-40.8816,1996.0703
-40.1202,1995.9966
-39.8847,1995.9319
-40.0918,1995.8672
-40.2483,1995.8025
-40.6679,1995.7378
-41.3239,1995.6731
-42.0306,1995.6084
-42.5087,1995.5437
-43.033,1995.479
-43.5321,1995.4143
-43.6366,1995.3496
-43.7928,1995.2849
-43.5025,1995.2202
-42.8675,1995.1555
-41.9297,1995.0908
-41.1269,1995.0261
-40.4064,1994.9497
-39.8915,1994.8653
-39.7601,1994.781
-39.9239,1994.6966
-40.5412,1994.6123
-41.2122,1994.5279
-42.031,1994.4436
-42.5535,1994.3592
-42.859,1994.2749
-43.08,1994.1905
-43.2185,1994.1062
-43.4771,1994.0218
-43.6695,1993.906
-43.9585,1993.7793
-44.2008,1993.5873
-43.2072,1993.4611
-43.282,1993.3348
-43.0062,1993.2086
-42.6815,1993.0824
-42.7809,1992.9621
-42.9976,1992.8531
-43.328,1992.744
-43.7879,1992.635
-44.2613,1992.5259
-44.7935,1992.4169
-45.0932,1992.3078
-45.2034,1992.1987
-44.9588,1992.0897
-44.6074,1991.9714
-43.9358,1991.8104
-42.6363,1991.6495
-41.4636,1991.4885
-39.9618,1991.3275
-38.6989,1991.1665
-37.4369,1991.0056
-36.4821,1990.8237
-36.1766,1990.641
-35.862,1990.4584
-36.0461,1990.2757
-36.1786,1990.0931
-36.7129,1989.897
-37.398,1989.6872
-38.3255,1989.4773
-39.2945,1989.2674
-40.1991,1989.0575
-41.0835,1988.8975
-41.7588,1988.7564
-42.3096,1988.6152
-42.6385,1988.474
-43.112,1988.3329
-43.48,1988.1917
-43.6427,1988.0506
-43.7279,1987.9394
-43.6513,1987.8449
-43.5797,1987.7504
-43.5207,1987.6559
-43.6251,1987.5615
-43.5094,1987.467
-43.1302,1987.3725
-42.6979,1987.2781
-41.9699,1987.1836
-41.1559,1987.0891
-40.3507,1986.9935
-39.503,1986.85
-40.0261,1986.7352
-40.3261,1986.6204
-40.9623,1986.5056
-41.8049,1986.3908
-42.8311,1986.276
-43.4466,1986.1612
-43.9865,1986.0464
-44.3924,1985.9119
-44.371,1985.7639
-44.5445,1985.6159
-44.6267,1985.4679
-44.9419,1985.3199
-44.8969,1985.1719
-45.0739,1985.0239
-45.1023,1984.909
-45.0714,1984.8004
-45.0343,1984.6918
-44.9493,1984.5832
-44.9782,1984.4746
-45.0666,1984.366
-45.2532,1984.2574
-45.4586,1984.1488
-45.4191,1984.0402
-45.1903,1983.9225
-45.1486,1983.7995
-44.7919,1983.6766
-44.1252,1983.5536
-43.4105,1983.4306
-42.466,1983.3076
-41.8265,1983.1846
-41.2124,1983.0617
-40.6176,1982.9604
-40.2108,1982.881
-39.963,1982.8017
-39.8272,1982.7223
-39.9521,1982.6429
-40.2284,1982.5635
-40.7555,1982.4841
-41.8898,1982.4048
-42.7117,1982.3254
-43.6543,1982.246
-44.4668,1982.1666
-45.016,1982.0872
-45.4768,1982.0079
-45.7437,1981.9365
-45.7835,1981.8661
-45.5225,1981.7957
-45.2061,1981.7252
-44.6812,1981.6548
-44.1254,1981.6022
-43.0875,1981.5332
-43.2943,1981.4641
-43.5253,1981.3951
-43.9595,1981.326
-44.3613,1981.257
-44.6858,1981.1879
-44.8007,1981.1189
-44.8332,1981.0499
-44.4053,1980.9483
-43.8541,1980.7625
-43.1708,1980.5766
-42.0219,1980.3907
-41.367,1980.2048
-40.8576,1980.019
-40.4491,1979.8662
-40.1185,1979.7173
-39.6443,1979.5683
-38.9208,1979.4194
-38.2993,1979.2704
-37.7351,1979.1215
-37.5565,1978.9802
-37.8221,1978.8727
-38.2735,1978.7652
-38.7679,1978.6577
-39.1783,1978.5502
-39.5201,1978.4427
-39.879,1978.3353
-39.831,1978.2278
-39.7093,1978.1203
-39.5653,1978.0128
-38.974,1977.8039
-38.7197,1977.5812
-38.2398,1977.3586
-38.2181,1977.1359
-38.2393,1976.9377
-38.609,1976.7779
-39.0713,1976.6181
-39.7223,1976.4582
-40.3603,1976.2984
-41.0305,1976.1386
-41.4811,1975.9834
-41.6184,1975.8587
-41.5612,1975.734
-41.3027,1975.6093
-40.7386,1975.4846
-39.9597,1975.3599
-39.1394,1975.2352
-38.3086,1975.1105
-37.6374,1974.9781
-37.3154,1974.7856
-37.0729,1974.593
-37.1916,1974.4005
-37.2722,1974.208
-37.7765,1974.0154
-38.2149,1973.8972
-38.5538,1973.7855
-38.9346,1973.6739
-39.416,1973.5622
-39.8621,1973.4505
-40.1843,1973.3388
-40.3365,1973.2271
-40.0963,1973.1154
-39.7943,1973.0037
-39.3041,1972.8842
-38.5384,1972.7644
-37.6828,1972.6446
-36.6903,1972.5248
-35.9894,1972.405
-35.6476,1972.2852
-35.5374,1972.1654
-35.8436,1972.0456
-36.5292,1971.9242
-37.7758,1971.8018
-39.0834,1971.6794
-40.6969,1971.5569
-41.9388,1971.4345
-43.1435,1971.3121
-44.0427,1971.1896
-44.3026,1971.0672
-44.2052,1970.9104
-43.7811,1970.7116
-43.2023,1970.5129
-42.5528,1970.3142
-42.0743,1970.1155
-41.4198,1969.9647
-40.8336,1969.8804
-40.4784,1969.7961
-40.2943,1969.7118
-40.1558,1969.6275
-40.2508,1969.5432
-40.486,1969.459
-40.7271,1969.3747
-40.7637,1969.2904
-40.7827,1969.2061
-40.6476,1969.1218
-40.6819,1969.0375
-40.6906,1968.8739
-40.8652,1968.6467
-40.9715,1968.4195
-41.2147,1968.1922
-41.4476,1967.9773
-41.4592,1967.8302
-41.3561,1967.683
-41.2046,1967.5359
-40.9649,1967.3887
-40.7732,1967.2416
-39.6263,1967.0951
-39.8584,1966.9691
-39.8175,1966.881
-39.8642,1966.7928
-40.042,1966.7047
-40.6335,1966.6166
-41.2299,1966.5284
-42.0963,1966.4403
-42.9776,1966.3521
-43.5713,1966.264
-43.9752,1966.1759
-44.1962,1966.0877
-44.1854,1965.9994
-44.1683,1965.8564
-43.9805,1965.7135
-44.0536,1965.5706
-43.9553,1965.4277
-43.8623,1965.2848
-43.8367,1965.1419
-43.5001,1964.9989
-42.9005,1964.8555
-42.2946,1964.7121
-41.5875,1964.5686
-40.8062,1964.4252
-40.0646,1964.2818
-39.8373,1964.1384
-39.4909,1963.9953
-39.285,1963.8622
-39.1907,1963.7291
-39.1498,1963.5961
-39.0316,1963.463
-38.9691,1963.3299
-39.2297,1963.1969
-39.2896,1963.0638
-39.6001,1962.9365
-40.1038,1962.8144
-40.7117,1962.6924
-40.9368,1962.5704
-41.5022,1962.4483
-41.5242,1962.3263
-41.5981,1962.2043
-41.4692,1962.0823
-41.1064,1961.9753
-40.9562,1961.8996
-40.504,1961.8238
-40.1379,1961.7481
-39.8178,1961.6723
-39.5524,1961.5966
-39.4407,1961.5208
-39.2263,1961.4451
-39.0738,1961.3693
-38.9419,1961.2935
-37.7405,1961.2174
-37.6638,1961.1413
-37.4895,1961.0652
-37.4697,1960.9876
-37.5044,1960.9009
-37.818600000000004,1960.8143
-38.4574,1960.7277
-38.9787,1960.641
-39.7024,1960.5544
-40.2981,1960.4678
-40.7776,1960.3811
-40.9329,1960.2945
-40.7824,1960.2079
-40.5705,1960.1212
-40.1373,1960.0346
-39.7257,1959.9483
-39.6167,1959.8623
-39.7321,1959.7762
-39.9868,1959.6901
-40.4391,1959.6041
-40.781,1959.518
-41.2433,1959.4319
-41.4749,1959.3459
-41.3807,1959.2598
-41.4285,1959.1738
-41.2174,1959.0877
-40.9487,1959.0016
-40.9531,1958.8656
-41.208,1958.7286
-41.2312,1958.5916
-41.4683,1958.4546
-41.5037,1958.3176
-41.5104,1958.1806
-41.5689,1958.0436
-41.2768,1957.8579
-41.058,1957.6495
-40.7599,1957.4411
-40.433,1957.2328
-39.9462,1957.0244
-39.6073,1956.8977
-39.5115,1956.7819
-39.4672,1956.6661
-39.8101,1956.5503
-40.1615,1956.4344
-40.7763,1956.3186
-41.3599,1956.2028
-41.8035,1956.087
-42.203,1955.9763
-42.3981,1955.8812
-42.2118,1955.7861
-43.0068,1955.6978
-43.1491,1955.6096
-43.38,1955.5213
-43.387,1955.433
-43.1313,1955.3448
-43.2723,1955.2565
-42.8896,1955.1682
-42.6954,1955.08
-42.2836,1954.9917
-41.5873,1954.9028
-41.5441,1954.814
-41.1768,1954.7252
-40.8518,1954.6363
-40.486,1954.5475
-40.1342,1954.4587
-39.7327,1954.3698
-39.5247,1954.281
-39.3766,1954.1922
-39.2415,1954.1033
-39.2132,1954.0145
-39.3875,1953.8748
-39.4164,1953.7251
-39.503,1953.5755
-39.793,1953.4259
-39.9506,1953.2762
-40.129,1953.1266
-40.2235,1952.9784
-40.4737,1952.8384
-40.6513,1952.6983
-40.6522,1952.5582
-40.6943,1952.4181
-40.687,1952.278
-40.4209,1952.138
-40.2342,1951.9986
-39.938,1951.9089
-39.8471,1951.8192
-39.8226,1951.7295
-39.8038,1951.6398
-40.0503,1951.5501
-40.0904,1951.4604
-40.3544,1951.3707
-40.5971,1951.281
-41.0401,1951.1913
-41.2957,1951.1016
-41.7241,1951.0119
-42.0189,1950.8501
-42.3737,1950.6773
-42.6967,1950.5045
-43.008,1950.3317
-43.1741,1950.1589
-43.0925,1949.9864
-42.9338,1949.8169
-43.6237,1949.6371
-43.8738,1949.4573
-44.1658,1949.2775
-44.1648,1949.0976
-44.1641,1948.9496
-44.199,1948.8392
-44.2305,1948.7289
-44.2354,1948.6186
-44.2446,1948.5082
-44.2409,1948.3979
-44.067,1948.2876
-43.899,1948.1772
-43.8918,1948.0669
-44.0142,1947.9427
-44.4861,1947.7973
-44.9883,1947.6518
-45.5754,1947.5064
-46.2304,1947.3609
-46.7578,1947.2155
-47.131100000000004,1947.07
-47.1947,1946.9083
-46.6794,1946.7316
-46.2044,1946.5548
-45.4391,1946.378
-44.4221,1946.2013
-43.2912,1946.0245
-42.2904,1945.8812
-41.5217,1945.7432
-40.9007,1945.6053
-40.3401,1945.4673
-39.9335,1945.3294
-39.5645,1945.1915
-39.3954,1945.0535
-39.2998,1944.9513
-39.5395,1944.8718
-39.5662,1944.7923
-39.9819,1944.7127
-40.4522,1944.6332
-40.7447,1944.5537
-41.1353,1944.4741
