d18O (permil),year (AD)
-14.74,2000
-14.82,1995
-14.88,1990
-14.75,1985
-14.82,1980
-14.87,1975
-14.88,1970
-14.6,1965
-14.77,1960
-14.8,1955
-14.69,1950
-14.85,1945
-14.84,1940
-14.65,1935
-14.7,1930
-14.73,1925
-14.63,1920
-14.78,1915
-14.65,1910
-14.78,1905
-14.66,1900
-14.66,1895
-14.7,1890
-14.63,1885
-14.64,1880
-14.68,1875
-14.71,1870
-14.72,1865
-14.68,1860
-14.57,1855
-14.65,1850
-14.72,1845
-14.61,1840
-14.7,1835
-14.7,1830
-14.56,1825
-14.54,1820
-14.47,1815
-14.54,1810
-14.53,1805
-14.54,1800
-14.52,1795
-14.34,1790
-14.47,1785
-14.44,1780
-14.3,1775
-14.4,1770
-14.49,1765
-14.59,1760
-14.59,1755
-14.53,1750
-14.49,1745
-14.59,1740
-14.73,1735
-14.82,1730
-14.91,1725
-14.88,1720
-14.49,1715
-14.48,1710
-14.38,1705
-14.55,1700
-14.53,1695
-14.59,1690
-14.56,1685
-14.29,1680
-14.11,1675
-14.16,1670
-14.4,1665
-14.48,1660
-14.51,1655
-14.6,1650
-14.61,1645
-14.76,1640
-14.65,1635
-14.57,1630
-14.64,1625
-14.76,1620
-14.64,1615
-15.14,1610
-15.2,1605
-15.13,1600
-15.03,1595
-14.91,1590
-14.85,1585
-14.91,1580
-14.83,1575
-14.74,1570
-14.68,1565
-14.68,1560
-14.77,1555
-15.04,1550
-14.48,1545
-14.58,1540
-14.47,1535
-14.42,1530
-14.87,1525
-15,1520
-15.01,1515
-14.96,1510
-15.15,1505
-14.89,1500
-14.89,1495
-14.66,1490
-14.68,1485
-14.74,1480
-14.75,1475
-14.77,1470
-14.77,1465
-14.75,1460
-14.73,1455
-14.71,1450
-14.69,1445
-14.71,1440
-14.75,1435
-14.78,1430
-14.81,1425
-14.84,1420
-14.82,1415
-14.79,1410
-14.75,1405
-14.71,1400
-14.68,1395
-14.7,1390
-14.72,1385
-14.73,1380
-14.75,1375
-14.77,1370
-14.82,1365
-14.87,1360
-14.92,1355
-14.94,1350
-14.92,1345
-14.87,1340
-14.81,1335
-14.76,1330
-14.71,1325
-14.73,1320
-14.76,1315
-14.78,1310
-14.8,1305
-14.75,1300
-14.71,1295
-14.66,1290
-14.62,1285
-14.61,1280
-14.62,1275
-14.62,1270
-14.63,1265
-14.63,1260
-14.62,1255
-14.61,1250
-14.59,1245
-14.58,1240
-14.5,1235
-14.37,1230
-14.23,1225
-14.1,1220
-13.97,1215
-14.05,1210
-14.18,1205
-14.3,1200
-14.42,1195
-14.45,1190
-14.44,1185
-14.43,1180
-14.43,1175
-14.42,1170
-14.43,1165
-14.43,1160
-14.43,1155
-14.44,1150
-14.43,1145
-14.41,1140
-14.39,1135
-14.38,1130
-14.37,1125
-14.64,1120
-14.58,1115
-14.47,1110
-14.37,1105
-14.34,1100
-14.37,1095
-14.39,1090
-14.39,1085
-14.38,1080
-14.38,1075
-14.47,1070
-14.56,1065
-14.64,1060
-14.73,1055
-14.78,1050
-14.73,1045
-14.69,1040
-14.67,1035
-14.64,1030
-14.6,1025
-14.47,1020
-14.35,1015
-14.36,1010
-14.4,1005
-14.47,1000
-14.55,995
-14.63,990
-14.71,985
-14.76,980
-14.74,975
-14.73,970
-14.69,965
-14.66,960
-14.68,955
-14.9,950
-15.12,945
-15.08,940
-15,935
-14.93,930
-14.89,925
-14.85,920
-14.85,915
-14.86,910
-14.87,905
-14.87,900
-14.86,895
-14.89,890
-14.94,885
-14.95,880
-14.84,875
-14.75,870
-14.79,865
-14.81,860
-14.77,855
-14.72,850
-14.7,845
-14.69,840
-14.69,835
-14.7,830
-14.71,825
-14.72,820
-14.72,815
-14.73,810
-14.67,805
-14.59,800
-14.48,795
-14.52,790
-14.6,785
-14.68,780
-14.74,775
-14.72,770
-14.7,765
-14.68,760
-14.67,755
-14.67,750
-14.65,745
-14.59,740
-14.52,735
-14.53,730
-14.58,725
-14.61,720
-14.46,715
-14.3,710
-14.4,705
-14.56,700
-14.57,695
-14.5,690
-14.42,685
-14.43,680
-14.55,675
-14.67,670
-14.77,665
-14.83,660
-14.9,655
-14.95,650
-14.94,645
-14.94,640
-14.91,635
-14.72,630
-14.76,625
-14.88,620
-14.91,615
-14.93,610
-14.87,605
-14.66,600
-14.45,595
-14.38,590
-14.51,585
-14.64,580
-14.69,575
-14.67,570
-14.65,565
-14.62,560
-14.58,555
-14.54,550
-14.54,545
-14.55,540
-14.56,535
-14.67,530
-14.79,525
-14.92,520
-14.94,515
-14.97,510
-14.99,505
-14.97,500
