d18O (permil),year (AD)
-37.72,1
-39.33,2
-39.07,3
-39.44,4
-35.93,5
-35.93,6
-38.67,7
-38.22,8
-35.92,9
-36.06,10
-36.13,11
-38.21,12
-38.48,13
-37.4,14
-35.63,15
-38.93,16
-35.72,17
-40.21,18
-36.73,19
-35.9,20
-37.74,21
-36.09,22
-38.33,23
-37.24,24
-37.68,25
-40.34,26
-37.5,27
-35.16,28
-38.83,29
-36.92,30
-36.54,31
-36.86,32
-35.59,33
-33.7,34
-35.4,35
-37.48,36
-38.49,37
-35.98,38
-38.07,39
-35.52,40
-36.46,41
-36.23,42
-39.25,43
-37.5,44
-39.35,45
-41.12,46
-37.82,47
-36.38,48
-38.85,49
-37.91,50
-37.58,51
-36.39,52
-34.96,53
-36.5,54
-37.78,55
-40.16,56
-38.28,57
-38.25,58
-37.14,59
-33.83,60
-37.2,61
-36.97,62
-36.93,63
-36.2,64
-38.16,65
-36.68,66
-38.49,67
-37.73,68
-37.34,69
-35.79,70
-36.44,71
-35.99,72
-37.43,73
-36.41,74
-37.2,75
-37.37,76
-38.36,77
-35.93,78
-35.79,79
-39.03,80
-35.62,81
-36.97,82
-37.05,83
-36.3,84
-35.75,85
-35.92,86
-38.8,87
-36.6,88
-36.78,89
-38.32,90
-36.34,91
-40.01,92
-34.81,93
-36.6,94
-34.97,95
-39.35,96
-37.8,97
-38.9,98
-38.05,99
-33.53,100
-37.54,101
-36.3,102
-36.18,103
-36.67,104
-39.78,105
-37.09,106
-39.44,107
-38.08,108
-37.31,109
-35.27,110
-37.51,111
-36.44,112
-39.83,113
-37.08,114
-38.15,115
-37.65,116
-37.49,117
-36.72,118
-36.95,119
-36.37,120
-38.79,121
-38.08,122
-38.08,123
-39.07,124
-39.17,125
-39.69,126
-37.5,127
-35.04,128
-35.06,129
-37.94,130
-36.95,131
-37.43,132
-37.17,133
-36.29,134
-37.76,135
-37.14,136
-39.1,137
-36.08,138
-36.36,139
-38.29,140
-39.63,141
-36.13,142
-34.25,143
-35.91,144
-38.03,145
-38.27,146
-38.75,147
-39.28,148
-34.85,149
-35.37,150
-34.66,151
-34.4,152
-39.31,153
-39.73,154
-36.34,155
-36.05,156
-37.28,157
-38.1,158
-35.56,159
-38.71,160
-37.34,161
-36.89,162
-38.15,163
-40.21,164
-39.63,165
-38.98,166
-42.28,167
-40.8,168
-39.29,169
-39.18,170
-35.19,171
-38.46,172
-37.95,173
-39.77,174
-37,175
-37.05,176
-38.78,177
-35.41,178
-40.7,179
-39,180
-38.42,181
-40.13,182
-37.31,183
-37.18,184
-41.95,185
-38.18,186
-37.05,187
-37.02,188
-35.59,189
-38.29,190
-36.24,191
-38.26,192
-38.14,193
-37.96,194
-38.87,195
-37.65,196
-36.1,197
-37.41,198
-37.51,199
-35.02,200
-39.24,201
-36.35,202
-38.57,203
-37.21,204
-35.24,205
-36.89,206
-37.33,207
-38.06,208
-39,209
-38.18,210
-36.9,211
-39.04,212
