d18O (permil),year (AD)
-29.661,1983
-29.436,1982
-28.767,1981
-28.24,1980
-30.006,1979
-29.999,1978
-30.657,1977
-30.273,1976
-28.786,1975
-29.964,1974
-28.837,1973
-29.435,1972
-29.383,1971
-29.305,1970
-30.063,1969
-30.459,1968
-29.477,1967
-29.927,1966
-30.84,1965
-29.436,1964
-30.327,1963
-30.054,1962
-29.281,1961
-28.721,1960
-29.823,1959
-31.042,1958
-30.701,1957
-30.517,1956
-31.234,1955
-29.722,1954
-28.887,1953
-30.496,1952
-30.661,1951
-30.107,1950
-28.702,1949
-30.309,1948
-30.737,1947
-29.811,1946
-28.186,1945
-28.594,1944
-31.507,1943
-29.894,1942
-28.934,1941
-27.739,1940
-28.298,1939
-30.046,1938
-30.117,1937
-29.829,1936
-29.492,1935
-28.972,1934
-29.389,1933
-29.971,1932
-29.58,1931
-28.877,1930
-31.073,1929
-29.866,1928
-30.364,1927
-29.273,1926
-29.405,1925
-29.904,1924
-29.06,1923
-30.056,1922
-28.423,1921
-28.881,1920
-31.078,1919
-29.782,1918
-29.949,1917
-29.396,1916
-30.289,1915
-30.742,1914
-28.801,1913
-28.607,1912
-29.593,1911
-30.637,1910
-28.721,1909
-28.825,1908
-30.339,1907
-30.841,1906
-31.486,1905
-28.531,1904
-29.034,1903
-27.792,1902
-28.741,1901
-29.37,1900
-30.606,1899
-29.208,1898
-29.937,1897
-29.284,1896
-30.866,1895
-30.595,1894
-29.676,1893
-29.644,1892
-29.576,1891
-29.029,1890
-27.938,1889
-28.68,1888
-28.56,1887
-28.749,1886
-29.726,1885
-31.398,1884
-27.212,1883
-30.783,1882
-30.774,1881
-30.837,1880
-30.335,1879
-28.365,1878
-29.769,1877
-28.057,1876
-31.242,1875
-30.511,1874
-29.009,1873
-28.261,1872
-30.185,1871
-30.512,1870
-29.285,1869
-29.351,1868
-29.491,1867
-28.073,1866
-29.993,1865
-29.944,1864
-30.7,1863
-31.137,1862
-28.499,1861
-29.671,1860
-30.592,1859
-28.995,1858
-30.182,1857
-31.403,1856
-27.889,1855
-29.15,1854
-29.204,1853
-29.945,1852
-30.716,1851
-29.637,1850
-29.466,1849
-28.33,1848
-30.236,1847
-29.907,1846
-29.527,1845
-29.183,1844
-30.101,1843
-30.512,1842
-28.158,1841
-31.654,1840
-30.255,1839
-28.685,1838
-28.087,1837
-29.235,1836
-31.616,1835
-29.61,1834
-30.554,1833
-27.861,1832
-28.497,1831
-28.299,1830
-28.9,1829
-29.061,1828
-29.156,1827
-30.057,1826
-29.5,1825
-29.231,1824
-29.476,1823
-30.124,1822
-29.786,1821
-29.307,1820
-27.924,1819
-31.631,1818
-29.156,1817
-29.016,1816
-30.955,1815
-28.425,1814
-30.381,1813
-28.813,1812
-28.801,1811
-29.477,1810
-29.446,1809
-30.026,1808
-28.627,1807
-28.121,1806
-27.522,1805
-28.672,1804
-28.719,1803
-29.159,1802
-29.367,1801
-29.706,1800
-30.68,1799
-30.138,1798
-29.965,1797
-28.592,1796
-30.269,1795
-27.75,1794
-30.964,1793
-30.859,1792
-29.054,1791
-29.919,1790
-29.916,1789
-29.087,1788
-30.824,1787
-28.84,1786
-29.142,1785
-29.129,1784
-28.82,1783
-29.424,1782
-30.845,1781
-29.418,1780
-29.805,1779
-32.828,1778
-29.907,1777
-31.06,1776
-29.206,1775
-29.636,1774
-29.274,1773
-28.792,1772
-29.239,1771
-29.305,1770
-27.094,1769
-30.284,1768
-29.49,1767
-27.144,1766
-29.092,1765
-28.409,1764
-29.8,1763
-29.018,1762
-28.445,1761
-30.287,1760
-29.83,1759
-28.975,1758
-29.418,1757
-30.754,1756
-29.902,1755
-30.68,1754
-28.97,1753
-30.026,1752
-30.284,1751
-29.624,1750
-28.463,1749
-31.417,1748
-29.949,1747
-31.066,1746
-30.458,1745
-32.334,1744
-32.027,1743
-31.466,1742
-30.487,1741
-30.811,1740
-29.545,1739
-29.322,1738
-30.745,1737
-28.214,1736
-28.213,1735
-28.822,1734
-32.074,1733
-28.945,1732
-29.044,1731
-28.262,1730
-28.303,1729
-28.492,1728
-30.519,1727
-29.524,1726
-29.823,1725
-29.704,1724
-28.898,1723
-28.349,1722
-29.529,1721
-29.452,1720
-29.043,1719
-29.68,1718
-30.091,1717
-28.986,1716
-29.707,1715
-30.406,1714
-28.319,1713
-29.317,1712
-29.54,1711
-30.006,1710
-30.184,1709
-30.336,1708
-29.485,1707
-27.377,1706
-28.743,1705
-29.972,1704
-31.819,1703
-30.874,1702
-29.048,1701
-29.303,1700
-30.082,1699
-30.4,1698
-28.116,1697
-29.136,1696
-29.03,1695
-28.898,1694
-28.436,1693
-29.05,1692
-29.316,1691
-27.67,1690
