d18O (permil),year (AD),depth (cm)
-9.2362,-1685.5,NA
-9.202,-1690.2,NA
-9.2188,-1694.9,NA
-9.154,-1699.7,NA
-9.2052,-1704.4,NA
-9.1144,-1709.2,NA
-9.1852,-1713.9,NA
-9.1401,-1718.6,NA
-9.1961,-1723.4,NA
-9.1239,-1728.1,NA
-9.0827,-1732.9,NA
-9.3203,-1737.6,NA
-9.4265,-1742.3,NA
-9.4221,-1747.1,NA
-9.2875,-1751.8,NA
-9.2338,-1756.6,NA
-9.1115,-1761.3,NA
-9.1598,-1766,NA
-9.2395,-1770.8,NA
-9.3606,-1775.5,NA
-9.5808,-1780.3,NA
-9.4254,-1785,NA
-9.1326,-1789.7,NA
-9.1257,-1794.5,NA
-8.9837,-1799.2,NA
-8.9571,-1804,NA
-9.3467,-1808.7,NA
-9.4682,-1813.4,NA
-9.3255,-1818.2,NA
-9.3709,-1822.9,NA
-9.3564,-1827.7,NA
-9.2774,-1832.4,NA
-9.2864,-1837.1,NA
-9.1573,-1841.9,NA
