d18O (permil),year (AD)
NA,1997
NA,1996
-44.69,1995
-45.63,1994
-44.94,1993
-45.29,1992
-46.82,1991
-47.23,1990
-46.96,1989
-46.62,1988
-47.66,1987
-45.53,1986
-43.86,1985
-43.98,1984
-44.47,1983
-45.53,1982
-46.29,1981
-46.93,1980
-46.14,1979
-44.21,1978
-43.56,1977
-41.64,1976
-43.16,1975
-43.51,1974
-45.71,1973
-47.27,1972
-45.27,1971
-43.58,1970
-43.24,1969
-44.31,1968
-44.27,1967
-42.02,1966
-40.11,1965
-41.06,1964
-44.16,1963
-44.63,1962
-43.9,1961
-43.18,1960
-44.18,1959
-41.43,1958
-41.21,1957
-44.73,1956
-45.47,1955
-45.71,1954
-44.6,1953
-44.07,1952
-44.06,1951
-43.68,1950
-46.55,1949
-43.98,1948
-41.48,1947
-41.19,1946
-43.4,1945
-44.4,1944
-43.83,1943
-43.37,1942
-43.43,1941
-43.95,1940
-43.3,1939
-43.06,1938
-43.48,1937
-43.88,1936
-42.57,1935
-41.02,1934
-43.91,1933
-45.93,1932
-46.16,1931
-45.88,1930
-45.96,1929
-46.13,1928
-45.88,1927
-45,1926
-44.51,1925
-44.47,1924
-44.92,1923
-43.23,1922
-42.63,1921
-44.67,1920
-45.5,1919
-45.79,1918
-45.66,1917
-44.52,1916
-43.6,1915
-44.29,1914
-44.31,1913
-44.25,1912
-46.19,1911
-46.87,1910
-46.3,1909
-45.6,1908
-45.34,1907
-45.93,1906
-45.24,1905
-44.22,1904
-44.18,1903
-43.53,1902
-43.23,1901
-43.41,1900
-44.2,1899
-45.19,1898
-45.94,1897
-45.34,1896
-44.67,1895
-44.42,1894
-44.58,1893
-43.88,1892
-43.54,1891
-43.39,1890
-43.21,1889
-43.96,1888
-45.44,1887
-48.05,1886
-47.77,1885
-47.11,1884
-45.82,1883
-44.63,1882
-44.36,1881
-43.35,1880
-44.12,1879
-44.26,1878
-44.31,1877
-44.01,1876
-43.6,1875
-42.94,1874
-42.56,1873
-42.93,1872
-42.58,1871
NA,1870
-40.95,1869
-43.81,1868
-45.28,1867
-45.75,1866
-45.24,1865
-44.22,1864
-43.43,1863
-44.21,1862
-45.1,1861
-44.96,1860
-45.71,1859
-46.45,1858
-46.67,1857
-46.25,1856
-45.89,1855
-45.47,1854
-44.33,1853
-43.24,1852
-42.67,1851
-42.28,1850
-43.48,1849
-44.81,1848
-44.97,1847
-44.22,1846
-44.15,1845
-44.86,1844
-45.25,1843
-45.16,1842
-45.27,1841
-45.71,1840
-45.44,1839
-44.99,1838
-44.48,1837
-43.79,1836
-44.32,1835
-44.15,1834
-43.98,1833
-44.23,1832
-46.19,1831
-45.79,1830
-43.99,1829
-44.26,1828
-45.35,1827
-45.4,1826
-44.7,1825
-44.91,1824
-45.91,1823
-46.09,1822
-45.9,1821
-44.87,1820
-43.72,1819
-42.74,1818
-43.52,1817
-44.86,1816
-46.02,1815
-46.22,1814
-44.52,1813
-45.17,1812
-46.35,1811
-46.5,1810
-46.4,1809
-45.38,1808
-44.84,1807
-43.99,1806
-43.72,1805
-43.39,1804
-43.19,1803
-43.62,1802
-44.33,1801
-44.28,1800
