d18O (permil),year (AD)
-42.34,1997
-41.68,1996
-41.13,1995
-42.27,1994
-42.91,1993
-44.78,1992
-43.28,1991
-41.49,1990
-42.49,1989
-42.57,1988
-43,1987
-43.37,1986
-44.29,1985
-44.1,1984
-43.16,1983
-41.99,1982
-39.42,1981
-41.62,1980
-42.97,1979
-42.5,1978
-42.03,1977
-42.08,1976
-39.95,1975
-41.46,1974
-44.86,1973
-42.11,1972
-44.48,1971
-44.87,1970
-43.47,1969
-43.69,1968
-43.5,1967
-42.59,1966
-40.61,1965
-40.97,1964
-43.33,1963
-42.57,1962
-41.53,1961
-41.9,1960
-43.77,1959
-42.3,1958
-44.29,1957
-44.1,1956
-42.7,1955
-42.72,1954
-45.05,1953
-44.88,1952
-43.43,1951
-43.48,1950
-43.76,1949
-45.8,1948
-44.62,1947
-43.07,1946
-41.74,1945
-42.52,1944
-43.45,1943
-44.86,1942
-44.27,1941
-43.66,1940
-41.89,1939
-40.61,1938
-40.31,1937
-40.41,1936
-42.46,1935
-42.93,1934
-40.17,1933
-41.11,1932
-41.66,1931
-41.33,1930
-42.73,1929
-44.22,1928
-42.93,1927
-43.17,1926
-43.42,1925
-42.57,1924
-44.25,1923
-42.77,1922
-40.88,1921
-43.38,1920
-44.14,1919
-44.67,1918
-44.34,1917
-42.61,1916
-41.98,1915
-41.52,1914
-40.85,1913
-41.9,1912
-43.19,1911
-43.72,1910
-45.12,1909
-45.91,1908
-45.75,1907
-43.02,1906
-41.61,1905
-41.56,1904
-42.49,1903
-43,1902
-43.57,1901
-43.96,1900
-43.87,1899
-43.17,1898
-43.87,1897
-44.3,1896
-43.04,1895
-43.38,1894
-44.43,1893
-43.1,1892
NA,1891
-43.55,1890
-44.72,1889
-45.04,1888
-44.72,1887
-44.8,1886
-43.97,1885
-42.41,1884
-42.99,1883
-44.42,1882
-45.75,1881
-46.08,1880
-45.8,1879
-45.87,1878
-45.69,1877
-44.41,1876
-42.61,1875
-41.56,1874
-41.78,1873
-42.63,1872
-43.8,1871
-44.79,1870
-44.7,1869
-43.53,1868
-42.61,1867
-43.57,1866
-43.04,1865
-41.88,1864
-41.8,1863
-43,1862
-43.18,1861
-44.5,1860
-45.85,1859
-45.28,1858
-43.83,1857
-42.71,1856
-42.51,1855
-43.79,1854
-43.8,1853
-44.07,1852
NA,1851
-43.71,1850
-44.07,1849
-44.02,1848
-43.75,1847
-42.96,1846
-42.98,1845
-43.87,1844
-43.17,1843
-42.69,1842
-43.16,1841
-44.69,1840
-45.98,1839
-46.39,1838
-45.38,1837
NA,1836
-43.71,1835
-42.64,1834
-39.68,1833
-39.44,1832
-42.22,1831
-43.36,1830
-42.66,1829
-42.19,1828
-43.03,1827
-44.62,1826
-44.58,1825
-42.52,1824
-41.79,1823
-43.54,1822
-44.08,1821
-43.12,1820
-42.2,1819
-41.94,1818
-43.01,1817
-43.97,1816
-43.99,1815
NA,1814
-41.23,1813
-39.49,1812
-39.39,1811
-39.9,1810
-39.89,1809
-39.88,1808
NA,1807
-41.48,1806
-41.68,1805
-41.91,1804
-42.22,1803
-42.08,1802
-42.07,1801
-42.24,1800
