d18O (permil),year (AD)
-1.4,-5877
-2.5,-5903
-2.5,-5924
-3.6,-5949
-1.9,-5977
-1.9,-6006
-2.1,-6034
-1.8,-6068
-1.7,-6090
-1.5,-6117
-2.4,-6147
-2.1,-6169
-1.7,-6190
-2.1,-6212
-1.1,-6234
0,-6258
-1.5,-6278
-1.9,-6288
-1.1,-6327
0,-6362
-1.6,-6384
-0.3,-6410
-0.5,-6438
-0.8,-6470
-0.6,-6496
-1.5,-6521
-1.9,-6549
-1.2,-6612
-1.5,-6644
-2.6,-6673
-2.1,-6706
-3.2,-6748
-3,-6792
-2.3,-6833
-4.7,-6861
-3.4,-6905
-2.6,-6925
-1.2,-6945
-2.4,-6965
-2.3,-6985
-1.9,-7005
-2,-7025
-1.7,-7045
-2.6,-7065
-3.8,-7085
-3.8,-7105
-5.3,-7125
-4.4,-7145
-2.9,-7165
-2,-7185
-1.8,-7205
-2.1,-7225
-1.2,-7245
-2,-7265
-1,-7285
-1.9,-7305
-1.7,-7325
-1.7,-7345
-1.1,-7365
-1.5,-7385
-2.2,-7405
-1.2,-7425
-1.2,-7445
-1.4,-7465
-1.2,-7485
-1.1,-7505
-1.9,-7525
-3.9,-7545
-2.5,-7565
-3,-7585
-2.7,-7605
-2.1,-7625
-2.4,-7645
-2.8,-7665
-3.5,-7685
-3.7,-7705
-3.3,-7725
-3.8,-7745
-2.9,-7765
-3.3,-7785
-3.2,-7805
-2.6,-7825
-2.4,-7848
-1.9,-7881
-2.6,-7912
-3.2,-7950
-3.1,-7994
-3.1,-8033
-2.8,-8063
-2.3,-8111
-3.3,-8159
-3.4,-8189
-2.5,-8226
-3.7,-8258
-3.7,-8290
-3.1,-8323
-3.1,-8345
-3.2,-8372
-3.4,-8404
-3.5,-8443
-2.9,-8473
-3.7,-8547
-3.9,-8567
-2.9,-8587
-3.5,-8607
-3.7,-8627
-3.6,-8647
-3.9,-8667
-4,-8687
-4.2,-8707
-3.8,-8727
-4.2,-8747
-4,-8767
-3.7,-8787
-3.5,-8807
-4,-8827
-3.7,-8847
-3.9,-8867
-4.6,-8887
-3.5,-8907
-3,-8927
-4.7,-8947
-4.2,-8967
-4.2,-8987
-4.4,-9007
-4.2,-9027
-3.5,-9047
-4.2,-9067
-3.7,-9087
-3.1,-9107
-4,-9127
-3.7,-9147
-3.7,-9167
-3.8,-9187
-3.9,-9207
-4.5,-9227
-3.5,-9247
-4,-9267
-3.6,-9287
-3.1,-9307
-3.6,-9327
-3.7,-9347
-4.1,-9367
-4.1,-9387
-3.2,-9407
-3.9,-9427
-3.6,-9453
-3.6,-9473
-3.9,-9496
-4,-9513
-3.4,-9533
-3.8,-9557
-4.1,-9583
-3.5,-9610
-2.5,-9647
-4,-9677
-2.6,-9707
-3.2,-9741
-3.7,-9774
-4.4,-9810
-4,-9813
-3.6,-9816
-3.8,-9819
-4.3,-9822
-4.7,-9825
-4.5,-9828
-4.6,-9831
-4.5,-9836
-4.4,-9840
-4.4,-9843
-3.5,-9846
-3.1,-9849
-2.7,-9852
-2.9,-9855
-2.7,-9858
-3.1,-9861
-3.9,-9864
-4.5,-9867
-5.1,-9870
-4.4,-9873
-3.6,-9876
-2.2,-9879
-1.9,-9881
-1.7,-9884
-1.7,-9888
-1.7,-9891
-2.6,-9894
-2.7,-9897
-2,-9900
-2.2,-9903
-2,-9906
-1.6,-9909
-1.3,-9951
-0.8,-10006
0.1,-10044
-0.1,-10089
-0.1,-10133
0.4,-10178
0.3,-10222
0.5,-10534
0,-10756
-1.9,-10801
-1,-10845
-2.4,-10890
-1.7,-10927
-3.8,-10967
-2.9,-11001
-3.8,-11036
-3.9,-11077
-1.7,-11111
-2.9,-11146
-4.3,-11181
-2.2,-11206
-0.9,-11235
0.3,-11265
-0.6,-11297
-2.4,-11332
-2.3,-11373
-0.3,-11404
-1,-11441
-1.6,-11477
-1.6,-11520
-0.7,-11551
