d18O (permil),year (AD),depth (cm)
29.3015,1900.29,NA
28.602,1900.38,NA
28.2342,1900.46,NA
28.4905,1900.54,NA
27.4064,1900.63,NA
27.8825,1900.71,NA
27.3522,1900.79,NA
26.8885,1900.88,NA
26.9673,1900.96,NA
27.4454,1901.04,NA
28.1677,1901.13,NA
28.5616,1901.21,NA
29.4756,1901.29,NA
28.9086,1901.38,NA
27.9577,1901.46,NA
27.122,1901.54,NA
26.2701,1901.63,NA
25.4286,1901.71,NA
25.9525,1901.79,NA
26.6966,1901.88,NA
27.4352,1901.96,NA
28.2552,1902.04,NA
28.3725,1902.13,NA
27.723,1902.21,NA
27.0736,1902.29,NA
27.4813,1902.38,NA
29.4511,1902.46,NA
28.385,1902.54,NA
27.5151,1902.63,NA
26.7222,1902.71,NA
26.7993,1902.79,NA
27.0417,1902.88,NA
27.7345,1902.96,NA
28.4274,1903.04,NA
29.1203,1903.13,NA
29.701,1903.21,NA
30.2456,1903.29,NA
30.6626,1903.38,NA
30.162,1903.46,NA
29.6614,1903.54,NA
29.1608,1903.63,NA
28.6579,1903.71,NA
28.1519,1903.79,NA
27.646,1903.88,NA
27.14,1903.96,NA
27.7792,1904.04,NA
28.3957,1904.13,NA
28.4592,1904.21,NA
28.3029,1904.29,NA
27.6737,1904.38,NA
27.2776,1904.46,NA
27.6038,1904.54,NA
27.93,1904.63,NA
28.2563,1904.71,NA
28.5825,1904.79,NA
28.9088,1904.88,NA
29.235,1904.96,NA
29.5612,1905.04,NA
29.8875,1905.13,NA
30.1454,1905.21,NA
30.3242,1905.29,NA
30.3878,1905.38,NA
29.622,1905.46,NA
28.8476,1905.54,NA
28.0275,1905.63,NA
27.3691,1905.71,NA
27.1637,1905.79,NA
27.1277,1905.88,NA
27.3819,1905.96,NA
27.677,1906.04,NA
28.0174,1906.13,NA
28.292,1906.21,NA
28.3823,1906.29,NA
28.2332,1906.38,NA
27.6736,1906.46,NA
27.1227,1906.54,NA
26.5791,1906.63,NA
26.221,1906.71,NA
26.1596,1906.79,NA
26.2717,1906.88,NA
26.9618,1906.96,NA
27.8389,1907.04,NA
29.0152,1907.13,NA
29.8246,1907.21,NA
30.3195,1907.29,NA
30.0941,1907.38,NA
29.5485,1907.46,NA
28.7628,1907.54,NA
27.8171,1907.63,NA
27.0568,1907.71,NA
26.4529,1907.79,NA
26.212,1907.88,NA
26.3554,1907.96,NA
26.7483,1908.04,NA
27.4737,1908.13,NA
28.0403,1908.21,NA
28.3378,1908.29,NA
28.3129,1908.38,NA
27.5844,1908.46,NA
26.9429,1908.54,NA
26.4752,1908.63,NA
26.0075,1908.71,NA
26.1257,1908.79,NA
26.5369,1908.88,NA
27.2102,1908.96,NA
28.4075,1909.04,NA
29.4302,1909.13,NA
30.1037,1909.21,NA
30.7771,1909.29,NA
30.3632,1909.38,NA
29.9493,1909.46,NA
29.5354,1909.54,NA
29.1215,1909.63,NA
28.5377,1909.71,NA
27.7272,1909.79,NA
26.9167,1909.88,NA
26.1063,1909.96,NA
26.5072,1910.04,NA
27.3347,1910.13,NA
27.4696,1910.21,NA
28.6749,1910.29,NA
27.5929,1910.38,NA
27.7176,1910.46,NA
27.6066,1910.54,NA
26.8302,1910.63,NA
26.9173,1910.71,NA
27.4733,1910.79,NA
26.9483,1910.88,NA
26.831,1910.96,NA
27.4193,1911.04,NA
27.7841,1911.13,NA
27.85,1911.21,NA
28.3173,1911.29,NA
27.4066,1911.38,NA
26.637,1911.46,NA
25.9637,1911.54,NA
25.3421,1911.63,NA
24.8799,1911.71,NA
25.0177,1911.79,NA
25.3623,1911.88,NA
25.5209,1911.96,NA
26.5489,1912.04,NA
27.2172,1912.13,NA
27.8547,1912.21,NA
28.7903,1912.29,NA
28.3966,1912.38,NA
28.1982,1912.46,NA
27.926,1912.54,NA
27.929,1912.63,NA
27.8277,1912.71,NA
27.6128,1912.79,NA
27.582,1912.88,NA
27.8153,1912.96,NA
28.4185,1913.04,NA
29.5857,1913.13,NA
29.9662,1913.21,NA
30.3467,1913.29,NA
29.707,1913.38,NA
29.2673,1913.46,NA
29.0275,1913.54,NA
28.8686,1913.63,NA
28.5255,1913.71,NA
27.9982,1913.79,NA
27.671,1913.88,NA
27.5942,1913.96,NA
27.7677,1914.04,NA
27.824,1914.13,NA
27.9642,1914.21,NA
28.1884,1914.29,NA
28.1429,1914.38,NA
28.0975,1914.46,NA
27.7938,1914.54,NA
27.4901,1914.63,NA
27.5661,1914.71,NA
27.6421,1914.79,NA
27.4789,1914.88,NA
27.3157,1914.96,NA
27.1785,1915.04,NA
27.0413,1915.13,NA
27.4942,1915.21,NA
27.9472,1915.29,NA
27.9368,1915.38,NA
27.9264,1915.46,NA
27.7442,1915.54,NA
27.5619,1915.63,NA
27.458,1915.71,NA
27.3542,1915.79,NA
27.2503,1915.88,NA
27.1464,1915.96,NA
27.5314,1916.04,NA
27.9164,1916.13,NA
28.2848,1916.21,NA
28.6532,1916.29,NA
28.1531,1916.38,NA
28.3858,1916.46,NA
27.9266,1916.54,NA
27.4181,1916.63,NA
26.894,1916.71,NA
26.5776,1916.79,NA
26.6903,1916.88,NA
27.1767,1916.96,NA
27.7555,1917.04,NA
28.0699,1917.13,NA
28.2303,1917.21,NA
28.6189,1917.29,NA
28.1116,1917.38,NA
27.9166,1917.46,NA
28.0336,1917.54,NA
27.4772,1917.63,NA
27.14,1917.71,NA
27.022,1917.79,NA
27.7372,1917.88,NA
28.1714,1917.96,NA
28.3244,1918.04,NA
28.4968,1918.13,NA
28.9297,1918.21,NA
29.6232,1918.29,NA
29.2369,1918.38,NA
28.9914,1918.46,NA
28.8089,1918.54,NA
28.5213,1918.63,NA
27.5392,1918.71,NA
27.8372,1918.79,NA
27.4176,1918.88,NA
27.3307,1918.96,NA
27.1686,1919.04,NA
27.7649,1919.13,NA
28.0055,1919.21,NA
28.3703,1919.29,NA
28.266,1919.38,NA
28.1568,1919.46,NA
28.0352,1919.54,NA
27.7942,1919.63,NA
27.4637,1919.71,NA
27.2594,1919.79,NA
27.1523,1919.88,NA
27.5026,1919.96,NA
27.7523,1920.04,NA
27.8679,1920.13,NA
28.2068,1920.21,NA
28.6349,1920.29,NA
28.6051,1920.38,NA
28.5754,1920.46,NA
28.5456,1920.54,NA
28.1605,1920.63,NA
27.5089,1920.71,NA
27.6572,1920.79,NA
27.9413,1920.88,NA
28.2408,1920.96,NA
28.4464,1921.04,NA
28.5268,1921.13,NA
29.1138,1921.21,NA
29.9035,1921.29,NA
29.7193,1921.38,NA
28.6792,1921.46,NA
28.0577,1921.54,NA
27.8578,1921.63,NA
27.7253,1921.71,NA
27.8623,1921.79,NA
27.5084,1921.88,NA
27.4134,1921.96,NA
27.8707,1922.04,NA
28.9545,1922.13,NA
30.2081,1922.21,NA
30.3325,1922.29,NA
29.9786,1922.38,NA
29.5051,1922.46,NA
29.0388,1922.54,NA
28.7062,1922.63,NA
28.8979,1922.71,NA
28.5618,1922.79,NA
28.0923,1922.88,NA
27.8834,1922.96,NA
