d18O (permil),year (AD)
-46.04,1996
-46.75,1995
-47.36,1994
-48.73,1993
-48.08,1992
-45.15,1991
-46.43,1990
-48.77,1989
-49.79,1988
-51.51,1987
-47.94,1986
-45.81,1985
-46.54,1984
-48.54,1983
-47.26,1982
NA,1981
NA,1980
NA,1979
-48.74,1978
-47.31,1977
-45.53,1976
-46.38,1975
-46.23,1974
-47.54,1973
-45.09,1972
-46.96,1971
-49.2,1970
-49.63,1969
-46.54,1968
-46.74,1967
-48.84,1966
-50.23,1965
-49.74,1964
-45.9,1963
-43.31,1962
-45.56,1961
-50.02,1960
-46.61,1959
-47.22,1958
-46.11,1957
-47.79,1956
-47.52,1955
-46.76,1954
-48.58,1953
-49.38,1952
-49.07,1951
-48.29,1950
-50.94,1949
-50.71,1948
-46.17,1947
-46.75,1946
-48.75,1945
-50.73,1944
-51.63,1943
-48.6,1942
-47.61,1941
-46.68,1940
-46.29,1939
-47.74,1938
-49.36,1937
-45.43,1936
-41.59,1935
-41.71,1934
-41.47,1933
-44.88,1932
-43.9,1931
-43.52,1930
-45.88,1929
-45.91,1928
-47.61,1927
-48.39,1926
-47.22,1925
-44.57,1924
-46.04,1923
-48.27,1922
-46.79,1921
-45.4,1920
-46.72,1919
-46.84,1918
-47.51,1917
-47.81,1916
-46.85,1915
-47.86,1914
-47.85,1913
-47.72,1912
-48.11,1911
-50.59,1910
-50.21,1909
-46.24,1908
-44.68,1907
-45.72,1906
-47.33,1905
-48.9,1904
-49.14,1903
-49.76,1902
-48.27,1901
-47.81,1900
-49.22,1899
