d18O (permil),year (AD)
-25.0694389702619,1994
-25.2053688415446,1993
-24.6095784369652,1992
-24.0049007415858,1991
-23.4002230462065,1990
-23.2742992867332,1989
-23.6628870185449,1988
-24.0514747503567,1987
-24.4400624821684,1986
-24.6471309184256,1985
-24.8499261266401,1984
-25.0527213348545,1983
-25.1823006274957,1982
-25.2296480319452,1981
-25.2769954363947,1980
-25.3243428408443,1979
-25.2935213918996,1978
-25.2598648031945,1977
-25.2262082144894,1976
-25.2506794067313,1975
-25.3436628636623,1974
-25.4366463205933,1973
-25.5296297775242,1972
-25.2801203650884,1971
-25.0137199087279,1970
-24.7473194523674,1969
-24.6478561997704,1968
-24.7549170493685,1967
-24.8619778989667,1966
-24.9690387485649,1965
-24.3363379775281,1964
-23.6752143820224,1963
-23.5935451685393,1962
-23.7175901123595,1961
-22.9333846153847,1960
-22.5305896629214,1959
-22.4950840449438,1958
-22.4322898876405,1957
-22.3468966292135,1956
-22.7162107865167,1955
-24.0429523595505,1954
-25.2328439748201,1953
-25.1487612410072,1952
-25.0646785071942,1951
-25.1356107865169,1950
-25.2290939325843,1949
-25.2483119101124,1948
-25.2271883146067,1947
-25.3832494382023,1946
-25.781002247191,1945
-26.1685521582734,1944
-26.514775179856102,1943
-26.8609982014388,1942
-27.0521051685393,1941
-27.2390714606742,1940
-27.235168988764,1939
-27.1673038202247,1938
-26.8966683146068,1937
-26.4418368539326,1936
-26.0472638522428,1935
-25.7939656992084,1934
-25.5406675461741,1933
-25.2873693931398,1932
-28.3689411235955,1931
-28.137031011236,1930
-27.5815509103169,1929
-26.4655697909642,1928
-25.4448550236007,1927
-23.4491644204852,1926
-22.3709238031018,1925
-22.6451146325017,1924
-23.417198246797,1923
-23.6139372892785,1922
-23.5794930337079,1921
-23.6392683146067,1920
-23.6990435955056,1919
-24.1953168539326,1918
-24.6986876404494,1917
-24.5314986604153,1916
-24.151391493637,1915
-23.7712843268587,1914
-23.6676222400642,1913
-23.6451413087114,1912
-23.6457479935795,1911
-23.7051380417335,1910
-23.9339823364111,1909
-24.403673223605,1908
-24.8733641107989,1907
-24.7130631691649,1906
-24.4771777301927,1905
-23.8508394004283,1904
-23.3326964285714,1903
-23.2880535714286,1902
-23.554425295593,1901
-24.0130422787531,1900
-24.4716592619133,1899
-24.3238849036402,1898
-24.0492596359743,1897
-24.1554207145725,1896
-24.2778615014051,1895
-24.6660996119017,1894
-25.3564833980164,1893
-26.1596704910508,1892
-27.6071234511243,1891
-29.0545764111978,1890
-27.5208040385498,1889
-25.89482882056,1888
-25.7158715124816,1887
-25.9192488986784,1886
-26.0553385321101,1885
-25.2544211009175,1884
-24.4535036697248,1883
-24.820070991432,1882
-25.4009908214777,1881
-26.1756581000459,1880
-26.8910085626911,1879
-26.8640972477064,1878
-25.3697959558823,1877
-25.199147510897,1876
-25.4037816012847,1875
-25.6084156916724,1874
-25.8130497820601,1873
-26.312398347866,1872
-27.0668728774667,1871
-27.2351035242291,1870
-26.3474383259912,1869
-25.4597731277533,1868
-24.4336039467646,1867
-23.3271330885728,1866
-23.2149201468563,1865
-24.2984446994034,1864
-24.4012935779815,1863
-24.3879664983937,1862
-25.2879206057824,1861
-26.0980886850152,1860
-26.8350917431192,1859
-26.3248678292795,1858
-25.7002693896282,1857
-25.2473146108664,1856
-24.8556112334802,1855
-24.4743634694814,1854
-24.8869380449748,1853
-25.2995126204681,1852
-24.7935006883892,1851
-24.1046525929325,1850
-24.6734311926605,1849
-25.9046238532109,1848
-25.7956649839377,1847
-24.2054860027535,1846
-23.1863873336393,1845
-23.5255337310693,1844
-23.7699369645043,1843
-23.2993127294982,1842
-24.0539045871559,1841
-26.1199596330276,1840
-27.8566952264383,1839
-28.835887392901,1838
-25.8340266055046,1837
-23.5374598439651,1836
-23.1859224414869,1835
-23.2205212922174,1834
-23.8343245227607,1833
-24.4481277533039,1832
-24.2849568609454,1831
-23.7493900871959,1830
-27.3255944954129,1829
-27.7447747858017,1828
-27.7949583843329,1827
-27.8451419828641,1826
-26.8243321100918,1825
-25.3087357798166,1824
-24.2484146999326,1823
-23.6570354716981,1822
-24.039676981132,1821
-25.8200966037736,1820
-28.6788225075531,1819
-31.9437782805429,1818
-28.3500732075472,1817
-26.4219898869721,1816
-25.8455472932778,1815
-25.4273392226148,1814
-25.2695064782097,1813
-24.2265590551181,1812
-22.7670870773507,1811
-21.9679536220774,1810
-21.775926025297,1809
-21.5838984285167,1808
-21.4503430894309,1807
-21.4530463492064,1806
-23.2746336507936,1805
-24.7539329192546,1804
-25.8798128364389,1803
-26.861046612803,1802
-26.1084052206339,1801
-25.0946583850931,1800
-23.7840993788819,1799
-22.5396159927029,1798
-22.475766798419,1797
-22.411917604135,1796
-22.348068409851,1795
-22.1985225522552,1794
-22.0225049504951,1793
-22.795609460946,1792
-23.4732916529199,1791
-23.131820191356,1790
-22.7903487297922,1789
-22.6108531353135,1788
-23.9392359735973,1787
-25.3296188118812,1786
-26.8802238723873,1785
-27.5935231023102,1784
-27.3278465346535,1783
-27.3872068206821,1782
-27.6270308030803,1781
-25.2774983498348,1780
-22.3900594059405,1779
-21.9168528538436,1778
-22.6446654569449,1777
-23.3724780600461,1776
-23.6885357535754,1775
-23.303497249725,1774
-23.5011254125412,1773
-24.1716424642464,1772
-26.0634741474146,1771
-28.3979075907589,1770
-27.9924026402641,1769
-26.8295159515952,1768
-25.4538283828383,1767
-26.4079615067363,1766
-26.9078240307946,1765
-27.4076865548529,1764
-27.9075490789112,1763
-27.7584873487349,1762
-27.2491364136413,1761
-24.6831848184817,1760
-21.7213905390541,1759
-24.4914675467549,1758
-26.3437821782177,1757
-24.2579735973596,1756
-23.1704774477448,1755
-23.7755379537954,1754
-23.8704082474227,1753
-23.5528824742268,1752
-23.2805060506051,1751
-23.3157095709571,1750
-23.6029372937293,1749
-24.4511221122112,1748
-25.73000990099,1747
-27.453607260726,1746
-28.9495561056106,1745
-27.3253811881188,1744
-25.7012062706271,1743
-25.4193727835052,1742
-25.8795789690722,1741
-26.4775148514852,1740
-27.5666237623763,1739
-28.6557326732674,1738
-27.7424735973596,1737
-26.3128806380637,1736
-25.1845024752474,1735
-24.8212722772277,1734
-24.6909092409241,1733
-25.3033525852585,1732
-25.7255511551156,1731
-24.5825368536855,1730
-23.5883934020619,1729
-22.9240635051547,1728
-22.2597336082474,1727
-22.5407392739274,1726
-22.9049284928493,1725
-22.7421122112211,1724
-22.6871067106711,1723
-22.9555335533553,1722
-23.2484356435644,1721
-23.5735181518152,1720
-23.8869834983498,1719
-22.7599207920792,1718
-22.0647844969764,1717
-23.2110186915889,1716
-24.3648333333334,1715
-25.5315000000001,1714
-26.8825000000001,1713
-28.3824999999999,1712
-28.3870297029703,1711
-27.7168795379539,1710
-26.9231501650166,1709
-26.0159925742575,1708
-25.0613721122113,1707
-24.5010560747663,1706
-24.9496542056075,1705
-25.3680618811881,1704
-25.7513127062706,1703
-26.1493465346535,1702
-26.9216237623763,1701
-27.693900990099,1700
-28.0426600660066,1699
-28.1251683168317,1698
-28.4776072607261,1697
-28.8992244224423,1696
-29.4762508250826,1695
-30.3156347634764,1694
-29.4580428807036,1693
-27.2342935678946,1692
-26.9110231023102,1691
-27.2729592959296,1690
-27.2159909240924,1689
-27.1211064356436,1688
-27.4613256325632,1687
-28.24900440044,1686
-27.9041831683169,1685
-27.0140841584159,1684
-26.1239851485149,1683
-25.4561092783505,1682
-24.9105422680412,1681
-24.4234653465346,1680
-24.1437623762376,1679
-23.8640594059406,1678
-25.5093366336635,1677
-27.6479504950496,1676
-28.7956534653466,1675
-27.6037896039602,1674
-25.7040371287127,1673
-24.7965643564357,1672
-25.7982145214521,1671
-26.5600127835051,1670
-27.1039303092783,1669
-27.5652475247525,1668
-27.2748184818482,1667
-27.071680280528,1666
-27.0918948019802,1665
-27.1121093234323,1664
-27.5908648061056,1663
-28.1461329579208,1662
-28.3166420255776,1661
-27.9833210684818,1660
