d18O (permil),year (AD)
-11.145187,2010
-11.597982,1988.206254
-10.36469,1967.317339
-11.415906,1942.44874
-11.890486,1916.068939
-12.004774,1891.274542
-11.074547,1879.173501
-11.627469,1830.181765
-11.214386,1775.319296
-11.240945,1720.546558
-11.562944,1664.47379
-11.020408,1616.253833
-11.032807,1567.616279
-11.496407,1450.191678
-11.635575,1330.146093
-11.169871,1222.883597
-11.641096,1115.5469
-11.276274,1007.840491
-10.377464,884.265177
-10.929296,808.96245
-10.407622,742.432067
-11.363737,683.568991
-10.373934,625.171398
-11.047175,523.018643
-10.842391,451.045261
-10.421935,392.166655
-10.685868,326.227939
-10.820515,270.979581
-10.522558,211.561938
-10.512836,150.875973
-8.886066,26.455327
-11.333207,-53.138773
-10.962688,-124.38287
-10.5791,-163.180791
-10.276958,-149.705519
-10.109965,-179.33507
-9.812008,-238.752713
-11.439274,-276.277568
-10.148838,-284.769285
-10.385541,-312.126642
-9.902078,-326.193582
-10.931928,-344.89529
-10.411765,-374.995069
-9.855907,-396.840619
-10.769541,-437.298144
-10.365258,-453.737796
-10.349756,-479.985371
-9.995831,-498.670901
-10.412428,-532.892727
-10.886582,-743.481176
-10.395661,-763.588175
-10.10642,-786.606922
-10.754269,-979.741063
-11.105343,-1029.868895
-11.002784,-1069.903431
-10.7639,-1095.168057
-10.660921,-1145.322205
-9.938238,-1192.749461
-11.082041,-1244.341257
-11.144964,-1291.176845
-11.502489,-1359.551687
-11.116469,-1457.04336
-11.897546,-1565.743503
-11.115036,-1665.539078
-11.564224,-1782.900263
-10.947868,-1873.305511
-10.518445,-1974.654779
-11.025951,-2076.07825
-10.121025,-2173.310865
-10.160402,-2266.601545
-10.482317,-2324.698235
-10.215449,-2329.596804
-10.444275,-2373.113833
-10.378583,-2393.067685
-10.514656,-2413.909362
-10.36241,-2435.50664
