d18O (permil),year (AD)
1.5031,1326
0.6204,1327
-0.442,1328
0.8143,1329
-0.0455,1330
2.7002,1331
0.9753,1332
0.6281,1333
-0.4999,1334
-0.744,1335
-0.395,1336
-0.3421,1337
0.4741,1338
1.1174,1339
1.4016,1340
0.6666,1341
0.4429,1342
0.7811,1343
0.2602,1344
0.6372,1345
0.1283,1346
0.6705,1347
-0.466,1348
-1.1632,1349
-0.3037,1350
0.2652,1351
-0.1343,1352
0.4363,1353
0.5752,1354
1.9832,1355
0.0793,1356
2.3779,1357
0.5318,1358
-0.1364,1359
1.9758,1360
2.8787,1361
0.4164,1362
1.4444,1363
1.6657,1364
-0.1166,1365
-0.4589,1366
-0.1024,1367
-0.8344,1368
-1.0508,1369
0.0503,1370
1.4545,1371
0.3099,1372
1.6184,1373
-0.0013,1374
0.5214,1375
1.5488,1376
-0.8161,1377
-0.8916,1378
-0.4132,1379
-0.052,1380
-0.1346,1381
0.9032,1382
1.27,1383
1.2521,1384
1.477,1385
-0.7416,1386
-0.2577,1387
0.5004,1388
0.3964,1389
-1.0872,1390
0.2958,1391
0.5691,1392
0.4005,1393
0.3354,1394
1.263,1395
0.2821,1396
-0.1092,1397
0.4041,1398
0.1277,1399
-0.9147,1400
0.203,1401
1.3104,1402
0.4791,1403
-1.2801,1404
-0.8027,1405
0.1131,1406
0.4679,1407
-1.1415,1408
-0.3187,1409
-0.2112,1410
-1.2993,1411
0.3513,1412
1.1685,1413
-0.0566,1414
0.6352,1415
-0.9422,1416
0.0918,1417
-0.7312,1418
0.6147,1419
-0.1879,1420
0.5549,1421
1.7341,1422
-0.3938,1423
-0.2797,1424
-0.0919,1425
-0.4779,1426
-0.2025,1427
-0.3939,1428
-0.0817,1429
0.0567,1430
-0.4444,1431
-0.86,1432
-0.4819,1433
-0.1497,1434
-0.6545,1435
0.0679,1436
-0.758,1437
-0.9892,1438
-0.5332,1439
0.6986,1440
-1.0212,1441
0.2451,1442
-0.7764,1443
0.5138,1444
-0.2343,1445
-0.9502,1446
0.4132,1447
0.6113,1448
-0.2729,1449
0.2191,1450
0.2488,1451
0.4272,1452
0.0499,1453
0.6164,1454
-0.39,1455
-0.7705,1456
0.6372,1457
-0.2511,1458
-0.822,1459
-0.6846,1460
-0.4422,1461
0.3892,1462
0.3519,1463
-0.0194,1464
-0.4727,1465
-0.4029,1466
-0.1398,1467
0.1426,1468
0.6161,1469
0.1502,1470
-0.0046,1471
0.3352,1472
0.367,1473
-0.6979,1474
-0.216,1475
-0.2485,1476
0.0023,1477
-0.1004,1478
