d18O (permil),year (AD)
NA,1996
-47.56,1995
-47.25,1994
-46.1,1993
-49.14,1992
-47.56,1991
-49.03,1990
-46.64,1989
-45.72,1988
-44.44,1987
-44.02,1986
-48.37,1985
-48.08,1984
NA,1983
-45.89,1982
-46.74,1981
-44.37,1980
-42.67,1979
-46.36,1978
-46.42,1977
-47.29,1976
-48.73,1975
-47.93,1974
-45.82,1973
-51.45,1972
-49.66,1971
-48.88,1970
-48.89,1969
-47.7,1968
-47.49,1967
-47.5,1966
-47.47,1965
-46.29,1964
-45.19,1963
-47.09,1962
-48.16,1961
-47.22,1960
-46.78,1959
-47.35,1958
-45.5,1957
-47.71,1956
-46.98,1955
-46.55,1954
-46.84,1953
-47.84,1952
-47.59,1951
-47.43,1950
-48.81,1949
-47.99,1948
-46.13,1947
-46.61,1946
-44.45,1945
-45.9,1944
-48.72,1943
-47.99,1942
-49.37,1941
-50.31,1940
-49.22,1939
-48.99,1938
-47.16,1937
-46.93,1936
-45.16,1935
-42.13,1934
-42.63,1933
-41.79,1932
-45.6,1931
-47.78,1930
-48.07,1929
-48.93,1928
-48.64,1927
-48.33,1926
-50.11,1925
-47.88,1924
-45.6,1923
-46.44,1922
-46.78,1921
-47.31,1920
-48.17,1919
-47.38,1918
-47.62,1917
-48.45,1916
-46.96,1915
-47.18,1914
-47.99,1913
-44.88,1912
-44.58,1911
-45.24,1910
-47.39,1909
-47.83,1908
-48.1,1907
-46.43,1906
-45.98,1905
