d18O (permil),year (AD)
-47.08,1997
-45.27,1996
-45.06,1995
-46.83,1994
-46.6,1993
-46.31,1992
-44.51,1991
-45.78,1990
-46.41,1989
-45.49,1988
-46.34,1987
-47.25,1986
-47.61,1985
-42.09,1984
-42.95,1983
-44.58,1982
-44.49,1981
-44.54,1980
-41.77,1979
-43.18,1978
-44.78,1977
-45.73,1976
-44.5,1975
NA,1974
-46.78,1973
-46.98,1972
-47.32,1971
-49.15,1970
-47.01,1969
-43.83,1968
-44.91,1967
-47.41,1966
-43.83,1965
-44.61,1964
-44.6,1963
-47.23,1962
-47.61,1961
-44.11,1960
-41,1959
-44.62,1958
-46.12,1957
-48.74,1956
-47.01,1955
-46.83,1954
-44.58,1953
-46.24,1952
-45.57,1951
-48.19,1950
-47.79,1949
-47.48,1948
-45.87,1947
-45.08,1946
-44.31,1945
-46.79,1944
-47.41,1943
-47.8,1942
-47.08,1941
-45.36,1940
-44.3,1939
-42.64,1938
-40.86,1937
-42.24,1936
-45.31,1935
-44,1934
-42.35,1933
-42.17,1932
-43.32,1931
-40.99,1930
-44.88,1929
-45.71,1928
-48.57,1927
-48.14,1926
-48.24,1925
-49.24,1924
-45.74,1923
-45.48,1922
-45.97,1921
-48.17,1920
-48.35,1919
-45.43,1918
-47.23,1917
-48.14,1916
-47.95,1915
-46.07,1914
-43.43,1913
-43.47,1912
-44.32,1911
-46.24,1910
-44.81,1909
-43.4,1908
-43.97,1907
-45.71,1906
-45.55,1905
-47.9,1904
-48.79,1903
-49.51,1902
-48.6,1901
-46.26,1900
-45.78,1899
-45.54,1898
-45.23,1897
-46.11,1896
-45.45,1895
-46.88,1894
-47.08,1893
-45.1,1892
-47.87,1891
-46.07,1890
-45.91,1889
-46.8,1888
-47.48,1887
-48.51,1886
-47.41,1885
-47.69,1884
-49.86,1883
-46.86,1882
-45.84,1881
-46.71,1880
-47.36,1879
-46.22,1878
-45.72,1877
-45.35,1876
-47.9,1875
-48.05,1874
-45.74,1873
-45.48,1872
-45.79,1871
-46.2,1870
-46.53,1869
-45.56,1868
-45.87,1867
-46.01,1866
-43.97,1865
-45.41,1864
-46.82,1863
-44.62,1862
-44.07,1861
-44.83,1860
-45.26,1859
-47.12,1858
-47.34,1857
-45.44,1856
-47.34,1855
-47.93,1854
-47.32,1853
-47.68,1852
-47.62,1851
-46.03,1850
-46.23,1849
-47.13,1848
-47.78,1847
-45.65,1846
-46.21,1845
-46.09,1844
-47.15,1843
-47.55,1842
-46.4,1841
-46.83,1840
-46.28,1839
-46.26,1838
-46.35,1837
-47.01,1836
-47.92,1835
-47.63,1834
-47.09,1833
-45.07,1832
-46.87,1831
-48.42,1830
-46.81,1829
-44.99,1828
-43.82,1827
-44.14,1826
-44.81,1825
-46.08,1824
-47.2,1823
-48.11,1822
-48.12,1821
-48.03,1820
-46.37,1819
-45.89,1818
-44.98,1817
-45.6,1816
-43.91,1815
-43.67,1814
-44.82,1813
-45.8,1812
-44.27,1811
-46.68,1810
-46.12,1809
-46.75,1808
-45.45,1807
-44.81,1806
-45.94,1805
-47.98,1804
-47.45,1803
-46.99,1802
-47.35,1801
