d18O (permil),year (AD),depth (cm)
-27.67,1940,NA
-28,1920,NA
-28.79,1900,NA
-27.91,1880,NA
-28.49,1860,NA
-28.85,1840,NA
-28.57,1820,NA
-28.87,1800,NA
-28.2,1780,NA
-28.43,1760,NA
-29.2,1740,NA
-29.75,1720,NA
-29.19,1700,NA
-29.46,1680,NA
-29.64,1660,NA
-28.82,1640,NA
-29.2,1620,NA
-28.11,1600,NA
-27.89,1580,NA
-28.66,1560,NA
-28.3,1540,NA
-28.5,1520,NA
-28.74,1500,NA
-28.98,1480,NA
-28.89,1460,NA
-27.95,1440,NA
-27.88,1420,NA
-28.33,1400,NA
-28.22,1380,NA
-28.49,1360,NA
-28.65,1340,NA
-28.63,1320,NA
-28.56,1300,NA
-27.93,1280,NA
-29.42,1260,NA
-28.67,1240,NA
-28.29,1220,NA
-27.48,1200,NA
-28.84,1180,NA
-28.33,1160,NA
-27.59,1140,NA
-29.14,1120,NA
-29.2,1100,NA
-28.21,1080,NA
-28.27,1060,NA
-29.03,1040,NA
-28.35,1020,NA
-28.17,1000,NA
-28.96,980,NA
-27.98,960,NA
-27.17,940,NA
-28.07,920,NA
-28.14,900,NA
-28.95,880,NA
-27.94,860,NA
-28.75,840,NA
-28.24,820,NA
-27.51,800,NA
-28.54,780,NA
-27.87,760,NA
-28.49,740,NA
-28.17,720,NA
-27.6,700,NA
-28.43,680,NA
-28.95,660,NA
-28.78,640,NA
-27.57,620,NA
-28.61,600,NA
-27.94,580,NA
-27.37,560,NA
-27.31,540,NA
-27.79,520,NA
-28.82,500,NA
-27.49,480,NA
-27.95,460,NA
-27.61,440,NA
-27.9,420,NA
-27.55,400,NA
-27.8,380,NA
-28.17,360,NA
-27.41,340,NA
-28.01,320,NA
-28,300,NA
-27.35,280,NA
-28.39,260,NA
-27.98,240,NA
-28.42,220,NA
-28.04,200,NA
-27.81,180,NA
-28.83,160,NA
-27.53,140,NA
-27.66,120,NA
-28.61,100,NA
-28.54,80,NA
-27.52,60,NA
-28.99,40,NA
-27.11,20,NA
-28.71,0,NA
-27.79,-20,NA
-27.92,-40,NA
-27.07,-60,NA
-27.6,-80,NA
-28.09,-100,NA
-28.2,-120,NA
-28.83,-140,NA
-27.54,-160,NA
-28.41,-180,NA
-27.87,-200,NA
-26.71,-220,NA
-27.97,-240,NA
-27.14,-260,NA
-27.35,-280,NA
-28.57,-300,NA
-27.87,-320,NA
-27.55,-340,NA
-28.31,-360,NA
-27.12,-380,NA
-27.47,-400,NA
-27.2,-420,NA
-27.88,-440,NA
-26.78,-460,NA
-27.67,-480,NA
-27.32,-500,NA
-27.39,-520,NA
-28.18,-540,NA
-27.05,-560,NA
-27.4,-580,NA
-27.58,-600,NA
-27.35,-620,NA
-27.15,-640,NA
-26.97,-660,NA
-28.5,-680,NA
-28.57,-700,NA
-27.95,-720,NA
-28.36,-740,NA
-27.65,-760,NA
-27.24,-780,NA
-27.81,-800,NA
-27.67,-820,NA
-27.47,-840,NA
-27.61,-860,NA
-27.53,-880,NA
-27.34,-900,NA
-28.34,-920,NA
-28.67,-940,NA
-27.86,-960,NA
-26.83,-980,NA
-26.74,-1000,NA
-28.05,-1020,NA
-28.06,-1040,NA
-27.74,-1060,NA
-27.87,-1080,NA
-27.08,-1100,NA
-28.04,-1120,NA
-28.41,-1140,NA
-28,-1160,NA
-27.86,-1180,NA
-27.06,-1200,NA
