d18O (permil),year (AD),depth (cm)
0.356,1890,NA
-0.053,1891,NA
0.639,1892,NA
0.714,1893,NA
0.6,1894,NA
0.586,1895,NA
0.583,1896,NA
0.566,1897,NA
0.703,1898,NA
0.799,1899,NA
0.77,1900,NA
0.722,1901,NA
0.693,1902,NA
0.704,1903,NA
0.339,1904,NA
0.361,1905,NA
0.337,1906,NA
0.432,1907,NA
0.496,1908,NA
0.407,1909,NA
0.496,1910,NA
0.421,1911,NA
0.591,1912,NA
0.644,1913,NA
0.525,1914,NA
0.681,1915,NA
0.536,1916,NA
0.471,1917,NA
0.472,1918,NA
0.609,1919,NA
0.485,1920,NA
0.46,1921,NA
0.586,1922,NA
0.836,1923,NA
0.767,1924,NA
0.628,1925,NA
0.619,1926,NA
0.587,1927,NA
0.266,1928,NA
0.525,1929,NA
0.563,1930,NA
0.325,1931,NA
0.478,1932,NA
0.245,1933,NA
0.23,1934,NA
0.264,1935,NA
-0.052,1936,NA
0.247,1937,NA
0.325,1938,NA
0.13,1939,NA
-0.257,1940,NA
-0.183,1941,NA
0.024,1942,NA
-0.038,1943,NA
-0.017,1944,NA
0.276,1945,NA
0.459,1946,NA
0.63,1947,NA
0.529,1948,NA
0.428,1949,NA
0.214,1950,NA
0.32,1951,NA
0.444,1952,NA
0.461,1953,NA
0.664,1954,NA
0.289,1955,NA
0.258,1956,NA
0.255,1957,NA
0.161,1958,NA
0.169,1959,NA
0.187,1960,NA
0.295,1961,NA
0.205,1962,NA
0.451,1963,NA
0.448,1964,NA
0.22,1965,NA
0.188,1966,NA
0.092,1967,NA
-0.12,1968,NA
-0.183,1969,NA
0.071,1970,NA
0.191,1971,NA
0.576,1972,NA
0.62,1973,NA
0.517,1974,NA
0.465,1975,NA
0.241,1976,NA
0.347,1977,NA
0.383,1978,NA
0.531,1979,NA
0.623,1980,NA
0.604,1981,NA
0.263,1982,NA
0.375,1983,NA
0.586,1984,NA
0.488,1985,NA
0.455,1986,NA
0.382,1987,NA
0.435,1988,NA
0.377,1989,NA
0.377,1990,NA
