d18O (permil),year (AD),depth (cm)
-27.36,1960,NA
-27.06,1940,NA
-27.36,1920,NA
-27.87,1900,NA
-27.58,1880,NA
-28.3,1860,NA
-27.83,1840,NA
-28,1820,NA
-27.73,1800,NA
-27.77,1780,NA
-28.11,1760,NA
-27.77,1740,NA
-27.83,1720,NA
-27.87,1700,NA
-27.96,1680,NA
-27.61,1660,NA
-27.89,1640,NA
-28.18,1620,NA
-27.99,1600,NA
-27.75,1580,NA
-28.04,1560,NA
-28.03,1540,NA
-28.56,1520,NA
-28.04,1500,NA
-27.65,1480,NA
-28.26,1460,NA
-28.25,1440,NA
-28.1,1420,NA
-27.87,1400,NA
-27.43,1380,NA
-28.25,1360,NA
-27.5,1340,NA
-27.68,1320,NA
-27.99,1300,NA
-28.09,1280,NA
-27.88,1260,NA
-27.68,1240,NA
-27.38,1220,NA
-27.63,1200,NA
-28.51,1180,NA
-27.95,1160,NA
-27.98,1140,NA
-27.67,1120,NA
-28.06,1100,NA
-27.82,1080,NA
-27.9,1060,NA
-27.83,1040,NA
-27.58,1020,NA
-27.57,1000,NA
-27.66,980,NA
-27.81,960,NA
-27.67,940,NA
-27.63,920,NA
-27.5,900,NA
-27.97,880,NA
-27.6,860,NA
-28.23,840,NA
-27.93,820,NA
-27.37,800,NA
-27.8,780,NA
-28.12,760,NA
-27.48,740,NA
-27.89,720,NA
-27.98,700,NA
-28.22,680,NA
-27.99,660,NA
-28.09,640,NA
-28.25,620,NA
-28.32,600,NA
-27.7,580,NA
-28.17,560,NA
-27.36,540,NA
-28.37,520,NA
-27.85,500,NA
-28.12,480,NA
-28.11,460,NA
-27.55,440,NA
-27.84,420,NA
-27.46,400,NA
-27.84,380,NA
-27.88,360,NA
-28.31,340,NA
-27.4,320,NA
-27.86,300,NA
-27.65,280,NA
-27.69,260,NA
-27.22,240,NA
-27.81,220,NA
-28.12,200,NA
-27.74,180,NA
-27.88,160,NA
-27.77,140,NA
-27.31,120,NA
-27.83,100,NA
-27.74,80,NA
-27.42,60,NA
-27.45,40,NA
-27.81,20,NA
-27.34,0,NA
-27.6,-20,NA
-27.87,-40,NA
-27.94,-60,NA
-27.75,-80,NA
-27.64,-100,NA
-27.78,-120,NA
-27.86,-140,NA
-27.67,-160,NA
-27.84,-180,NA
-28.25,-200,NA
-27.71,-220,NA
-27.59,-240,NA
-27.8,-260,NA
-27.83,-280,NA
-27.8,-300,NA
-27.84,-320,NA
-27.53,-340,NA
-27.49,-360,NA
-27.92,-380,NA
-27.59,-400,NA
-27.51,-420,NA
-27.88,-440,NA
-27.97,-460,NA
-28.13,-480,NA
-28.18,-500,NA
-28.25,-520,NA
-27.26,-540,NA
-27.48,-560,NA
-27.89,-580,NA
-27.78,-600,NA
-27.54,-620,NA
-27.33,-640,NA
-27.86,-660,NA
-27.8,-680,NA
-27.74,-700,NA
-27.94,-720,NA
-27.8,-740,NA
-27.95,-760,NA
-27.54,-780,NA
-28.07,-800,NA
-27.91,-820,NA
-27.38,-840,NA
-27.42,-860,NA
-27.98,-880,NA
-28.03,-900,NA
-27.87,-920,NA
-27.66,-940,NA
-27.97,-960,NA
-28,-980,NA
-27.44,-1000,NA
-27.72,-1020,NA
-27.76,-1040,NA
-27.69,-1060,NA
-27.82,-1080,NA
-28.08,-1100,NA
-27.77,-1120,NA
-27.4,-1140,NA
-27.88,-1160,NA
-27.53,-1180,NA
-27.62,-1200,NA
-27.45,-1220,NA
-27.98,-1240,NA
-27.52,-1260,NA
-27.9,-1280,NA
-27.57,-1300,NA
-27.92,-1320,NA
-27.3,-1340,NA
-27.26,-1360,NA
-27.89,-1380,NA
-27.32,-1400,NA
-27.31,-1420,NA
-27.8,-1440,NA
-27.37,-1460,NA
-27.74,-1480,NA
-28.06,-1500,NA
-26.95,-1520,NA
-27.82,-1540,NA
-27.53,-1560,NA
-27.59,-1580,NA
-27.39,-1600,NA
-27.83,-1620,NA
-27.51,-1640,NA
-27.64,-1660,NA
-28.4,-1680,NA
-27.57,-1700,NA
-27.06,-1720,NA
-27.48,-1740,NA
-27.31,-1760,NA
-27.77,-1780,NA
-27.64,-1800,NA
-27.7,-1820,NA
-27.54,-1840,NA
-27.74,-1860,NA
-27.84,-1880,NA
-27.58,-1900,NA
-27.46,-1920,NA
-27.88,-1940,NA
-27.86,-1960,NA
-27.4,-1980,NA
-27.93,-2000,NA
-27.61,-2020,NA
-27.6,-2040,NA
-27.84,-2060,NA
-27.54,-2080,NA
-27.76,-2100,NA
-27.72,-2120,NA
-27.65,-2140,NA
-27.83,-2160,NA
-27.72,-2180,NA
-27.58,-2200,NA
-27.92,-2220,NA
-27.31,-2240,NA
-27.55,-2260,NA
-27.74,-2280,NA
-27.84,-2300,NA
-27.6,-2320,NA
-27.27,-2340,NA
-27.86,-2360,NA
-28.05,-2380,NA
-27.53,-2400,NA
-27.62,-2420,NA
-27.49,-2440,NA
-27.78,-2460,NA
-27.45,-2480,NA
-27.51,-2500,NA
-27.71,-2520,NA
-27.81,-2540,NA
-27.81,-2560,NA
-27.78,-2580,NA
-27.88,-2600,NA
-27.43,-2620,NA
-27.8,-2640,NA
-27.78,-2660,NA
-27.91,-2680,NA
-27.75,-2700,NA
-27.81,-2720,NA
-27.49,-2740,NA
-27.33,-2760,NA
-28.22,-2780,NA
-27.77,-2800,NA
-27.66,-2820,NA
-27.65,-2840,NA
-27.83,-2860,NA
-28.01,-2880,NA
-27.58,-2900,NA
-27.54,-2920,NA
-27.69,-2940,NA
-28,-2960,NA
-27.76,-2980,NA
-27.99,-3000,NA
-27.72,-3020,NA
-28.15,-3040,NA
-27.82,-3060,NA
-27.36,-3080,NA
-27.89,-3100,NA
-27.76,-3120,NA
-27.69,-3140,NA
-27.85,-3160,NA
-28.21,-3180,NA
-27.79,-3200,NA
-27.63,-3220,NA
-27.72,-3240,NA
-27.62,-3260,NA
-27.78,-3280,NA
-27.64,-3300,NA
-28,-3320,NA
-27.79,-3340,NA
-27.98,-3360,NA
-27.62,-3380,NA
-27.84,-3400,NA
-27.71,-3420,NA
-27.53,-3440,NA
-27.36,-3460,NA
-27.95,-3480,NA
-27.48,-3500,NA
-27.97,-3520,NA
-27.9,-3540,NA
-27.58,-3560,NA
-27.63,-3580,NA
-27.97,-3600,NA
-27.43,-3620,NA
-27.95,-3640,NA
-27.25,-3660,NA
-27.81,-3680,NA
-27.78,-3700,NA
-27.91,-3720,NA
-28.03,-3740,NA
-27.7,-3760,NA
-27.81,-3780,NA
-27.81,-3800,NA
-27.29,-3820,NA
-27.57,-3840,NA
-27.86,-3860,NA
-27.77,-3880,NA
-27.53,-3900,NA
-27.56,-3920,NA
-27.49,-3940,NA
-27.8,-3960,NA
-27.19,-3980,NA
-27.81,-4000,NA
-27.83,-4020,NA
-27.71,-4040,NA
-27.97,-4060,NA
-27.8,-4080,NA
-27.37,-4100,NA
-27.65,-4120,NA
-27.72,-4140,NA
-27.78,-4160,NA
-27.28,-4180,NA
-27.88,-4200,NA
-27.53,-4220,NA
-28.15,-4240,NA
-27.86,-4260,NA
-27.65,-4280,NA
-27.68,-4300,NA
-27.84,-4320,NA
-27.34,-4340,NA
-27.35,-4360,NA
-27.74,-4380,NA
-27.54,-4400,NA
-28.03,-4420,NA
-27.71,-4440,NA
-27.51,-4460,NA
-27.94,-4480,NA
-27.91,-4500,NA
-27.51,-4520,NA
-28.01,-4540,NA
-27.52,-4560,NA
-27.52,-4580,NA
-27.78,-4600,NA
-27.54,-4620,NA
-27.81,-4640,NA
-27.57,-4660,NA
-27.6,-4680,NA
-27.85,-4700,NA
-27.96,-4720,NA
-27.98,-4740,NA
-27.48,-4760,NA
-27.7,-4780,NA
-27.35,-4800,NA
-27.94,-4820,NA
-27.62,-4840,NA
-27.99,-4860,NA
-27.61,-4880,NA
-27.79,-4900,NA
-28.21,-4920,NA
-27.68,-4940,NA
-27.74,-4960,NA
-27.66,-4980,NA
-27.77,-5000,NA
-27.94,-5020,NA
-28.03,-5040,NA
-27.64,-5060,NA
-28.2,-5080,NA
-27.84,-5100,NA
-27.81,-5120,NA
-27.82,-5140,NA
-27.69,-5160,NA
-28.36,-5180,NA
-27.77,-5200,NA
-27.58,-5220,NA
-27.61,-5240,NA
-27.71,-5260,NA
-27.46,-5280,NA
-27.65,-5300,NA
-27.67,-5320,NA
-27.7,-5340,NA
-27.64,-5360,NA
-28.03,-5380,NA
-27.58,-5400,NA
-28.47,-5420,NA
-28.14,-5440,NA
-27.87,-5460,NA
-27.99,-5480,NA
-27,-5500,NA
-27.59,-5520,NA
-28,-5540,NA
-27.95,-5560,NA
-27.79,-5580,NA
-28.04,-5600,NA
-27.78,-5620,NA
-28.15,-5640,NA
-28.09,-5660,NA
-27.63,-5680,NA
-27.5,-5700,NA
-27.78,-5720,NA
-27.91,-5740,NA
-27.24,-5760,NA
-27.8,-5780,NA
-27.72,-5800,NA
-27.69,-5820,NA
-27.84,-5840,NA
-28.13,-5860,NA
-27.87,-5880,NA
-27.76,-5900,NA
-27.82,-5920,NA
-28.49,-5940,NA
-28.32,-5960,NA
-27.56,-5980,NA
-27.71,-6000,NA
-27.57,-6020,NA
-27.63,-6040,NA
-27.89,-6060,NA
-27.64,-6080,NA
-28.19,-6100,NA
-27.78,-6120,NA
-27.83,-6140,NA
-28.54,-6160,NA
-29.44,-6180,NA
-29.39,-6200,NA
-29.9,-6220,NA
-29.51,-6240,NA
-29.45,-6260,NA
-28.72,-6280,NA
-28.45,-6300,NA
-28.2,-6320,NA
-28.35,-6340,NA
-28.5,-6360,NA
-28.38,-6380,NA
-27.91,-6400,NA
-27.8,-6420,NA
-28.29,-6440,NA
-28.48,-6460,NA
-28.68,-6480,NA
-28.09,-6500,NA
-28.1,-6520,NA
-28.6,-6540,NA
-28.73,-6560,NA
-27.81,-6580,NA
-27.84,-6600,NA
-28.44,-6620,NA
-27.68,-6640,NA
-28.3,-6660,NA
-28.09,-6680,NA
-28.65,-6700,NA
-27.73,-6720,NA
-27.81,-6740,NA
-28.49,-6760,NA
-28.43,-6780,NA
-27.96,-6800,NA
-29.11,-6820,NA
-28.74,-6840,NA
-28.4,-6860,NA
-28.62,-6880,NA
-28.26,-6900,NA
-28.45,-6920,NA
-28.05,-6940,NA
-28.15,-6960,NA
-28.25,-6980,NA
-28.26,-7000,NA
-28.54,-7020,NA
-28.52,-7040,NA
-28.99,-7060,NA
-28.53,-7080,NA
-28.26,-7100,NA
-28.62,-7120,NA
-28.55,-7140,NA
-27.74,-7160,NA
