d18O (permil),year (AD)
NA,1997
-44.45,1996
-44.93,1995
-42.96,1994
-43.75,1993
-43.7,1992
-40.16,1991
-39.96,1990
-41.06,1989
-39.51,1988
-39.2,1987
-40.66,1986
-42.76,1985
-43.46,1984
-42.55,1983
-42.9,1982
-42.66,1981
-44.26,1980
-43.9,1979
-43.06,1978
-42.9,1977
-43.74,1976
-42.35,1975
-42.24,1974
-40.72,1973
-41.3,1972
-43.39,1971
-43.22,1970
-43.63,1969
-44.21,1968
-40.88,1967
-41.93,1966
-41.34,1965
-41.63,1964
-41.95,1963
-42.59,1962
-44.12,1961
-43.94,1960
-42.99,1959
-42.53,1958
-42.76,1957
-42.87,1956
-44.74,1955
-44.86,1954
-44.6,1953
-44.65,1952
-44.51,1951
-44.41,1950
-44.09,1949
-43.85,1948
-43.61,1947
-43.56,1946
-45.24,1945
-44.21,1944
-43.18,1943
-43.46,1942
-43.31,1941
-42.59,1940
-41.36,1939
-41.04,1938
-42.05,1937
-42.63,1936
-42.57,1935
-42.94,1934
-44.67,1933
-45.24,1932
-43.91,1931
-43.25,1930
-44.93,1929
-44.3,1928
-43.07,1927
-41.72,1926
-41.06,1925
-42.42,1924
-43.76,1923
-44.01,1922
-44.77,1921
-44.23,1920
-43.95,1919
-42.17,1918
-41.71,1917
-43.13,1916
-44.61,1915
-44.79,1914
-45.25,1913
-45.18,1912
-45,1911
-44.78,1910
-44.52,1909
-44.54,1908
-45.19,1907
-46.11,1906
-46.06,1905
-45.25,1904
-43.57,1903
-42.02,1902
-42.83,1901
-44.33,1900
-44.01,1899
-43.51,1898
-43.37,1897
-43.21,1896
-43.48,1895
-43.99,1894
-44.47,1893
-44.82,1892
-45.26,1891
-45.66,1890
-46.03,1889
-45.73,1888
-44.76,1887
-44.07,1886
-43.94,1885
-44.13,1884
-44.67,1883
-46.34,1882
-45.58,1881
-42.19,1880
-41.57,1879
-42.34,1878
-43.02,1877
-43.32,1876
-43.79,1875
-44.33,1874
-43.98,1873
-43.53,1872
-43.2,1871
-43.23,1870
-43.53,1869
-44.06,1868
-45,1867
-44.93,1866
-43.89,1865
-43.12,1864
-41.87,1863
-41.06,1862
-40.58,1861
-40.25,1860
-40.46,1859
-41.5,1858
-42.7,1857
-44.35,1856
-44.99,1855
-45.19,1854
-45.42,1853
-45.76,1852
-45.97,1851
-45.5,1850
-44.74,1849
-43.99,1848
-43.38,1847
-43.86,1846
-44.02,1845
-45.51,1844
-45.25,1843
-44.54,1842
-44.49,1841
-44.81,1840
-44.31,1839
-44.2,1838
-43.97,1837
-43.64,1836
-44.4,1835
-44.58,1834
-44.57,1833
-43.93,1832
-42.43,1831
-40.92,1830
-41.9,1829
-42.92,1828
-42.58,1827
-42.22,1826
-42.49,1825
NA,1824
-43.09,1823
-42.39,1822
-42.4,1821
-43.53,1820
-44.73,1819
-44.65,1818
-44.22,1817
-43.33,1816
-42.93,1815
-41.55,1814
-40.09,1813
-39.48,1812
-40.39,1811
-41.5,1810
-42.64,1809
-43.15,1808
-43.45,1807
-44,1806
-44.13,1805
-43.26,1804
-43.27,1803
-43.15,1802
-43.18,1801
-43.64,1800
