d18O (permil),year (AD)
-41.93,1996
-40.3,1995
-41.82,1994
-45.28,1993
-45.33,1992
-44.08,1991
NA,1990
-43.15,1989
-41.93,1988
-45.19,1987
-45.1,1986
-43.76,1985
-44.97,1984
-46.85,1983
-44.13,1982
-43.33,1981
-49.81,1980
-46.22,1979
-39.38,1978
-39.4,1977
-43.47,1976
-46.01,1975
-44.6,1974
-45.16,1973
-44.66,1972
-43.67,1971
-45.26,1970
-43.5,1969
-43.9,1968
-44.56,1967
-46.05,1966
-45.77,1965
NA,1964
-44.33,1963
-43.73,1962
-46.32,1961
-44.41,1960
-42.74,1959
-43.53,1958
-43.84,1957
-44.19,1956
-44.01,1955
-47.22,1954
-44.72,1953
-46.11,1952
-47.88,1951
-48.84,1950
-49.5,1949
-46.03,1948
-44.52,1947
-47.07,1946
-44.71,1945
-45.21,1944
-45.69,1943
-47.49,1942
-45.16,1941
-42.57,1940
-44.03,1939
-43.84,1938
-43.37,1937
-42.8,1936
-44.09,1935
-44.88,1934
-45.51,1933
-45.09,1932
-45.58,1931
-47,1930
