d18O (permil),year (AD)
-53.85,1986
-54.383539345989,1985
-54.5897084219357,1984
-56.2466066013768,1983
-54.5344893886551,1982
-55.2941802723014,1981
-51.8716313365965,1980
-52.3945040203455,1979
-55.8373705239237,1978
-57.1222457328893,1977
-54.8458731602035,1976
-56.7250253974472,1975
-56.9911522536402,1974
-56.3558343984677,1973
-54.8719655817657,1972
-55.0556672811352,1971
-54.830991252946,1970
-54.3878278822571,1969
-53.9472932511145,1968
-54.1581102837895,1967
-54.3248272644681,1966
-56.3779341821841,1965
-57.2043059762888,1964
-55.680486753058,1963
-55.3230409614228,1962
-52.9699181387214,1961
-52.2671681443545,1960
-52.5197090780669,1959
-52.4283512439489,1958
-54.166970962599,1957
-56.8789811269443,1956
-56.8553153488455,1955
-53.1425014408054,1954
-51.849925156157,1953
-53.4488387625637,1952
-56.9080972616886,1951
-57.8171594483221,1950
-55.572327568843,1949
-52.2296509080028,1948
-54.4959601293046,1947
-56.102296145218,1946
-56.7197319062506,1945
-57.1470487122577,1944
-57.5616629339611,1943
-56.7455929475086,1942
-54.3742220350566,1941
-51.7323030913552,1940
-50.9435239767855,1939
-54.3302568419912,1938
-55.6053872113518,1937
-54.6739649163579,1936
-52.6401586918642,1935
-51.602410015718,1934
-54.2222911662662,1933
-56.4279069178875,1932
-57.9258179050716,1931
-58.2034457044007,1930
-57.0034396371106,1929
-54.702509663517,1928
-53.3655772034167,1927
-53.8805052502126,1926
-55.3898673395022,1925
-56.3733943518114,1924
-54.9952015312643,1923
-53.5050619538147,1922
-51.7800592312521,1921
-50.270839268563,1920
-54.2570543091213,1919
-54.6265008548187,1918
-51.5269479557246,1917
-52.2353190420604,1916
-54.1145023522439,1915
-54.9926503894521,1914
-56.6008561775693,1913
-56.8024921321631,1912
-55.3949155360417,1911
-55.2660949913531,1910
-53.1549631991478,1909
-51.1628658504645,1908
-49.6592683431345,1907
-50.9234084268936,1906
-53.8107934871898,1905
-56.2708105223118,1904
-56.4790412092987,1903
-55.5034176275635,1902
-55.657815734282,1901
-57.1904453435957,1900
-55.0716352132003,1899
-53.9012350543098,1898
-55.7419186083418,1897
-55.3713553655764,1896
-52.4000132057973,1895
-50.7016469421263,1894
-52.6509020816516,1893
-54.1931082625427,1892
-54.881535914581,1891
-54.995728427898,1890
-54.7644849418177,1889
-54.7479813356205,1888
-54.7242582784026,1887
-52.7694660971476,1886
-50.6342188258826,1885
-52.5468985491545,1884
-53.1584709125445,1883
-54.4773454261061,1882
-54.377010612001,1881
-54.71,1880
-54.9473260400134,1879
-55.5200652589034,1878
-55.273615780512,1877
-53.0914583388511,1876
-51.4747874643739,1875
-52.7907019432748,1874
-55.5252795526667,1873
-57.3464975245776,1872
-57.9262637393141,1871
-56.5463003283674,1870
-53.6661833564974,1869
-54.0804152158916,1868
-55.663231358429,1867
-52.9237672979626,1866
-52.6263026930208,1865
-53.4221093060616,1864
-54.0790718449019,1863
-54.5938024757669,1862
-55.0761756438993,1861
-55.7457519573037,1860
-56.0463146929263,1859
-56.8057346962957,1858
-55.7447070655225,1857
-53.8660114409856,1856
-55.5101556980105,1855
-58.9052451721757,1854
-59.2562608986614,1853
-58.0669642463668,1852
-56.8062895380652,1851
-57.3942139017455,1850
-56.3055924449608,1849
-56.7532223921781,1848
-56.3321981350107,1847
-53.6312359087912,1846
-53.3624570715813,1845
-52.1579927812136,1844
-52.7118913861128,1843
-54.1138191727782,1842
