d18O (permil),year (AD),depth (cm)
0.166808,1999.5,0.5
0.776633,1996,2.5
1.87119,1991,4.5
1.5304,1985.5,6.5
1.05142,1980.5,8.5
0.408699,1975.5,10.5
-0.755487,1960.5,15.5
1.43686,1946,19.5
1.37726,1941.5,20.5
0.829039,1923.5,23.5
0.807134,1894.5,27.5
0.484343,1872,30.5
0.601938,1863.214,31.5
0.0928123,1845.641,33.5
0.990114,1810.496,37.5
1.04889,1792.923,39.5
1.39814,1740.205,45.5
1.47905,1722.632,47.5
-1.49693,1687.487,51.5
0.694017,1652.342,55.5
-0.527692,1599.624,61.5
0.270782,1582.051,63.5
0.656519,1546.906,67.5
0.438969,1511.76,71.5
1.67849,1494.188,73.5
1.84259,1423.897,81.5
1.93298,1406.324,83.5
0.840541,1336.034,91.5
0.347898,1318.461,93.5
1.13546,1239.387,101.5
1.53102,1230.601,103.5
1.62873,1195.456,107.5
0.999126,1177.883,109.5
0.407858,1125.165,115.5
0.551354,1075.962,121.5
0.23102,1054.875,123.5
-3.00951,1019.729,127.5
0.0196486,984.58,131.5
0.724762,949.43,135.5
2.02427,900.22,141.5
0.834474,865.07,145.5
0.898501,843.98,147.5
-0.757325,773.71,155.5
1.02388,756.14,157.5
