d18O (permil),year (AD)
-33.364398,2001.92455
-34.536396,2001.83515
-35.050716,2001.80335
-35.114726,2001.76765
-35.006832,2001.7371
-34.368956,2001.70655
-33.848375,2001.6708
-34.472762,2001.6398
-34.552767,2001.6093
NA,2001.5751
-34.657668,2001.54455
-36.747122,2001.51295
-37.899357,2001.4772
-37.724628,2001.44665
-37.170649,2001.41615
-36.836635,2001.3804
-36.78632,2001.3492
-36.993405,2001.3187
-37.07563,2001.28445
-36.902442,2001.2539
-36.452725,2001.22255
-35.584783,2001.1868
-34.132696,2001.15625
-33.950557,2001.12575
-34.128334,2001.09
-33.877912,2001.0586
-33.670624,2001.0281
-33.750293,2000.99385
-34.496093,2000.9633
-35.613194,2000.9314
-37.553017,2000.89755
-38.235893,2000.86555
-38.793217,2000.8302
-38.631491,2000.7959
-37.904308,2000.7639
-37.243296,2000.729
-36.894286,2000.697
-36.348251,2000.665
-36.286042,2000.6278
-37.176966,2000.5958
-39.532657,2000.5638
-41.795091,2000.52875
-42.120305,2000.4968
-41.010446,2000.45555
-39.800694,2000.4027
-38.81262,2000.34135
-37.390603,2000.2781
-36.234419,2000.22185
-35.997736,2000.16785
-35.926128,2000.11325
-34.462587,2000.0564
-33.849463,1999.99345
-33.350504,1999.93275
-33.674122,1999.8792
-35.256841,1999.8238
-36.086407,1999.761
-36.278384,1999.6988
-36.565672,1999.6487
-36.721479,1999.5995
-36.627955,1999.5457
-36.619748,1999.49595
-36.613697,1999.45075
-36.640752,1999.40935
-36.715682,1999.3686
-37.073482,1999.32565
-37.237314,1999.2879
-37.003593,1999.24985
-37.154696,1999.206
-37.019317,1999.1633
-36.188425,1999.1212
-34.72068,1999.07825
-33.320018,1999.0405
-33.091079,1999.00275
-33.986615,1998.9598
-35.923428,1998.9168
-37.611229,1998.8738
-38.642305,1998.83085
-37.416268,1998.7931
-34.559415,1998.75535
-33.693327,1998.7124
-35.304664,1998.6694
-36.947545,1998.6268
-34.744887,1998.58385
