d18O (permil),year (AD)
NA,1996
-48.71,1995
-48.15,1994
-48.58,1993
-48.81,1992
-47.48,1991
-47.22,1990
-46.96,1989
-48.15,1988
-50.88,1987
-51.25,1986
-49.04,1985
-44.25,1984
-41.29,1983
NA,1982
-44.54,1981
-44.54,1980
-44.54,1979
-45.09,1978
-48.22,1977
-47.41,1976
-51.3,1975
-50.32,1974
-49.71,1973
-47.98,1972
-52.17,1971
-49.87,1970
-50.47,1969
-50.33,1968
-51.09,1967
-51.5,1966
-49.72,1965
-48.78,1964
-49.91,1963
-50.07,1962
-47.42,1961
-48.09,1960
-44.89,1959
-41.94,1958
-42.45,1957
-45.32,1956
-48.82,1955
-51.15,1954
-49,1953
-47.35,1952
-45.91,1951
-47.11,1950
-48.84,1949
-51.25,1948
-50.9,1947
-49.1,1946
-46.3,1945
-47.84,1944
-50.19,1943
-48.85,1942
-47.23,1941
-47.54,1940
-47.42,1939
-47.03,1938
-47.44,1937
-45.09,1936
-42.55,1935
-47.54,1934
-46.32,1933
-49.95,1932
-49.55,1931
-49.52,1930
-51.9,1929
-50.57,1928
-48.82,1927
-48.95,1926
-49.41,1925
-49.44,1924
-51.41,1923
-51.08,1922
-52.16,1921
-51.68,1920
-49.32,1919
-47.08,1918
-47.41,1917
-47.97,1916
-47.34,1915
-47.75,1914
-48.15,1913
-49.27,1912
-48.77,1911
-49.18,1910
-49.51,1909
-51.08,1908
-52.54,1907
-52.93,1906
-52.5,1905
-52.13,1904
-50.72,1903
-50.82,1902
-51.47,1901
-51.09,1900
-48.81,1899
-47.38,1898
-48.66,1897
