d18O (permil),year (AD)
-39.11,1478
-38.91,1479
-38.07,1480
-36.91,1481
-36.81,1482
-37.73,1483
-37.17,1484
-37.7,1485
-37.59,1486
-37.87,1487
-36.06,1488
-35.54,1489
-35.95,1490
-36.27,1491
-36.36,1492
-37.49,1493
-37.88,1494
-36.7,1495
-36.14,1496
-37.63,1497
-37.01,1498
-36.77,1499
-37.21,1500
-37.57,1501
-37.5,1502
-37.82,1503
-38.1,1504
-36.91,1505
-36.24,1506
-36.2,1507
-36.67,1508
-35.17,1509
-34.71,1510
-37.08,1511
-37.38,1512
-37.99,1513
-36.61,1514
-37.24,1515
-38.54,1516
-39.28,1517
-38.66,1518
-38.01,1519
-37.6,1520
-36.95,1521
-37.13,1522
-37.44,1523
-37.25,1524
-36.87,1525
-36.81,1526
-36.5,1527
-36.54,1528
-37.72,1529
-36.65,1530
-34.95,1531
-36.11,1532
-38.27,1533
-37.78,1534
-36.73,1535
-37.25,1536
-36.46,1537
-36.13,1538
-36.43,1539
-38.67,1540
-37.74,1541
-37.17,1542
-38.03,1543
-37.17,1544
-38.14,1545
-39.16,1546
-37.85,1547
-36.2,1548
-36,1549
-35.95,1550
-36.72,1551
-37.27,1552
-36.98,1553
-36.59,1554
-36.88,1555
-37.76,1556
-37.5,1557
-36.66,1558
-37.31,1559
-36.82,1560
-36.84,1561
-37.34,1562
-37.01,1563
-37.57,1564
-37.01,1565
-36.85,1566
-37.19,1567
-38.78,1568
-37.42,1569
-37.33,1570
-38.64,1571
-36.73,1572
-36.2,1573
-36.18,1574
-35.56,1575
-36.23,1576
-36.48,1577
-36.89,1578
-37.88,1579
-38.36,1580
-38.33,1581
-38.98,1582
-38.11,1583
-37.27,1584
-35.96,1585
-35.52,1586
-35.71,1587
-36.98,1588
-37.44,1589
-37.49,1590
-37.83,1591
-37.67,1592
-37.73,1593
-36.67,1594
-36.75,1595
-35.68,1596
-36.42,1597
-37.7,1598
-37.36,1599
-37.22,1600
-37.61,1601
-37.57,1602
-37.46,1603
-37.8,1604
-37.45,1605
-38.13,1606
-38.15,1607
-37.32,1608
-37.23,1609
-38.02,1610
-37.13,1611
-37.59,1612
-37.72,1613
-36.22,1614
-36.42,1615
-35.61,1616
-35.12,1617
-35.28,1618
-36.2,1619
-36.32,1620
-36.31,1621
-36.59,1622
-37.87,1623
-38.13,1624
-37.99,1625
-37.6,1626
-36.16,1627
-35.34,1628
-36.48,1629
-38,1630
-37.39,1631
-37.13,1632
-37.5,1633
-37.93,1634
-37.05,1635
-36.46,1636
-37.2,1637
-37.9,1638
-38.53,1639
-37.63,1640
-37.24,1641
-37.86,1642
-37.29,1643
-36.82,1644
-36.78,1645
-37.12,1646
-36.46,1647
-36.16,1648
-36.25,1649
-37.45,1650
-38.45,1651
-37.67,1652
-37.42,1653
-37.48,1654
-38.09,1655
-36.04,1656
-35.43,1657
-36.53,1658
-36.13,1659
-37.31,1660
-37.78,1661
-37.29,1662
-35.72,1663
-35.93,1664
-37.37,1665
-36.73,1666
-36.99,1667
-36.8,1668
-38.73,1669
-39.11,1670
-37.22,1671
-36.1,1672
-37.19,1673
-37.61,1674
-37.69,1675
-36.94,1676
-37.23,1677
-37.62,1678
-37.18,1679
-36.1,1680
-37.32,1681
-36.57,1682
-36.86,1683
-38.33,1684
-38.3,1685
-37.78,1686
-37.45,1687
-36.43,1688
-37.39,1689
-37.9,1690
-36.83,1691
-37.54,1692
-37.5,1693
-38.6,1694
-38.59,1695
-38.36,1696
-37.5,1697
-38.03,1698
-36.53,1699
-37.85,1700
-36.48,1701
-36.49,1702
-38.67,1703
-38.34,1704
-37.19,1705
-37.13,1706
-36.62,1707
-35.49,1708
-35.99,1709
-35.6,1710
-35.98,1711
-37.65,1712
-37.22,1713
-37.11,1714
-37.49,1715
-37.42,1716
-36.4,1717
-36.68,1718
-36.78,1719
-38.36,1720
-38.44,1721
-37.05,1722
-36.53,1723
-36.05,1724
