d18O (permil),year (AD),depth (cm)
-4.008,1638.3,NA
-3.977,1639.3,NA
-3.853,1640.3,NA
-4.113,1641.3,NA
-3.913,1642.3,NA
-4.015,1643.3,NA
-4.077,1644.3,NA
-4.069,1645.3,NA
-4.276,1646.3,NA
-4.176,1647.3,NA
-4.048,1648.3,NA
-4.055,1649.3,NA
-4.131,1650.3,NA
-3.992,1651.3,NA
-4.042,1652.3,NA
-3.997,1653.3,NA
-4.229,1654.3,NA
-4.234,1655.3,NA
-4.051,1656.3,NA
-3.87,1657.3,NA
-4.13,1658.3,NA
-4.011,1659.3,NA
-3.979,1659.3,NA
-3.995,1660.3,NA
-4.081,1660.3,NA
-4.174,1661.3,NA
-4.273,1661.3,NA
-4.212,1662.3,NA
-4.247,1662.3,NA
-4.138,1663.3,NA
-4.102,1663.3,NA
-4.008,1664.3,NA
-4.077,1664.3,NA
-3.93,1665.3,NA
-3.838,1665.3,NA
-4.076,1666.3,NA
-3.849,1667.3,NA
-4.019,1668.3,NA
-4.074,1669.3,NA
-4.097,1670.3,NA
-4.097,1671.3,NA
-4.051,1672.3,NA
-4.09,1673.3,NA
-4.032,1674.3,NA
-3.84,1675.3,NA
-3.935,1676.3,NA
-4.073,1677.3,NA
-4.23,1678.3,NA
-3.981,1679.3,NA
-3.957,1680.3,NA
-3.818,1681.3,NA
-4.044,1682.3,NA
-4.201,1683.3,NA
-3.84,1684.3,NA
-4.055,1685.3,NA
-4.126,1686.3,NA
-4.051,1687.3,NA
-3.907,1688.3,NA
-3.928,1689.3,NA
-4.284,1690.3,NA
-4.028,1691.3,NA
-3.999,1692.3,NA
-4.117,1693.3,NA
-4.067,1694.3,NA
-4.039,1695.3,NA
-4.037,1696.3,NA
-4.216,1697.3,NA
-4.171,1698.3,NA
-4.119,1699.3,NA
-4.091,1700.3,NA
-4.134,1701.3,NA
-4.075,1702.3,NA
-3.968,1703.3,NA
-4.071,1704.3,NA
-4.228,1705.3,NA
-4.123,1706.3,NA
-4.163,1707.3,NA
-4.181,1708.3,NA
-4.288,1709.3,NA
-4.367,1710.3,NA
-4.114,1714.3,NA
-4.135,1715.3,NA
-4.149,1716.3,NA
-4.015,1717.3,NA
-3.854,1718.3,NA
-4.133,1719.3,NA
-4.255,1720.3,NA
-4.24,1721.3,NA
-4.076,1722.3,NA
-4.217,1723.3,NA
-4.388,1724.3,NA
-4.195,1725.3,NA
-4.203,1726.3,NA
-4.246,1727.3,NA
-4.143,1728.3,NA
-4.088,1729.3,NA
-3.689,1730.3,NA
-4.219,1731.3,NA
-4.084,1732.3,NA
-4.084,1733.3,NA
-4.281,1734.3,NA
-3.93,1735.3,NA
-4.221,1736.3,NA
-4.171,1737.3,NA
-4.204,1738.3,NA
-4.248,1739.3,NA
-4.202,1740.3,NA
-4.225,1741.3,NA
-4.141,1742.3,NA
-4.165,1744.3,NA
-4.065,1745.3,NA
-4.223,1746.3,NA
-4.098,1747.3,NA
-4.145,1748.3,NA
-4.155,1749.3,NA
-4.178,1750.3,NA
-4.056,1751.3,NA
-4.153,1752.3,NA
-3.978,1753.3,NA
-4.313,1754.3,NA
-4.241,1755.3,NA
-4.262,1756.3,NA
-4.217,1758.3,NA
-4.089,1759.3,NA
-4.253,1760.3,NA
-4.051,1761.3,NA
-4.167,1762.3,NA
-4.417,1763.3,NA
-4.273,1764.3,NA
-4.164,1765.3,NA
-4.094,1766.3,NA
-4.17,1767.3,NA
-3.996,1768.3,NA
-4.076,1769.3,NA
-4.14,1770.3,NA
-3.996,1771.3,NA
-4.101,1772.3,NA
-4.17,1773.3,NA
-4.262,1774.3,NA
-4.294,1775.3,NA
-4.191,1776.3,NA
-4.232,1777.3,NA
-4.151,1778.3,NA
-4.091,1779.3,NA
-4.107,1780.3,NA
-4.272,1781.3,NA
-4.344,1782.3,NA
-4.27,1783.3,NA
-4.275,1784.3,NA
-4.144,1785.3,NA
-4.222,1786.3,NA
-4.186,1787.3,NA
-4.135,1788.3,NA
-3.952,1789.3,NA
-4.237,1790.3,NA
-4.429,1791.3,NA
-4.244,1792.3,NA
-4.301,1793.3,NA
-4.224,1794.3,NA
-4.343,1795.3,NA
-4.299,1796.3,NA
-4.187,1797.3,NA
-4.38,1798.3,NA
-4.272,1799.3,NA
-4.363,1800.3,NA
-4.375,1801.3,NA
-4.225,1802.3,NA
-4.109,1803.3,NA
-4.202,1804.3,NA
-4.172,1805.3,NA
-4.133,1806.3,NA
-4.079,1807.3,NA
-4.27,1808.3,NA
-3.995,1809.3,NA
-4.222,1810.3,NA
-4.027,1811.3,NA
-4.182,1812.3,NA
-4.221,1813.3,NA
-4.104,1814.3,NA
-4.09,1815.3,NA
-4.333,1816.3,NA
-4.364,1817.3,NA
-4.501,1818.3,NA
-4.406,1819.3,NA
-4.333,1820.3,NA
-4.163,1821.3,NA
-4.433,1822.3,NA
-4.205,1823.3,NA
-4.423,1824.3,NA
-4.157,1825.3,NA
-4.473,1826.3,NA
-4.179,1827.3,NA
-4.507,1828.3,NA
-4.343,1829.3,NA
-4.43,1830.3,NA
-4.326,1831.3,NA
-4.285,1832.3,NA
-4.163,1833.3,NA
-4.264,1834.3,NA
-4.051,1835.3,NA
-4.233,1836.3,NA
-4.144,1837.3,NA
-4.214,1838.3,NA
-4.259,1839.3,NA
-4.298,1840.3,NA
-4.155,1841.3,NA
-4.43,1842.3,NA
-4.098,1843.3,NA
-4.377,1844.3,NA
-4.207,1845.3,NA
-4.251,1846.3,NA
-4.334,1849.3,NA
-4.365,1850.3,NA
-4.167,1851.3,NA
-4.345,1852.3,NA
-4.123,1853.3,NA
-4.194,1854.3,NA
-4.112,1855.3,NA
-4,1856.3,NA
-4.204,1857.3,NA
-4.176,1858.3,NA
-4.147,1859.3,NA
-4.157,1860.3,NA
-4.157,1861.3,NA
-4.259,1862.3,NA
-4.206,1863.3,NA
-4.133,1864.3,NA
-4.121,1865.3,NA
-3.98,1866.3,NA
-4.165,1867.3,NA
-4.272,1868.3,NA
-4.226,1869.3,NA
-4.381,1870.3,NA
-4.331,1871.3,NA
-4.305,1872.3,NA
-4.42,1873.3,NA
-4.256,1874.3,NA
-4.494,1875.3,NA
-4.29,1876.3,NA
-4.35,1877.3,NA
-4.176,1878.3,NA
-4.359,1879.3,NA
-4.254,1881.3,NA
-4.322,1882.3,NA
-4.058,1883.3,NA
-4.356,1884.3,NA
-4.187,1885.3,NA
-4.197,1886.3,NA
-4.288,1887.3,NA
-4.33,1888.3,NA
-4.303,1889.3,NA
-4.258,1890.3,NA
