d18O (permil),year (AD)
-54.32,1467.20875064
-54.56,1461.85072184
-53.06,1456.7067125
-53.4,1452.67466354
-53.22,1448.861536
-54.81,1445.94228434
-52.89,1441.22047256
-54.2,1436.4911285
-54.91,1432.88276306
-55.31,1429.27002514
-55.02,1425.65291474
-55.72,1422.25790264
-57.55,1420.6722485
-57.26,1416.59100914
-56.65,1410.23141506
-56.96,1407.0465965
-54.67,1402.26309176
-54.22,1397.70037016
-54.63,1393.81668514
-55.65,1389.928064
-54.02,1385.80532024
-53.94,1382.36547314
-53.1,1378.92178304
-52.8,1370.87156114
-57.02,1364.87785186
-57.4,1360.49053184
-56.1,1355.86563904
-56.71,1353.78220834
-53.64,1350.07491554
-53.19,1346.36325026
-57.28,1342.41481496
-56.01,1335.90074936
-54.74,1335.43494656
-53.08,1331.0064125
-52.02,1327.505846
-54.08,1322.13084674
-55.5,1319.55700096
-56.86,1315.809536
-55.78,1312.05769856
-56.43,1308.30148864
-55.92,1303.12956056
-55.89,1296.77089586
-56.14,1293.23292416
-56.11,1289.69110946
-55.11,1286.3819485
-55.92,1282.12239394
-54.76,1278.33147746
-54.47,1275.24813824
-54.52,1271.21172386
-55.67,1267.4082365
-54.96,1263.838496
-55.26,1259.78814434
-56.43,1255.73285656
-56.85,1251.911606
-57.17,1245.9321485
-56.66,1241.62032914
-56.48,1236.3428125
-53.71,1230.81656984
-54.54,1225.522144
-54.55,1219.73697856
-54.65,1216.84070656
-55.59,1211.52448664
-57.25,1207.65295256
-55.74,1204.26177344
-55.6,1200.38204096
-55.25,1196.01211544
-54.82,1192.12309144
-54.11,1187.74271296
-54.07,1178.72122274
-55.64,1173.10148416
-55.7,1171.87860626
-55.96,1167.71762744
-54.07,1163.5517125
-54.13,1159.62634226
-55.53,1157.17076546
-55.68,1152.25448786
-56.19,1147.33137826
-54.47,1142.648096
-56.15,1138.9464125
-57.04,1134.99371426
-57.65,1130.54170226
-57.26,1126.5797125
-56.38,1122.61335026
-55.76,1118.14596626
-56.73,1113.92168896
-55.56,1110.4391659999999
-53.63,1104.95986624
-55.76,1099.97151104
-55.08,1097.974256
-53.29,1093.97646656
-53.99,1089.97430464
-55.36,1085.96777024
-56.73,1081.45519256
-55.34,1076.93708096
-54.99,1072.66489426
-55.7,1068.63950354
-57.08,1064.60974034
-54.67,1060.57560466
-54.51,1055.274166
-54.61,1047.687616
-55.82,1042.36788466
-55.87,1036.78675394
-54.43,1035.26319266
-54.94,1030.94309656
-54.12,1026.87261464
-55.45,1022.79776024
-55.1,1015.9115285
-53.23,1009.26857426
-55.23,1006.9664
-55,1002.87022976
-54.55,998.76968704
-54.7,996.46121026
-54.93,992.8674965
-55.65,988.24208834
-54.57,983.61114626
-55.08,976.138544
-55.2,970.976656
-56.12,968.65157746
-55.99,963.99726994
-56.56,958.56025024
-55.87,951.81826616
-56.96,945.32470066
-56.01,942.72428546
-54.8,937.51833106
-55.39,932.56634624
-55.55,927.34706944
-55.55,922.12096064
-54.23,916.36435
-56.33,911.91039794
-57.32,907.97634104
-56.88,903.2504
-56.64,899.04491776
-55.98,896.94053696
-55.28,892.99187666
-54.86,889.30299314
-55.25,884.29129664
-55.78,880.06613824
-52.29,875.5721165
-53.35,871.33793986
-53.67,867.09939074
-53.67,862.85646914
-54.53,858.343574
-55.04,854.09163416
-54.25,849.83532184
-55.24,845.57463704
-55.33,840.77614016
-53.24,835.97210936
-53.19,833.0335885
-54.98,825.54439154
-53.98,820.45481024
-54.25,815.627414
-53.51,811.6003565
-55.28,807.30059266
-55.53,801.91973906
-53.38,797.61013714
-54.24,794.105366
-56.47,790.0578125
-55.64,785.73618626
-54.19,780.86913026
-56.42,773.55817016
-55.9,767.32049426
-54.28,762.9759125
-56.38,758.62695826
-55.72,753.72915826
-53.89,749.09837696
-54.97,744.46265954
-53.79,740.36822144
-55.82,734.356094
-55.49,726.69233944
-54.68,721.75856896
-53.26,716.81926456
-53.99,712.97375744
-56.06,707.74950034
-54.6,703.34534354
-54.34,698.38544066
-55.58,694.24796096
-55.97,689.27791256
-54.58,684.30233024
-53.1,679.59808786
-55.26,674.88890936
-57.25,669.6198685
-56.11,665.455744
-55.9,660.45372184
-56.73,655.44616576
-54.12,643.74034744
-54.58,639.27306296
-54.8,635.08101266
-56.7,630.6052565
-55.43,625.0044125
-55.22,620.799296
-54.8,616.5903365
-54.54,611.53451234
-54.97,607.03580066
-56.49,603.9404
-55.22,599.15253394
-54.09,594.35973176
-54.43,590.12668946
-54.92,585.6072085
-52.9,580.80046904
-53.55,575.98879346
-56.21,570.038144
-55.24,566.06685976000006
-55.14,560.95600384
-54.98,555.839614
-54.26,551.00238674
-53.64,545.8752365
-53.6,541.02784664
-54.51,536.17552066
-55.14,532.74737746
-56.22,527.314454
-56.02,521.87536466
-54.56,517.2902965
-55.46,513.27477506
-56.34,507.245216
-54.15,501.495776
-53.21,497.1792125
-55.61,492.858806
-55.9,487.95769954
-55.38,483.05165696
-54.48,478.429696
-54.61,473.51407154
-56.48,468.3039125
-56.59,463.957886
-55.21,458.73758144
-55.52,453.8022125
-56.11,448.86190744
-56.7,443.625616
-54.87,438.09241586
-52.78,433.71974456
-55.33,428.75940466
-55.72,423.79412864
