d18O (permil),year (AD),depth (cm)
-5.27,1890.76,2.91
-5.38,1889.59,2.94
-5.79,1889.2,2.95
-5.44,1888.42,2.97
-5.96,1887.26,3
-6.22,1886.09,3.03
-4.94,1885.31,3.05
-5.72,1884.92,3.06
-4.77,1883.76,3.09
-4.72,1883.37,3.1
-5.11,1882.59,3.12
-4.82,1881.42,3.15
-4.75,1880.26,3.18
-5.23,1879.48,3.2
-5.21,1877.53,3.25
-5.12,1875.58,3.3
-5.11,1873.64,3.35
-4.72,1871.69,3.4
-4.08,1869.75,3.45
-4.04,1867.8,3.5
-4.4,1865.86,3.55
-4.53,1863.91,3.6
-4.75,1861.96,3.65
-4.93,1860.02,3.7
-5.07,1858.07,3.75
-5.42,1856.13,3.8
-5.35,1854.18,3.85
-5.7,1852.24,3.9
-5.21,1848.34,4
-5.09,1844.45,4.1
-5.01,1842.51,4.15
-5.23,1840.56,4.2
-5.18,1838.62,4.25
-6,1836.67,4.3
-6.05,1832.78,4.4
-5.5,1828.89,4.5
-5.36,1825,4.6
-6.26,1821.1,4.7
-6.51,1817.21,4.8
-5.79,1815.27,4.85
-5.17,1813.32,4.9
-5.35,1811.38,4.95
-5.76,1809.43,5
-6.3,1805.54,5.1
-6.67,1801.65,5.2
-5.85,1797.76,5.3
-5.44,1793.86,5.4
-6.2,1789.97,5.5
-6.22,1788.03,5.55
-6.3,1786.08,5.6
-6.42,1784.14,5.65
-6.81,1782.19,5.7
-6.94,1780.24,5.75
-6.91,1778.3,5.8
-6.65,1776.35,5.85
-6.16,1774.41,5.9
-6.15,1772.46,5.95
-6.41,1770.52,6
-5.96,1768.57,6.05
-5.3,1766.62,6.1
-6.33,1764.68,6.15
-6.68,1762.73,6.2
-4.92,1760.79,6.25
-4.8,1758.84,6.3
-5.15,1754.95,6.4
-5.32,1751.06,6.5
-5.32,1747.17,6.6
-4.77,1743.28,6.7
-4.4,1739.38,6.8
-4.99,1731.6,7
-5.19,1727.71,7.1
-5.28,1723.82,7.2
-5.41,1719.93,7.3
-4.98,1716.04,7.4
-4.38,1708.25,7.6
-4.96,1704.36,7.7
-5.47,1700.47,7.8
-5.71,1696.58,7.9
-5.4,1692.69,8
-4.4,1684.91,8.2
-4.75,1681.01,8.3
-4.71,1677.12,8.4
-4.18,1669.34,8.6
-4.84,1665.45,8.7
-4.9,1661.56,8.8
-5.49,1657.67,8.9
-6.08,1653.77,9
-5.08,1649.88,9.1
-4.24,1645.99,9.2
-4.87,1642.1,9.3
-4.02,1638.21,9.4
-4.92,1634.32,9.5
-4.47,1630.43,9.6
-3.73,1626.53,9.7
-4.68,1622.64,9.8
-4.61,1618.75,9.9
-4.78,1614.86,10
-4.81,1610.97,10.1
-4.05,1607.08,10.2
-5.26,1603.19,10.3
-4.27,1599.29,10.4
-5.12,1595.4,10.5
-4.73,1591.51,10.6
-5.24,1587.62,10.7
-4.94,1583.73,10.8
-5.58,1579.84,10.9
-5.78,1575.95,11
-5.12,1572.05,11.1
-5.35,1568.16,11.2
-5.44,1567.03,11.3
-5.33,1562.97,11.4
-5.11,1558.91,11.5
-5.53,1554.84,11.6
-5.65,1550.78,11.7
-5.34,1546.71,11.8
-5.47,1542.65,11.9
-5.86,1538.58,12
-6.37,1534.52,12.1
-5.52,1530.46,12.2
-5.92,1522.33,12.4
-5.58,1518.26,12.5
-5.18,1514.2,12.6
-5.49,1510.13,12.7
-5.48,1506.07,12.8
-5.56,1502.01,12.9
-5.25,1497.94,13
-5,1493.88,13.1
-5.48,1489.81,13.2
-4.43,1485.75,13.3
-4.27,1481.68,13.4
-4.87,1477.62,13.5
-5.29,1473.56,13.6
-5.46,1469.49,13.7
-5.27,1465.43,13.8
-4.59,1457.3,14
-4.72,1453.23,14.1
-4.53,1449.17,14.2
-4.53,1445.11,14.3
-4.84,1441.04,14.4
-4.91,1436.98,14.5
-4.9,1432.91,14.6
-5.2,1428.85,14.7
-5.04,1424.78,14.8
-5.01,1420.72,14.9
-5.1,1416.66,15
-5,1412.59,15.1
-4.97,1408.53,15.2
-4.25,1404.46,15.3
-4.84,1400.4,15.4
-4.82,1396.33,15.5
-5.27,1392.27,15.6
-5.76,1388.2,15.7
-4.24,1384.14,15.8
-4.73,1380.08,15.9
-4.89,1376.01,16
-5.29,1371.95,16.1
-5.06,1367.88,16.2
-5.31,1363.82,16.3
-5.18,1359.75,16.4
-5.13,1355.69,16.5
-4.98,1351.63,16.6
-4.27,1347.56,16.7
-4.55,1343.5,16.8
-4.91,1340.48,16.9
-5.77,1336.53,17
-4.63,1332.58,17.1
-5.17,1328.64,17.2
-5.84,1324.69,17.3
-5.94,1320.74,17.4
-5.71,1316.8,17.5
-6.03,1312.85,17.6
-4.97,1308.9,17.7
-4.56,1304.96,17.8
-4.89,1301.01,17.9
-5.2,1297.07,18
-5.48,1293.12,18.1
-5.67,1289.17,18.2
-4.81,1285.23,18.3
-5.43,1281.28,18.4
-4.9,1277.33,18.5
-4.86,1273.39,18.6
-6.3,1269.44,18.7
-5.51,1265.5,18.8
-5.59,1261.55,18.9
-4.87,1257.6,19
-5.7,1253.66,19.1
-5.18,1249.71,19.2
-5,1245.76,19.3
-5,1241.82,19.4
-5.54,1237.87,19.5
-5.03,1233.93,19.6
-5.38,1229.98,19.7
-4.7,1226.03,19.8
-5.49,1222.09,19.9
-5.16,1218.14,20
-5.44,1214.19,20.1
-5.3,1210.25,20.2
-6.25,1206.3,20.3
-5.31,1202.35,20.4
-5.52,1198.41,20.5
-5,1194.46,20.6
-5.41,1190.52,20.7
-4.54,1186.57,20.8
-4.48,1182.62,20.9
-5.56,1178.68,21
-4.69,1174.73,21.1
-4.51,1170.78,21.2
-3.77,1166.84,21.3
-4.46,1162.89,21.4
-4.44,1158.95,21.5
-5.22,1155,21.6
-4.52,1151.05,21.7
-5.83,1147.11,21.8
-5.8,1143.16,21.9
-5.24,1139.21,22
-4.99,1135.27,22.1
-5.48,1131.32,22.2
-5.65,1127.38,22.3
-5.07,1123.43,22.4
-5.1,1119.48,22.5
-5.18,1115.54,22.6
-5.78,1111.59,22.7
-5.93,1107.64,22.8
-5.84,1103.7,22.9
-6.09,1099.75,23
-5.75,1095.8,23.1
-4.65,1091.86,23.2
-4.45,1087.91,23.3
-5.04,1083.97,23.4
-5.53,1080.02,23.5
-4.79,1076.07,23.6
-4.89,1072.13,23.7
-5.31,1068.18,23.8
-4.1,1064.23,23.9
-4.96,1060.29,24
-4.6,1056.34,24.1
-4.18,1052.4,24.2
-4.78,1048.45,24.3
-4.54,1044.5,24.4
-5.72,1040.56,24.5
-5.27,1036.61,24.6
-4.27,1032.66,24.7
-4.88,1028.72,24.8
-4.68,1024.77,24.9
-4.14,1020.83,25
-4.5,1016.88,25.1
-4.52,1012.93,25.2
-4.79,1008.99,25.3
-4.85,1005.97,25.4
-5.45,1003.05,25.5
-5.55,1000.12,25.6
-5.56,997.2,25.7
-5.76,994.28,25.8
-5.78,991.36,25.9
-5.49,988.44,26
-5.42,985.52,26.1
-5.26,982.6,26.2
-5.36,979.68,26.3
-4.9,976.76,26.4
-4.91,973.84,26.5
-4.89,970.91,26.6
-5.39,967.99,26.7
-5.16,965.07,26.8
-5.5,962.15,26.9
-5.65,959.23,27
-5.66,956.31,27.1
-6,953.39,27.2
-6.06,950.47,27.3
-6.17,949.59,27.33
-6.09,948.72,27.36
-5.13,947.55,27.4
-4.95,946.09,27.45
-5.16,945.21,27.48
-5.18,944.63,27.5
-5.11,944.34,27.51
-4.84,943.46,27.54
-4.64,942.58,27.57
-5.02,941.7,27.6
-4.95,940.82,27.63
-4.75,939.95,27.66
-4.68,939.07,27.69
-4.45,938.78,27.7
-3.71,938.2,27.72
-3.17,937.32,27.75
-3.18,936.44,27.78
-3.37,935.86,27.8
-3.27,935.57,27.81
-3.08,934.69,27.84
-3.32,933.82,27.87
-3.6,932.94,27.9
-3.89,932.06,27.93
-4.08,931.19,27.96
-3.64,930.31,27.99
-3.92,930.02,28
-4.04,929.44,28.02
-4.38,928.56,28.05
-3.78,927.68,28.08
-4.13,927.1,28.1
-4.73,926.81,28.11
-4.3,925.93,28.14
-3.48,925.06,28.17
-3.67,924.18,28.2
-4.09,923.3,28.23
-4.02,922.43,28.26
-3.77,921.55,28.29
-3.98,921.26,28.3
-4.04,920.68,28.32
-3.67,919.8,28.35
-5.14,918.92,28.38
-4.51,918.34,28.4
-4.72,918.05,28.41
-4.14,917.17,28.44
-4.76,916.3,28.47
-5.33,915.42,28.5
-5.66,914.54,28.53
-5.04,913.66,28.56
-4.86,912.78,28.59
-4.09,912.49,28.6
-4.5,911.91,28.62
-3.94,911.03,28.65
-3.57,910.15,28.68
-3.39,909.57,28.7
-3.67,909.28,28.71
-4.31,908.4,28.74
-4.88,907.53,28.77
-4.93,906.65,28.8
-4.92,905.77,28.83
-4.65,904.02,28.89
-5.01,903.73,28.9
-5.03,903.15,28.92
-4.59,902.27,28.95
-4.18,900.81,29
-3.71,900.52,29.01
NA,899.64,29.04
-3.73,898.77,29.07
-4.05,897.89,29.1
-3.66,897.01,29.13
-3.7,896.14,29.16
-3.2,895.26,29.19
-3.68,894.97,29.2
-3.26,894.39,29.22
-3.94,893.51,29.25
-3.86,892.05,29.3
-4.35,891.76,29.31
NA,890.88,29.34
-4.98,889.13,29.4
-4.23,887.38,29.46
-4.74,886.21,29.5
-5,885.62,29.52
-4.74,883.87,29.58
-4.31,883.28,29.6
-4.42,882.11,29.64
-5.32,881.24,29.67
-5.09,880.36,29.7
-5.38,879.48,29.73
-5.64,878.61,29.76
-6.6,877.73,29.79
-5.88,877.44,29.8
-5.52,874.52,29.9
-5.18,871.6,30
-5.06,870.72,30.03
-4.8,869.85,30.06
-4.52,868.97,30.09
-4.46,868.68,30.1
-4.82,868.1,30.12
-4.42,867.22,30.15
-4.73,866.34,30.18
-4.72,865.76,30.2
-4.61,865.47,30.21
-4.46,864.59,30.24
-4.3,863.72,30.27
-4.24,862.84,30.3
-4.52,861.96,30.33
-4.63,861.09,30.36
-4.69,860.21,30.39
-4.63,859.92,30.4
NA,859.34,30.42
-4.14,858.46,30.45
-4.02,857.58,30.48
-3.65,857,30.5
-3.94,856.71,30.51
-3.77,855.83,30.54
-4.03,854.95,30.57
-4.86,854.07,30.6
-5.01,853.19,30.63
-4.74,852.32,30.66
-4.68,851.44,30.69
NA,851.15,30.7
-4.78,850.57,30.72
NA,849.69,30.75
-5.3,848.81,30.78
-4.7,848.23,30.8
-5.73,847.94,30.81
-5.39,847.06,30.84
-4.95,846.19,30.87
-4.83,845.31,30.9
-5.1,844.43,30.93
-4.86,843.56,30.96
-3.53,842.39,31
-4.22,840.93,31.05
-4.34,840.05,31.08
-4.96,839.47,31.1
-4.81,839.18,31.11
-5.23,838.3,31.14
-4.3,837.43,31.17
-4.29,836.55,31.2
-3.36,834.8,31.26
-3.72,833.92,31.29
-4.14,833.63,31.3
-3.69,833.05,31.32
-3.3,832.17,31.35
-3.38,831.29,31.38
-3.64,830.71,31.4
-3.51,830.42,31.41
-3.13,829.54,31.44
-3.75,828.67,31.47
-3.53,827.79,31.5
-3.23,826.91,31.53
-3.48,826.03,31.56
-3.94,825.15,31.59
-4.38,824.86,31.6
-4.7,824.28,31.62
-3.87,823.4,31.65
-4.19,822.52,31.68
-3.93,821.94,31.7
-4.1,821.65,31.71
-4.48,820.77,31.74
-4.42,819.9,31.77
-4.07,819.02,31.8
-4.68,818.14,31.83
-4.64,817.27,31.86
-5.03,816.39,31.89
-5.2,816.1,31.9
-5.31,815.52,31.92
-4.89,814.64,31.95
-5.27,813.76,31.98
-4.97,813.18,32
-5.14,812.89,32.01
-5.24,812.01,32.04
-4.42,811.14,32.07
-4.47,810.26,32.1
-4.52,809.38,32.13
-4.02,808.51,32.16
-4.15,807.63,32.19
-3.95,807.34,32.2
-4.1,806.76,32.22
NA,805.88,32.25
-4.6,804.42,32.3
-4.64,801.5,32.4
-5.24,798.58,32.5
-5.32,795.65,32.6
-4.29,792.73,32.7
-5.43,789.81,32.8
-4.36,786.89,32.9
-4.84,783.97,33
-5.21,780.95,33.1
-5.11,778.59,33.2
-5.12,776.22,33.3
-5.16,773.86,33.4
-4.02,771.49,33.5
-4.42,769.13,33.6
-4.91,766.76,33.7
-4.71,764.4,33.8
-4.92,762.04,33.9
-5.24,759.67,34
-4.52,757.31,34.1
-4.81,754.94,34.2
-5.1,752.58,34.3
-5.36,750.22,34.4
-4.39,747.85,34.5
-4.88,745.49,34.6
-4.71,743.12,34.7
-5.19,740.76,34.8
-4.21,738.39,34.9
-4.56,736.03,35
-5.35,733.67,35.1
-4.21,731.3,35.2
-5.39,728.94,35.3
-5.84,726.57,35.4
-6.06,724.21,35.5
-5.51,721.84,35.6
-5.65,719.48,35.7
-4.62,717.12,35.8
-3.97,714.75,35.9
-4.62,712.39,36
-5.33,710.02,36.1
-4.38,707.66,36.2
-5.09,705.3,36.3
-5.35,702.93,36.4
-4.33,698.2,36.6
-4.95,695.84,36.7
-5.21,693.47,36.8
-4.78,691.11,36.9
-5.66,688.75,37
-5.03,684.02,37.2
-4.44,681.65,37.3
-5.04,679.29,37.4
-6.24,676.93,37.5
-5.39,674.56,37.6
-4.56,672.2,37.7
-5.13,669.83,37.8
-4.27,668.65,37.85
-3.64,667.47,37.9
-2.46,666.29,37.95
-2.7,665.1,38
-2.93,663.92,38.05
-3.19,662.74,38.1
-3.31,661.56,38.15
-3.79,660.38,38.2
-4.51,659.19,38.25
-5.05,658.01,38.3
-3.54,656.83,38.35
-4.95,655.65,38.4
-5.1,654.47,38.45
-4.8,653.28,38.5
-5.02,652.1,38.55
-3.93,650.92,38.6
-4.08,649.74,38.65
-4.86,648.55,38.7
-5.6,647.37,38.75
-5.15,646.19,38.8
-4.85,643.83,38.9
-5.09,641.46,39
-4.24,639.1,39.1
-5.06,636.73,39.2
-4.12,634.37,39.3
-5.05,629.64,39.5
-4.99,627.28,39.6
-5.43,624.91,39.7
-5.11,622.55,39.8
-4.36,620.18,39.9
-4.51,617.82,40
-4.63,615.46,40.1
-4.34,613.09,40.2
-4.29,610.73,40.3
-5.37,608.36,40.4
-4.85,606,40.5
-4.25,603.63,40.6
-5.36,601.27,40.7
-4.93,598.91,40.8
-4.66,596.54,40.9
-5.45,594.18,41
-4.34,591.81,41.1
-5.32,589.45,41.2
-6.39,587.09,41.3
-6.23,584.72,41.4
-5.27,582.36,41.5
-5.65,579.99,41.6
-5.12,577.63,41.7
-6.31,572.9,41.9
-6.16,570.54,42
-4.4,568.17,42.1
-5.66,565.81,42.2
-5.37,563.44,42.3
-4.75,561.08,42.4
-4.43,558.72,42.5
-5.15,556.35,42.6
-5.3,553.99,42.7
-5.8,551.62,42.8
-6.6,549.26,42.9
-5.92,546.89,43
-6.03,544.53,43.1
-4.48,542.17,43.2
-4.41,539.8,43.3
-3.98,537.44,43.4
-3.18,535.07,43.5
-4.09,532.71,43.6
-4.23,530.34,43.7
-4.13,527.98,43.8
-4.64,525.62,43.9
-5.48,523.25,44
-4.51,520.89,44.1
-4.55,516.16,44.3
-3.69,513.8,44.4
-3.54,511.43,44.5
-2.55,509.07,44.6
-3.54,506.7,44.7
-3.64,504.34,44.8
-4.27,501.97,44.9
-5.09,499.61,45
-4.92,497.25,45.1
-4.62,494.88,45.2
-5.17,492.52,45.3
-4.47,490.15,45.4
-3.72,487.79,45.5
-3.15,487.08,45.53
