d18O (permil),year (AD),depth (cm)
-5.16,NA,415.2
-4.83,NA,418.4
-5.54,NA,421.6
-5.53,NA,424.8
-5.9,NA,428
-5.66,NA,431.2
-5.19,NA,434.4
-5,NA,437.6
-5.38,NA,440.8
-5.45,NA,444
-5.25,NA,447.2
-5.02,NA,450.4
-4.96,NA,453.6
-5.21,NA,456.8
-5.55,NA,460
-5.39,NA,463.2
-5.43,NA,466.4
-5.36,NA,469.6
-5.23,NA,472.8
-5.24,NA,476
-5.17,NA,479.2
-5.17,NA,482.4
-5.04,NA,485.6
-5.11,NA,488.8
-5.1,NA,492
-5.41,NA,495.2
-5.42,NA,498.4
-5.35,NA,501.6
-5.39,NA,504.8
-5.56,NA,508
-5.62,NA,511.2
-5.32,NA,514.4
-5.29,NA,517.6
-5.61,NA,520.8
-5.68,NA,524
NA,NA,527.2
-5.49,NA,530.4
-5.37,NA,533.6
-5.39,NA,536.8
-5.65,NA,540
-5.6,NA,543.2
-5.51,NA,546.4
-5.32,NA,549.6
-5.36,NA,552.8
-5.21,NA,556
-5.36,NA,559.2
-5.71,NA,562.4
NA,NA,565.6
-5.69,NA,568.8
-5.48,NA,572
-5.27,NA,575.2
-5.32,NA,578.4
-5.6,NA,581.6
-5.51,NA,584.8
-5.62,NA,588
-5.3,NA,591.2
-5.12,NA,594.4
-5.15,NA,597.6
-5.79,NA,600.8
-5.61,NA,604
-5.61,NA,607.2
-5.49,NA,610.4
-5.29,NA,613.6
-5.82,NA,616.8
-5.56,NA,620
-5.63,NA,623.2
-5.34,NA,623.2
NA,NA,626.4
-5.59,NA,629.6
-5.63,NA,632.8
-5.49,NA,636
NA,NA,639.2
-5.18,NA,642.4
-5.34,NA,645.6
-5.54,NA,648.8
-5.46,NA,652
-5.28,NA,655.2
-5.13,NA,658.4
-5.24,NA,661.6
-5.42,NA,677.6
-5.16,NA,680.8
-5.34,NA,684
-5.6,NA,687.2
-5.59,NA,690.4
-5.49,NA,693.6
-5.51,NA,696.8
-5.31,NA,700
-5.38,NA,703.2
-5.71,NA,706.4
-5.65,NA,709.6
-5.82,NA,712.8
-5.35,NA,716
NA,NA,719.2
NA,NA,722.4
-5.42,NA,725.6
-5.57,NA,728.8
-5.64,NA,732
-5.63,NA,735.2
-5.51,NA,738.4
-5.39,NA,741.6
-5.41,NA,744.8
-5.25,NA,748
-5.23,NA,751.2
-5.03,NA,754.4
-5.23,NA,757.6
-5.13,NA,760.8
NA,NA,764
NA,NA,767.2
NA,NA,770.4
NA,NA,773.6
NA,NA,776.8
NA,NA,780
-5.22,NA,783.2
