d18O (permil),year (AD),depth (cm)
NA,1995,NA
NA,1985,NA
1.35,1975,NA
1.86,1965,NA
2.34,1955,NA
1.68,1945,NA
1.46,1935,NA
0.36,1925,NA
0.04,1915,NA
-0.45,1905,NA
0.91,1895,NA
0.34,1885,NA
-0.16,1875,NA
-2.97,1865,NA
-0.12,1855,NA
-0.17,1845,NA
-1.55,1835,NA
0.15,1825,NA
-1.57,1815,NA
1.84,1805,NA
-0.38,1795,NA
-0.06,1785,NA
-0.97,1775,NA
-0.91,1765,NA
-0.56,1755,NA
0.73,1745,NA
-0.18,1735,NA
0.19,1725,NA
1.06,1715,NA
-1.16,1705,NA
0.01,1695,NA
-0.73,1685,NA
-0.14,1675,NA
1.75,1665,NA
0.58,1655,NA
-0.93,1645,NA
-1.5,1635,NA
-0.81,1625,NA
-0.26,1615,NA
-0.7,1605,NA
0.31,1595,NA
0.48,1585,NA
-0.75,1575,NA
0.29,1565,NA
-0.32,1555,NA
-0.61,1545,NA
-1.86,1535,NA
-2.25,1525,NA
-0.7,1515,NA
0.05,1505,NA
0.56,1495,NA
0.38,1485,NA
-0.29,1475,NA
-1.42,1465,NA
-0.82,1455,NA
-1.06,1445,NA
0.05,1435,NA
-1.3,1425,NA
0.91,1415,NA
-0.97,1405,NA
1.56,1395,NA
0.96,1385,NA
-1,1375,NA
-1.12,1365,NA
1.24,1355,NA
0.6,1345,NA
-0.02,1335,NA
1.9,1325,NA
-1.69,1315,NA
1.39,1305,NA
0.32,1295,NA
-1.18,1285,NA
1.24,1275,NA
-1.04,1265,NA
0.83,1255,NA
0.63,1245,NA
1.06,1235,NA
2.09,1225,NA
0.49,1215,NA
0.99,1205,NA
-2.7,1195,NA
-1.32,1185,NA
0.12,1175,NA
0.25,1165,NA
-0.29,1155,NA
0.53,1145,NA
0.83,1135,NA
0.48,1125,NA
-0.02,1115,NA
-0.44,1105,NA
-0.01,1095,NA
0.63,1085,NA
-1.1,1075,NA
1.39,1065,NA
0.11,1055,NA
0.67,1045,NA
1.21,1035,NA
0.68,1025,NA
0.46,1015,NA
1.59,1005,NA
1.28,995,NA
0.69,985,NA
-0.27,975,NA
1.06,965,NA
1.41,955,NA
0.48,945,NA
0.66,935,NA
1.17,925,NA
2.16,915,NA
0.62,905,NA
-0.3,895,NA
0.33,885,NA
1.66,875,NA
0.84,865,NA
-0.73,855,NA
-0.47,845,NA
1.93,835,NA
-0.97,825,NA
1.43,815,NA
2.52,805,NA
0.36,795,NA
1.05,785,NA
-0.65,775,NA
-0.12,765,NA
1.26,755,NA
2.1,745,NA
0.55,735,NA
0.58,725,NA
-0.5,715,NA
0.78,705,NA
0.58,695,NA
-1.55,685,NA
-0.16,675,NA
0.29,665,NA
0.56,655,NA
-1.45,645,NA
-0.11,635,NA
-0.77,625,NA
-1.69,615,NA
0.45,605,NA
0.91,595,NA
1.29,585,NA
-0.88,575,NA
0.35,565,NA
2.82,555,NA
1.06,545,NA
-2.17,535,NA
0.53,525,NA
0.69,515,NA
0.99,505,NA
0.21,495,NA
-0.2,485,NA
0.43,475,NA
-0.41,465,NA
2.4,455,NA
0.77,445,NA
0.65,435,NA
0.64,425,NA
1.76,415,NA
1.87,405,NA
0.36,395,NA
1.42,385,NA
1.05,375,NA
0.45,365,NA
-1.42,355,NA
0.46,345,NA
2.92,335,NA
0.99,325,NA
0.79,315,NA
0.76,305,NA
2.25,295,NA
0.37,285,NA
1.96,275,NA
0.8,265,NA
2.5,255,NA
2.17,245,NA
1.18,235,NA
0.92,225,NA
-0.34,215,NA
0.49,205,NA
1.72,195,NA
0.91,185,NA
1,175,NA
0.66,165,NA
0.17,155,NA
2.23,145,NA
2.22,135,NA
2.3,125,NA
0.18,115,NA
1.36,105,NA
1.05,95,NA
1.31,85,NA
1.48,75,NA
2.97,65,NA
1.92,55,NA
2.06,45,NA
0.6,35,NA
1.38,25,NA
2.66,15,NA
9.23,5,NA
