d18O (permil),year (AD),depth (cm)
-5.083657116,1823,60
-3.550875732,1766,61
-4.79875435,1709,62
-6.241938269,1654,63
-7.068616944,1599,64
-6.542361093,1544,65
-7.090438319,1491,66
-7.292778027,1438,67
-6.747137969,1386,68
-6.471914425,1334,69
-6.491332967,1283,70
-5.872800649,1233,71
-5.967013578,1183,72
-5.892324039,1134,73
-5.691730208,1086,74
-6.068175244,1039,75
-7.311264366,992,76
-7.324221419,945,77
-8.049281172,899,78
-8.083274527,854,79
-8.201559854,810,80
-7.109651332,766,81
-6.758629699,723,82
-6.879903259,680,83
-6.575311681,638,84
-5.822463701,596,85
-5.240898823,555,86
-5.872207603,515,87
-6.597056354,475,88
-6.876465694,435,89
-6.737298664,396,90
-7.498233283,358,91
-6.065190538,320,92
-5.838965171,283,93
-6.171122832,246,94
-5.966515637,210,95
-5.81110717,175,96
-5.591580141,139,97
-5.369201599,105,98
-5.333212173,70,99
-6.06049977,37,100
-5.925502014,3,101
-6.151624262,-29,102
-5.715707002,-62,103
-5.607059563,-93,104
-5.776929546,-125,105
-6.016298724,-156,106
-5.816003035,-186,107
-6.384161685,-216,108
-6.936041622,-246,109
-6.997026484,-275,110
-6.754095587,-304,111
-7.241072394,-332,112
-7.678642086,-360,113
-8.121557141,-388,114
-7.776597846,-415,115
-5.75439465,-442,116
-6.135360616,-468,117
-6.574729656,-494,118
-6.257129142,-519,119
-6.369835775,-545,120
-7.277957655,-569,121
-8.18911763,-594,122
-8.633505556,-618,123
-8.621690358,-642,124
-7.341400582,-665,125
-6.920036805,-688,126
-8.631297798,-711,127
-8.647671027,-733,128
-7.590564776,-755,129
-6.101738143,-777,130
-6.129681807,-798,131
-6.2981304,-819,132
-5.788678842,-840,133
-5.347857046,-860,134
-5.014079936,-880,135
-5.450363638,-900,136
-6.089421862,-919,137
-5.973547881,-938,138
-5.713251626,-957,139
-5.811609373,-976,140
-5.266500857,-994,141
-5.508290697,-1012,142
-4.993238194,-1030,143
-4.515550533,-1047,144
-4.884295146,-1065,145
-4.497194465,-1082,146
-5.006573747,-1098,147
-5.637894803,-1115,148
-5.462901863,-1131,149
-6.484966188,-1147,150
-6.658041297,-1162,151
-6.185076316,-1178,152
-6.355659062,-1193,153
-6.848614679,-1208,154
-6.398263554,-1223,155
-6.58795243,-1237,156
-6.147699539,-1252,157
-7.82469293,-1266,158
-7.776562385,-1280,159
-7.902389328,-1293,160
-7.331404503,-1307,161
-8.142019821,-1320,162
-8.274302368,-1333,163
-8.653613282,-1346,164
-8.255475185,-1359,165
-8.035255982,-1371,166
-8.389314982,-1383,167
-8.433573988,-1396,168
-8.695913695,-1408,169
-9.768764185,-1419,170
-9.703273262,-1431,171
-9.382111659,-1442,172
-9.337072672,-1454,173
-8.72773662,-1465,174
-9.397580336,-1476,175
-9.867833049,-1486,176
-8.950699284,-1497,177
-8.049034018,-1507,178
-7.474691668,-1518,179
-6.702793876,-1528,180
-7.127300817,-1538,181
-7.513054486,-1548,182
-7.542926066,-1557,183
-7.447691668,-1567,184
-7.2757449,-1577,185
-6.832007707,-1586,186
-7.608540091,-1595,187
-6.708618694,-1604,188
-6.947687957,-1613,189
-7.131937008,-1622,190
-7.522350761,-1631,191
-7.569473367,-1639,192
-8.101296202,-1648,193
-8.004120661,-1656,194
-7.868273967,-1665,195
-7.868449042,-1673,196
-7.69193509,-1681,197
-8.138672437,-1689,198
-8.459666725,-1697,199
-8.498541852,-1705,200
-8.909584919,-1713,201
-8.961392303,-1720,202
-8.92729638,-1728,203
-9.484969489,-1735,204
-8.834162108,-1743,205
-8.235395232,-1750,206
-8.404352031,-1757,207
-7.164555033,-1764,208
-7.393482787,-1771,209
-9.013756027,-1778,210
-8.879268033,-1785,211
-9.225703263,-1792,212
-9.020273436,-1799,213
-9.749391451,-1806,214
-8.197768316,-1813,215
-7.948244345,-1819,216
-7.680829574,-1826,217
-7.800793249,-1832,218
-8.130165498,-1839,219
-8.757213129,-1845,220
-9.178711531,-1852,221
-9.300631722,-1858,222
-7.626965433,-1864,223
-8.020513517,-1870,224
-7.886329661,-1877,225
-7.061843088,-1883,226
-5.656817649,-1889,227
-5.126765447,-1895,228
-3.100242671,-1901,229
-3.37638221,-1907,230
-5.778854808,-1913,231
-4.672438134,-1919,232
-4.501328586,-1925,233
-5.659372994,-1931,234
-3.765843724,-1937,235
-4.237103725,-1943,236
-5.516132985,-1948,237
-6.492077979,-1954,238
-6.813907871,-1960,239
-5.894237921,-1966,240
-6.8446949010000004,-1972,241
-6.430397522,-1977,242
-6.936022218,-1983,243
-5.838032037,-1989,244
-5.679070106,-1994,245
-5.272583846,-2000,246
-6.248593066,-2006,247
-6.155999942,-2011,248
-5.548771611,-2017,249
-4.920341581,-2023,250
-4.005232211,-2028,251
-3.356981763,-2034,252
-4.49265174,-2040,253
-4.582310528,-2045,254
-3.847203596,-2051,255
-4.275961699,-2057,256
-4.303393631,-2062,257
-4.618975574,-2068,258
-5.034728779,-2074,259
-4.432044015,-2079,260
-3.895002351,-2085,261
-4.602283477,-2091,262
-5.013039917,-2096,263
-5.183018235,-2102,264
-4.957068868,-2108,265
-4.557462049,-2113,266
-4.407429227,-2119,267
-4.275413049,-2125,268
-6.757256344,-2131,269
-6.867035327,-2136,270
