d18O (permil),year (AD)
-44.3,1996
-45.56,1995
-42.12,1994
-41.62,1993
-42.35,1992
-43.74,1991
-45.33,1990
-42.96,1989
-41.56,1988
-42.84,1987
-43.77,1986
-43.44,1985
-42.86,1984
-42.48,1983
-43.63,1982
-42.77,1981
-40.79,1980
-41.36,1979
-41.27,1978
-38.72,1977
-39.9,1976
-42.7,1975
-43.35,1974
-44.51,1973
-41.97,1972
-39.68,1971
-41.76,1970
-40.92,1969
-40.92,1968
-40.04,1967
-40.76,1966
-41.6,1965
-41.92,1964
-42.85,1963
-42.96,1962
-42.29,1961
-43.46,1960
-43.25,1959
-42.11,1958
-42.42,1957
-43.14,1956
-42.66,1955
-42.11,1954
-43.1,1953
-42.72,1952
-42.58,1951
-43.04,1950
-42.91,1949
-42.99,1948
-43.64,1947
-43.71,1946
-43.53,1945
-43.4,1944
-42.31,1943
-42.03,1942
-42.37,1941
-43.19,1940
-44.73,1939
-44.87,1938
-44.68,1937
-44.77,1936
-43.95,1935
-44.26,1934
-43.14,1933
-42.91,1932
-43.28,1931
-43.46,1930
-42.36,1929
-41.04,1928
-41.14,1927
-42.82,1926
-44.7,1925
-44.09,1924
-43.65,1923
-44.03,1922
-43.21,1921
-43.24,1920
-43.5,1919
-42.42,1918
-42.25,1917
-41.37,1916
-42.6,1915
-41.64,1914
-41.5,1913
-41.28,1912
-42.07,1911
-43.3,1910
-44.1,1909
-41.75,1908
-40.05,1907
-40.58,1906
-44,1905
-45.61,1904
-44.45,1903
-45.44,1902
-44.69,1901
-41.68,1900
-41.17,1899
-41.82,1898
-42.07,1897
-42.89,1896
-41.95,1895
-41.39,1894
-42.75,1893
-43.73,1892
-45.2,1891
-46.1,1890
-44.75,1889
-44.22,1888
-43.41,1887
-43.45,1886
-44.11,1885
-43.63,1884
-41.73,1883
-40.06,1882
-40.11,1881
-40.95,1880
-42.8,1879
-44.6,1878
-46.82,1877
-47.49,1876
-46.39,1875
-44.64,1874
-42.96,1873
-42.15,1872
-41.53,1871
-41.55,1870
-41.95,1869
-41.91,1868
-42.81,1867
-44.23,1866
-43.46,1865
-42.04,1864
-41.67,1863
-42.73,1862
-43.29,1861
-43.45,1860
-43.86,1859
-44.06,1858
-43.62,1857
-43.47,1856
-43.09,1855
-42.94,1854
-43.44,1853
-43.43,1852
-42.46,1851
-41.06,1850
-39.76,1849
-39.31,1848
-39.47,1847
-42.12,1846
-42.04,1845
-42.59,1844
-42.95,1843
-42.65,1842
-43.75,1841
-44.66,1840
-44.32,1839
-43.95,1838
-43.21,1837
-42.55,1836
-40.53,1835
-39.33,1834
-39.47,1833
-40.44,1832
-40.91,1831
-40.91,1830
-40.26,1829
-40.05,1828
-41.57,1827
-43.22,1826
-43.74,1825
-43,1824
-42.34,1823
-42.48,1822
-42.36,1821
-41.54,1820
-40.82,1819
-40.62,1818
-40.93,1817
-41.59,1816
-42.07,1815
-42.35,1814
-42.72,1813
-42.42,1812
-41.96,1811
-42.03,1810
-41.61,1809
-41.33,1808
-41.88,1807
-43.09,1806
-42.83,1805
-42.01,1804
-42.38,1803
-42.01,1802
-41.58,1801
