d18O (permil),year (AD),depth (cm)
-0.121002418,1924.354468,3.465
-0.557009767,1739.262253,11.165
-0.730966631,1558.320338,18.865
-0.643863139,1469.405743,22.715
-0.771432568,1381.528723,26.565
-0.610883799,1294.689278,30.415
-0.61664323,1208.887408,34.265
-0.669029751,1124.123113,38.115
-0.751319118,1040.396393,41.965
-0.675997509,957.7072479,45.815
-0.790703094,876.0556779,49.665
-0.900456383,795.4416829,53.515
-0.836911151,715.8652629,57.365
-0.842279406,637.3264179,61.215
-0.81376161,559.8251479,65.065
-0.818144002,483.3614529,68.915
-1.046614104,407.9353329,72.765
-1.018471399,333.5467879,76.615
-1.058062007,260.1958179,80.465
-0.708556821,187.8824229,84.315
-1.149623549,116.6066029,88.165
-0.85015324,46.36835788,92.015
-0.831171069,-22.83231212,95.865
-0.925884098,-90.99540713,99.715
-0.707493564,-158.1209271,103.565
-0.880323659,-224.2088721,107.415
-0.870685792,-289.2592421,111.265
-1.11946993,-353.2720371,115.115
-0.970916374,-416.2472571,118.965
-0.636485031,-441.1468241,120.505
