dD (permil),year (AD)
-268.438639,1993.66325
-268.008068,1993.6207
-262.334157,1993.5781
-256.517086,1993.5355
-255.877787,1993.4929
-254.791525,1993.4503
-256.357534,1993.4077
-261.030424,1993.36515
-262.861988,1993.3226
-261.43586,1993.28
-255.899643,1993.2374
-244.983483,1993.19485
-231.75929,1993.1523
-219.600595,1993.1097
-212.581424,1993.0671
-210.931269,1993.0245
-210.242793,1992.9868
-211.543247,1992.95445
-211.247093,1992.92255
-213.473164,1992.89065
-220.716363,1992.85875
-227.379274,1992.8268
-235.356847,1992.79485
-243.526756,1992.7629
-254.700822,1992.7309
-264.848731,1992.69895
-274.21309,1992.66705
-277.928672,1992.63515
-282.124,1992.60325
-282.510859,1992.5713
-279.693574,1992.53935
-273.165078,1992.5074
-268.738072,1992.4753
-267.647439,1992.44305
-266.015862,1992.4108
-265.411532,1992.3786
-262.467481,1992.34635
-260.246874,1992.3141
-255.298594,1992.2819
-247.943927,1992.24965
-244.497179,1992.2174
-242.808774,1992.1852
-243.46228,1992.15295
-237.555597,1992.12065
-227.33959,1992.0884
-214.225171,1992.05615
-200.671533,1992.0234
-199.069423,1991.98565
-208.872814,1991.94105
-222.316375,1991.89415
-236.005156,1991.84725
-249.26126,1991.8004
-260.041175,1991.75355
-267.809777,1991.70665
-271.599259,1991.65975
-272.967047,1991.61285
-272.840622,1991.56595
-271.897883,1991.51905
-271.200366,1991.47215
-273.974088,1991.4252
-275.947845,1991.37825
-274.936444,1991.33135
-266.385315,1991.28445
-254.518798,1991.2376
-244.18791,1991.19075
-240.806039,1991.15965
-236.753898,1991.1444
-222.316375,1991.0909
-215.178808,1991.0449
-213.408857,1990.99895
-219.226589,1990.953
-230.506756,1990.907
-245.954591,1990.861
-262.098851,1990.815
-272.033028,1990.769
-277.056244,1990.723
-277.481294,1990.677
-277.471485,1990.631
-278.220226,1990.585
-280.962342,1990.53905
-284.428132,1990.4931
-282.245121,1990.44705
-274.515754,1990.401
-263.845916,1990.355
-254.033805,1990.30905
-249.818184,1990.2631
-247.796472,1990.2171
-249.580592,1990.1711
-249.576232,1990.1251
-246.034151,1990.0791
-237.562582,1990.03225
-232.094699,1989.9798
-228.036018,1989.92
-231.194465,1989.85755
-239.502552,1989.79505
-252.949383,1989.73255
-263.04486000000003,1989.6701
-273.235155,1989.60765
-278.043667,1989.5452
-278.046937,1989.48275
-277.552135,1989.4203
-279.511723,1989.35785
-278.648545,1989.2954
-276.536375,1989.23295
-269.258216,1989.1705
-255.910564,1989.10805
-242.412509,1989.0456
-228.293227,1988.9934
-219.805311,1988.95445
-218.76681,1988.9185
-223.77729,1988.8826
-232.719388,1988.84675
-240.675871,1988.8108
-245.667919,1988.7749
-250.743457,1988.73905
-256.774249,1988.7031
-263.116232,1988.66715
-268.858605,1988.6313
-270.127218,1988.59545
-269.068957,1988.5595
-266.982792,1988.5236
-264.162567,1988.48775
-261.64811,1988.4518
-258.094909,1988.41585
-256.331862,1988.38
-252.00448,1988.34415
-247.939496,1988.3082
-249.539901,1988.2723
-252.283141,1988.23645
-256.836053,1988.18275
-257.085439,1988.14705
-250.643702,1988.11135
-242.494217,1988.0756
-237.248446,1988.03985
-236.422221,1988.0006
-242.186281,1987.95215
-251.410292,1987.89805
-259.689892,1987.8439
-262.736732,1987.7897
-263.433928,1987.73555
-262.835402,1987.68145
-262.500358,1987.6273
-263.871979,1987.57315
-262.218444,1987.519
-262.676013,1987.46485
-261.229577,1987.41075
-255.094692,1987.3566
-249.402197,1987.3024
-246.756541,1987.24825
-247.47759,1987.1941
-246.206808,1987.13995
-242.627584,1987.08585
-237.042432,1987.0317
-235.605755,1986.9775
-236.500289,1986.92335
-243.839815,1986.86925
-253.772949,1986.8151
-266.938336,1986.76095
-276.342339,1986.7068
-280.936454,1986.6526
-283.820653,1986.59845
-279.2981,1986.54435
-274.501223,1986.49925
-267.954311,1986.4541
-261.186466,1986.39995
-256.384078,1986.3458
-249.750657,1986.29165
-242.260365,1986.23755
-231.949676,1986.1834
-221.730212,1986.1292
-215.007737,1986.07505
-211.667135,1986.02165
-215.13263,1985.97095
-221.352276,1985.9226
-225.873384,1985.87465
-231.77374,1985.8267
-233.108461,1985.77875
-236.97144,1985.7308
-249.092529,1985.68285
-263.472541,1985.6349
-276.72635,1985.58695
-283.238136,1985.539
-286.289857,1985.491
-283.759426,1985.443
-277.534349,1985.39505
-269.962606,1985.3471
-262.269229,1985.29915
-261.267917,1985.2512
-259.470552,1985.20325
-255.054787,1985.1553
-247.470012,1985.10735
-239.843968,1985.0594
-231.686859,1985.0127
-230.205524,1984.96975
-231.881256,1984.92955
-233.77745,1984.8896
-242.405892,1984.8494
-246.376388,1984.80905
-252.251765,1984.7687
-257.8741,1984.7283
-261.013788,1984.68795
-263.501863,1984.6476
-260.859573,1984.6072
-255.723776,1984.56685
-252.251765,1984.5265
-249.091442,1984.4861
-247.512366,1984.4457
-247.728484,1984.4053
-250.688979,1984.365
-252.320184,1984.3247
-253.694001,1984.2843
-247.906592,1984.2439
-242.704549,1984.2035
-235.507483,1984.16315
-226.52717,1984.1228
-223.149974,1984.0824
-221.534896,1984.04205
-222.913755,1984.00045
-231.794485,1983.95605
-241.985956,1983.9102
-252.847628,1983.86445
-258.957456,1983.81865
-261.897557,1983.7728
-269.375256,1983.727
-273.71619,1983.68115
-280.05125,1983.6353
-284.524027,1983.5895
-284.716297,1983.54365
-278.794346,1983.4978
-267.926081,1983.4521
-260.093504,1983.4065
-255.51745,1983.3609
-251.626981,1983.3153
-250.940299,1983.2697
-248.538556,1983.2241
-244.377808,1983.1785
-236.763871,1983.1329
-229.78278,1983.0873
-225.363839,1983.04155
-227.4129,1982.99285
-230.314546,1982.93895
-237.048432,1982.88265
-243.725185,1982.8264
-249.131851,1982.7702
-253.733174,1982.71395
-255.109836,1982.6577
-258.114759,1982.6015
-260.518697,1982.54525
-261.962379,1982.489
-263.586247,1982.43275
-259.331012,1982.3765
-257.41709,1982.32025
-252.200498,1982.264
-244.35144,1982.20775
-236.84847,1982.1515
-226.715231,1982.0953
-219.707771,1982.03905
-217.186272,1981.98885
-215.923874,1981.94625
-221.07015,1981.9051
-229.277382,1981.86395
-239.146935,1981.8229
-258.924495,1981.78195
-270.556351,1981.74105
-276.858451,1981.7001
-279.516187,1981.65915
-277.236401,1981.6182
-275.386203,1981.57725
-272.659248,1981.53635
-270.033373,1981.4954
-266.370333,1981.45445
-263.517029,1981.4135
-254.810991,1981.37255
-252.489454,1981.33165
-249.982238,1981.2907
-245.186446,1981.24975
-240.893856,1981.2088
-233.305534,1981.16785
-234.775807,1981.12695
-233.395507,1981.086
-239.150419,1981.04505
-239.998568,1981.00225
-239.940416,1980.9554
-237.54409,1980.9062
-242.527657,1980.85685
-248.119084,1980.80745
-254.616813,1980.75805
-256.226432,1980.70875
-259.28877,1980.6594
-265.140238,1980.61
-273.615154,1980.5606
-278.880707,1980.51125
-278.653583,1980.4619
-276.365881,1980.42895
-270.296068,1980.39565
-262.566163,1980.34555
-253.065346,1980.2954
-245.482468,1980.24525
-241.268051,1980.1951
-237.167744,1980.14495
-231.537915,1980.0948
-228.655522,1980.0447
-234.13613,1979.99655
-244.500457,1979.95155
-259.565269,1979.90785
-272.465269,1979.86415
-283.130235,1979.82045
-289.088132,1979.7767
-295.997318,1979.73295
-301.547051,1979.68925
-304.013598,1979.64555
-300.344499,1979.60185
-292.117553,1979.5581
-283.841233,1979.51435
-271.804744,1979.47065
-266.597344,1979.42695
-261.812373,1979.38325
-258.782953,1979.33955
-254.025413,1979.29585
-246.624672,1979.25215
-236.955981,1979.20845
-231.383208,1979.16475
-227.771164,1979.12105
-229.48063,1979.0773
-234.620003,1979.03355
-243.232072,1978.9809
-252.447612,1978.9277
-271.073996,1978.8383
-279.997676,1978.7715
-286.281447,1978.7047
-285.436589,1978.6379
-282.773638,1978.57105
-277.188795,1978.50425
-269.660778,1978.43745
-260.03049,1978.3706
-251.638961,1978.3038
-240.992648,1978.237
-231.238375,1978.1702
-224.75491,1978.1034
-222.835874,1978.0372
-225.415435,1977.9781
-230.940515,1977.9265
-242.917462,1977.8759
-267.51127,1977.79995
-272.393744,1977.724
-273.383495,1977.6734
-271.663655,1977.62275
-268.419537,1977.57215
-268.230496,1977.52155
-270.577212,1977.4709
-270.858601,1977.4203
-269.974237,1977.3697
-264.255201,1977.3191
-256.417601,1977.2685
-251.114674,1977.21785
-245.467344,1977.16725
-241.184585,1977.11665
-235.07769,1977.066
-230.046372,1977.0157
-229.659599,1976.9668
-229.585721,1976.91495
-234.692002,1976.86315
-240.257849,1976.8154
-245.421712,1976.76765
-257.001021,1976.71995
-271.533282,1976.67225
-277.717315,1976.62455
-281.174377,1976.57685
-277.878109,1976.5291
-271.261672,1976.48135
-261.027379,1976.43365
-255.282269,1976.38595
-246.915572,1976.33825
-240.804331,1976.29055
-235.550292,1976.2428
-233.019966,1976.19505
-233.512126,1976.14735
-232.184492,1976.09965
-236.756244,1976.05195
-246.713494,1975.9991
-258.714342,1975.9338
-269.109428,1975.8612
-273.763749,1975.7886
-276.581982,1975.716
-280.997286,1975.64335
-279.876077,1975.5707
-276.522228,1975.4981
-272.909805,1975.4255
-263.688078,1975.3529
-257.62138,1975.28025
-247.605463,1975.2076
-239.068195,1975.135
-230.1724,1975.0624
-225.393137,1974.9917
-227.673581,1974.9008
-234.102063,1974.8326
-239.327855,1974.76445
-247.431632,1974.6963
-253.391858,1974.62815
-260.888314,1974.56
-264.8488297,1974.49185
-267.1945609,1974.4237
-267.0269314,1974.3555
-262.752419,1974.28735
-261.175964,1974.2192
-257.988285,1974.151
-252.378883,1974.08285
-247.382246,1974.0172
-240.602726,1973.9586
-235.270372,1973.905
-230.01733,1973.85175
-226.812269,1973.7985
-228.608189,1973.74525
-232.202204,1973.69195
-239.197931,1973.6387
-249.927827,1973.5855
-258.08824,1973.5323
-267.379659,1973.47905
-273.005358,1973.42575
-277.966142,1973.3725
-282.309815,1973.31925
-285.408404,1973.26595
-283.488627,1973.21275
-278.851608,1973.15955
-273.125955,1973.10625
-263.277181,1973.053
-253.584856,1972.99835
-248.804425,1972.95105
-245.662378,1972.9027
-245.681935,1972.8445
-248.263366,1972.7863
-254.190015,1972.7281
-258.863974,1972.6699
-264.825389,1972.6117
-272.486029,1972.55355
-279.531733,1972.4954
-279.682751,1972.4372
-278.829879,1972.379
-271.080148,1972.3208
-264.158301,1972.26265
-257.924184,1972.2045
-249.170562,1972.1463
-243.627435,1972.0881
-237.329218,1972.03055
-234.724969,1971.9773
-232.110942,1971.9284
-232.469475,1971.8802
-238.196213,1971.832
-247.286638,1971.78375
-260.371982,1971.7355
-271.733112,1971.68735
-277.862928,1971.63915
-277.520693,1971.5909
-271.763533,1971.5427
-268.219494,1971.4945
-258.76076,1971.4463
-249.899578,1971.3981
-244.672611,1971.3499
-241.315445,1971.3017
-243.12223,1971.25345
-242.319336,1971.21335
