d18O (permil),year (AD)
-5.239650804,1956.79
-5.283663963,1956.71
-5.449829794,1956.63
-5.288408211,1956.54
-5.329755522,1956.46
-5.253727,1956.38
-5.335839926,1956.29
-5.125282875,1956.21
-4.905585591,1956.13
-4.960789883,1956.04
-5.108083822,1955.96
-5.24988112,1955.88
-5.296461665,1955.79
-5.440682239,1955.71
-5.504733342,1955.63
-5.557711079,1955.54
-5.541916929,1955.46
-5.300484645,1955.38
-5.143402681,1955.29
-5.117086026,1955.21
-5.080289479,1955.13
-5.194232997,1955.04
-5.191911585,1954.96
-5.355857205,1954.88
-5.449078329,1954.79
-5.438433088,1954.71
-5.428502179,1954.63
-5.464460878,1954.54
-5.448276694,1954.46
-5.190260668,1954.38
-5.276602254,1954.29
-5.353475845,1954.21
-5.190743447,1954.13
-5.227427012,1954.04
-5.334028898,1953.96
-5.42512231,1953.88
-5.38878845,1953.79
-5.344560674,1953.71
-5.423883958,1953.63
-5.492413801,1953.54
-5.520583386,1953.46
-5.460909985,1953.38
-5.405336901,1953.29
-5.323315405,1953.21
-5.262690369,1953.13
-5.302379039,1953.04
-5.348991958,1952.96
-5.395605017,1952.88
-5.433832515,1952.79
-5.453770147,1952.71
-5.465320334,1952.63
-5.461659796,1952.54
-5.447168102,1952.46
-5.403983956,1952.38
-5.300845761,1952.29
-5.085759405,1952.21
-4.924212463,1952.13
-4.858598565,1952.04
-4.855227622,1951.96
-4.892181483,1951.88
-5.323601124,1951.79
-5.656616086,1951.71
-5.297100944,1951.63
-5.25812701,1951.54
-5.122860247,1951.46
-4.885652927,1951.38
-4.791537075,1951.29
-4.884048568,1951.21
-5.225324958,1951.13
-5.240779355,1951.04
-5.305183818,1950.96
-5.339777473,1950.88
-5.348769934,1950.79
-5.345871981,1950.71
-5.334256562,1950.63
-5.336776416,1950.54
-5.353514055,1950.46
-5.287357478,1950.38
-5.314755264,1950.29
-5.176502884,1950.21
-5.126732151,1950.13
-5.269998868,1950.04
-5.381830382,1949.96
-5.383537056,1949.88
-5.386783012,1949.79
-5.362538725,1949.71
-5.287842432,1949.63
-5.408058041,1949.54
-5.416958414,1949.46
-5.352285042,1949.38
-5.136073432,1949.29
-5.151268742,1949.21
-4.990702307,1949.13
-4.996862639,1949.04
-5.182170098,1948.96
-5.348221452,1948.88
-5.348126706,1948.79
-5.369911962,1948.71
-5.389738668,1948.63
-5.410009719,1948.54
-5.424740311,1948.46
-5.319020831,1948.38
-5.303873934,1948.29
-5.253376485,1948.21
-5.203440944,1948.13
-5.342304572,1948.04
-5.481948596,1947.96
-5.470516671,1947.88
-5.447250715,1947.79
-5.487494631,1947.71
-5.552861561,1947.63
-5.530984755,1947.54
-5.328391145,1947.46
-5.347278216,1947.38
-5.202076498,1947.29
-5.169815494,1947.21
-5.17389937,1947.13
-5.219071232,1947.04
-5.316764976,1946.96
-5.280061775,1946.88
-5.322554175,1946.79
-5.497054503,1946.71
-5.501392772,1946.63
-5.428793899,1946.54
-5.380008534,1946.46
-5.25592726,1946.38
-5.169814337,1946.29
-5.204460641,1946.21
-5.208829907,1946.13
-5.311892994,1946.04
-5.398660731,1945.96
-5.434657405,1945.88
-5.427650192,1945.79
-5.453255304,1945.71
-5.411559736,1945.63
-5.420813183,1945.54
-5.486586992,1945.46
-5.389850369,1945.38
-5.353614202,1945.29
-5.257280364,1945.21
-5.185279647,1945.13
-5.186521774,1945.04
-5.254543732,1944.96
-5.406733227,1944.88
-5.533060985,1944.79
-5.526348099,1944.71
-5.525687893,1944.63
-5.511215697,1944.54
-5.489668912,1944.46
-5.383799452,1944.38
-5.184663445,1944.29
-4.962431128,1944.21
-5.101279116,1944.13
-5.229184875,1944.04
-5.317602513,1943.96
-5.377033871,1943.88
-5.403702094,1943.79
-5.386156288,1943.71
-5.393553863,1943.63
-5.416434622,1943.54
-5.45157742,1943.46
-5.507246471,1943.38
-5.417902099,1943.29
-5.53977898,1943.21
-5.470831264,1943.13
-5.407999958,1943.04
-5.554444051,1942.96
-5.669017055,1942.88
-5.611486647,1942.79
-5.605547168,1942.71
-5.606529431,1942.63
-5.586019339,1942.54
-5.529384887,1942.46
-5.378875021,1942.38
-5.325116927,1942.29
-5.427823233,1942.21
-5.443540795,1942.13
-5.392974033,1942.04
-5.369431594,1941.96
-5.356297499,1941.88
-5.349604517,1941.79
-5.383126068,1941.71
-5.426444116,1941.63
-5.43079997,1941.54
-5.431966286,1941.46
-5.430282209,1941.38
-5.337808303,1941.29
-5.413291671,1941.21
-5.581993634,1941.13
-5.601182485,1941.04
-5.559201014,1940.96
-5.361357061,1940.88
-5.255156607,1940.79
-5.278834178,1940.71
-5.302511819,1940.63
-5.32618939,1940.54
-5.34986696,1940.46
-5.373544602,1940.38
-5.397222172,1940.29
-5.420899743,1940.21
-5.444577384,1940.13
-5.468254955,1940.04
-5.491932526,1939.96
-5.515610167,1939.88
-5.524534727,1939.79
-5.472063695,1939.71
-5.431697774,1939.63
-5.467747784,1939.54
-5.475147795,1939.46
-5.395456087,1939.38
-5.303683409,1939.29
-5.241838078,1939.21
-5.266701297,1939.13
-5.334231538,1939.04
-5.38961574,1938.96
-5.516722286,1938.88
-5.547802854,1938.79
-5.583421408,1938.71
-5.605599493,1938.63
-5.555222941,1938.54
-5.479894433,1938.46
-5.437507124,1938.38
-5.411704937,1938.29
-5.318412934,1938.21
-5.004179815,1938.13
-5.044697511,1938.04
-5.207056947,1937.96
-5.360788866,1937.88
-5.442900684,1937.79
-5.437524166,1937.71
-5.451544229,1937.63
-5.461309903,1937.54
-5.424349267,1937.46
-5.348127571,1937.38
-5.30487684,1937.29
-5.295164729,1937.21
-5.308227375,1937.13
-5.229242597,1937.04
-5.261734001,1936.96
-5.396031653,1936.88
-5.393963749,1936.79
-5.339091891,1936.71
-5.363575576,1936.63
-5.375849124,1936.54
-5.351145454,1936.46
-5.432710589,1936.38
-5.303503754,1936.29
-5.298129879,1936.21
-5.170696943,1936.13
-5.176152066,1936.04
-5.212281866,1935.96
-5.228340297,1935.88
-5.182026462,1935.79
-5.291775736,1935.71
-5.319325792,1935.63
-5.310834328,1935.54
-5.285490587,1935.46
-5.426803333,1935.38
-5.418306506,1935.29
-5.331684404,1935.21
-5.245349641,1935.13
-5.071250069,1935.04
-5.047812902,1934.96
-5.052739456,1934.88
-5.00090517,1934.79
-5.061406331,1934.71
-5.173070457,1934.63
-5.243062096,1934.54
-5.244850629,1934.46
-5.26489803,1934.38
-5.242158933,1934.29
-5.222385336,1934.21
-5.242378575,1934.13
-5.290804265,1934.04
-5.344037691,1933.96
-5.369644315,1933.88
-5.354944323,1933.79
-5.341010628,1933.71
-5.343850563,1933.63
-5.352337051,1933.54
-5.346605855,1933.46
-5.308931782,1933.38
-5.298913169,1933.29
-5.303506455,1933.21
-5.365469553,1933.13
-5.322240331,1933.04
-5.358991294,1932.96
-5.400122994,1932.88
-5.428488008,1932.79
-5.466333553,1932.71
-5.445884228,1932.63
-5.471551581,1932.54
-5.485127714,1932.46
-5.491316931,1932.38
-5.536698667,1932.29
-5.541042451,1932.21
-5.575391493,1932.13
-5.531347688,1932.04
-5.436329319,1931.96
-5.424687762,1931.88
-5.595034353,1931.79
-5.53441253,1931.71
-5.558375652,1931.63
-5.640272676,1931.54
-5.665503129,1931.46
-5.613281374,1931.38
-5.619365203,1931.29
-5.566378206,1931.21
-5.376661562,1931.13
-5.42314494,1931.04
-5.472549988,1930.96
-5.46923596,1930.88
-5.483787968,1930.79
-5.505977173,1930.71
-5.532825869,1930.63
-5.553992647,1930.54
-5.571960469,1930.46
-5.553736346,1930.38
-5.625857388,1930.29
-5.810186624,1930.21
-5.391927748,1930.13
-5.354703923,1930.04
-5.448137735,1929.96
-5.489863469,1929.88
-5.503563572,1929.79
-5.514598364,1929.71
-5.520646676,1929.63
-5.495475364,1929.54
-5.428774475,1929.46
-5.362417615,1929.38
-5.40848325,1929.29
-5.446868416,1929.21
-5.456145477,1929.13
